ことから,くんどく,かってく,とこちら,にこちら,でかぴか,でこちら,からもお,ばらくす,こっちま,しながら,つんざく,うところ,はっきり,すること,こっちか
['\u3000もがれたはずの左腕も、噛み千切られた両耳も当たり前のようにくっついていた。ただ、衣服については真っ赤に染まり、乾いた血でかぴかぴになっていることから、あれが白昼夢だったという可能性も薄そうだ。\n'],"['\u3000口に出してみると、途端にそれはいんちき臭く鼓膜を叩いた。自分の左胸に手を置くと、どくんどくんと音が聞こえる。どうやら死んだわけではないらしい。\n', '\u3000この光景から目が離せない。自身を流れる血流の音がどくんどくんとうるさいくらいに耳朶を打つ。口の中が乾き、手が勝手に震え始めた時、俺は一歩足を踏み出す。\n']",['\u3000俺は有無を言わず彼女の手を取ると、向かってくる感染者を迂回するように入り口へ走り出す。\n'],['\u3000薄く目を開けると、充血した眼が間近でぎょろりとこちらを向いた。\n'],['\u3000先ほどから教室を徘徊している二体の感染者。おそらく、俺が倒れたあとに感染者となって活動を始めたのだろう。奴らが、俺に全く反応を示さないのだ。俺が立って、喋っているにも関わらず、だ。たまにこちらに顔を向けるが、焦点は俺を捉えることなく右往左往する。\n'],['\u3000もがれたはずの左腕も、噛み千切られた両耳も当たり前のようにくっついていた。ただ、衣服については真っ赤に染まり、乾いた血でかぴかぴになっていることから、あれが白昼夢だったという可能性も薄そうだ。\n'],['\u3000そこでふと視線を感じた。講師は未だ女に跨りこちらを向いていない。他の奴らも恐慌状態でこちらを向く余裕なんてない。ならば一体――。\n'],['読んでいただきありがとうございます。更新速度は相変わらず遅いですが、これからもお付き合いいただければ幸いです。\n'],['\u3000眼鏡の男が立ちあがらないのを確認すると、息を整え入り口の方を見る。入り口に溜まっていた生徒の数は明らかに減っていた。しかし、その数を埋めるように床に転がる人間と、襲い掛かる人間の数も増えている。おそらく、今倒した男のように、講師に喰われた者もしばらくすると奴らの仲間になるのだろう。\n'],['\u3000眼鏡の男の足元から水溜まりができ、ほのかなあんもにあ臭がこっちまで漂ってくる。眼鏡の男はそのまま床に崩れ落ちた。倒れた眼鏡の男の奥で、豹変した講師と目が合った。\n'],['\u3000周辺の机を蹴散らし、奇声を発しながら真っ直ぐに突っ込んでくる男は速い。先ほど見た異常な膂力を思い出す。掴まれれば負け。かうんたーの一発で仕留められなければそれまでだろう。神経を集中し、恐怖や不安を腹の底に呑み込む。狙うは露出させた首の骨――。\n'],['\u3000今までで一番の絶叫が俺の耳をつんざく。なんて膂力だ。その光景を見た俺を含めた全員の血の気が引いた。\n'],['\u3000扉が目前というところで彼女が足を掴まれる。それまでは床に伏していた、死体だった個体だ。よりによってこのたいみんぐで奴らのお仲間になったらしい。\n'],"['\u3000喧噪の中にあっても、その生徒の声だけははっきりと教室に響いた。\n', '\u3000飲み過ぎた翌日のように頭は重い。意識も霧がかかってるようにはっきりしない。\n', '\u3000ぬるく湿った風に乗って蝉の声が届く。まだそれほど大きくない蝉の合唱が、今はやけにはっきり聞こえてくる。\n']",['\u3000皆、ただ立ち尽くすしかなかった。まだ倒れただけなら医務室に運ぶなり救急車を呼ぶなりすることはあるが、数分前まで元気だった人間が急死したという事実に誰も思考が追い付かなかった。\n'],['\u3000確かに、こっちから見ても講師の男の胸はぴくりとも動かないし、何より講師の顔からは、生気のようなものを全く感じられなかった。\n']
