カップラ,チョココロ,ドタバタ,コントロ,カタブツ,タックル,ピンポー,ガチャガチ,ツンデレ,カーペッ,トロビー,ブラコン,シャンプー,プリゲー,ペットボ,カップル,スーパー,キンシッ,ペラグラ,ガチヘタ
['\u3000カゴ台車の足元はカップラーメンや箱もの菓子など、つぶれても形がもどりやすいダンボールが置かれていた。\n'],['「ほら春梅。にいちゃんのチョココロネをあげるから、あ～んして」\n'],"['\u3000非常口のドアごしにドタバタと騒ぎが聞こえてくる。\n', '「千歩ゆずってキャッチコピーを飲みこんでも、ドタバタいちゃいちゃのどこが『真実の愛』なんだ？」\n']",['「ふ。専門知識もなしに口を挟んで、恥をかく気ですか？\u3000彼女らは私が複合的に構築したマインドコントロール下にあり、兄へ対する精神依存に応えてやれば造作もなく……」\n'],['「なんだそっちか。むしろ誰も追って来なくて『がっちりふたりきり』というほうが……いや、あの男子もかなりのカタブツみたいだけど」\n'],"['\u3000小桃の襲撃に気がついた栗也は最優先でタックルをしかけて押さえこみ、姫苺は逃げまわりながらも歌い続ける。\n', '\u3000セリフはアニメのヒロインと同じだが、低い姿勢のタックルは本格的だった。\n', '\u3000栗也は腕にもう一枚タオルを巻き重ねて盾にかまえ、タックルのようなハグをいなして押さえこむ。\n', '\u3000ただしダメージは皆無で、直後にタックルで人形ごとふっとばす。\n', '\u3000割りこんで｜勝本栗也《かつもとくりや》がタックルをしかけるが、技量の差という以前に片足だけの動きで、押し倒すどころか無防備な首をさらす状態になる。\n']",['\u3000ピンポーン、と館内放送チャイムが流れる。\n'],['\u3000無言だが、ガチャガチャと音をさせていた。\n'],['「ツンデレだよバカ！」\n'],"['\u3000ホテルの床はカーペットばりになっているとはいえ、転んで頭を強打すれば危険である。\n', '\u3000それほど遠くないが、誰かがカーペットばりの床で運動でもしているような音。\n', '\u3000館内は床がカーペットになっているが、それでも道場の畳に比べると硬く、骨折させないためには気をつかう。\n']","['\u3000放送設備はフロントロビーか、そうでなくても下の階に思える。\n', '「やっぱり杏理華さんはすごいね。あのフロントロビーへ強引に突入したのかな？」\n']","['\u3000兄が不本意に言っているとは思いつつ、ブラコンの実妹はどうしても非難の視線を向けてしまう。\n', '「そりゃもう。ブラコンの私は、おにいよりショボい男子とか興味ないし……あ、ごめん。真桑くんはいい人だよね」\n']",['\u3000狭い空間で、ほわほわした髪からシャンプーの香りも漂ってくるだけに酷である。\n'],['\u3000｜松小路《まつこうじ》は話し飽きるとケータイをいじりはじめ、もれだしたアプリゲームの音をのんびりと消す。\n'],['\u3000ステージ上にもペットボトル飲料などのダンボールが積まれていたが、人の上へ人が落ちれば危険は大きい。\n'],"['\u3000しかし頼むまでもなく、妹ゾンビたちはできたばかりのカップルを目撃し、嫉妬で活発になりはじめていた。\n', '\u3000カップルとしては意外な組み合わせで、もうふたりの男子がいることも謎だった。\n']","['\u3000階段の近くにあった非常口は開かなかったが、スーパーの搬入倉庫をのぞくとシャッターの一部が開いていた。\n', '\u3000杏理華はスーパーの裏側にある通路を突き進み、まだ感染者が多いロビーホールへ踏みこむ。\n', '\u3000島の中央にある『｜井網《いもう》ホテル』にはスーパーやコンビニなども内蔵されていた。\n', '\u3000ホテルの中央へ向かう通路には入れた。スーパーの裏で、搬入倉庫との間になる。\n', '\u3000そっと開けて様子を見ると、スーパー側に広いガラス窓が続き、店内では何人かの男子生徒がカゴ台車をバリケードがわりに配置している。\n', '\u3000スーパーのあつかいで意見が飛び交う中、口をつぐんでいた春梅へ急に声がかけられる。\n', '\u3000スーパーの裏口にいた生徒たちが戦っている気配もない。\n', '\u3000スーパーでなにかもらっておけばよかったと思う。\n', '\u3000春梅は来た道をたどり、搬入倉庫からホテル内へ入り、スーパー裏の通路に出る。\n', '\u3000停電から間もないころ、スーパーの入口でもめていた｜銘鳴《めいめい》高校の生徒たちである。\n', '「夕飯ぬきのまま、スーパーもコンビニも素通りで来たのに……おにい、軽蔑していい？」\n', '\u3000南側は一階にコンビニとスーパーマーケットが並び、さらに南へ長い渡り廊下を進むと、敷地外にある村役場や西の海水浴場までつながる。\n']","['\u3000夏実は逃げるのをあきらめ、代わりにスキンシップが過激化しないように、梨保子を抑えるように抱きしめる。\n', '\u3000栗也が本心でも杏理華に敬意を払っており、不本意なスキンシップに苦しんでいることはわかっていた。\n']","['\u3000ボートに隠れていた｜栗沙《くりさ》は土産グッズ店の安っぽいオペラグラスを｜真桑《まくわ》に渡す。\n', '\u3000真桑がオペラグラスで見ていた漁船の甲板上は静かになり、感染者の群れは逃げるボートへ向かっていた。\n', '\u3000オペラグラスで見ていた夕田にいたっては怒り出す。\n']",['「まさか男子の階？\u3000ガチ石頭の柿沢ちんと、ガチヘタレの梨保子っちで？」\n']
