どろどろ,そろそろ,おいおい,からから,はっはっ,すれすれ,じりじり,すいすい,ぼろぼろ,びくびく,ぶつぶつ,どんどん,ぎりぎり,ばしばし
['そこには今でも思い出すだけで吐きそうなんだけど、母さんが虚ろな目をしながら妹の足に噛り付いてたんだよ。血はどろどろ出てるし。\n'],"['監視員もそろそろ声をかけようかと思ったその時だった。\n', '「騎龍隊ですね。そろそろ迎撃開始の準備ですね」\n', '「まさか、ぞんびを生み出せるなんてな。とんだ化け物だな。そうなるとますますその元凶を倒さないといけないわけだが………そろそろかな？」\n', '「礼は要らないですよ。これは俺の考えが至らなかったからの問題ですから。それよりそろそろじゃないですか？」\n', '「そろそろ交代だ。昼飯でも食べて来いよ」\n', '「よし！任務完了だ！今すぐこの場を離脱して竜たちの撤退の援護にまわる！竜たちはそろそろ魔力も尽き始めてるころだ！急ぐぞ！」\n', '「なら避難訓練でもしとくかの。あとそれとそろそろ敵の襲来の可能性を皆に伝えてもいいかの？混乱を少しでも抑えるためにも伝えておいた方がいいと思うんだが」\n']","['「おいおい、いったいどうなってんだよ……」\n', '「おいおい嘘だろ！あの切り離されたのがどらごんに攻撃されているってことはぞんびなのか！？てことはあの黒い塊全てぞんびかよ！！」\n', '「おいおいこれちーとじゃないか！」\n']","['「更にはどらごんの頭数も増やすのと、銃器の開発も行なっています。ですからからすたちに怯える必要もないですね」\n', '「今すぐに完全装備になってこい！半分は監視の増員として当たれ！もう半分は拠点内の避難誘導と逃げ遅れた人からからすを守れ！からすがきたら弾幕はってうち落とせ！」\n', '俊がそんなことを考えていると真横からからすの群れが近寄ってくる。\n']",['「あぁいいぜ、しっかしまさか始めての対敵行動がお前の創造したものとなるとはね。はっはっはっお前意外と年相応だってことだな。」\n'],['地面すれすれでどらごんは地面と平行に進む。それと同時に人がまねきんの頭に発砲する。\n'],['俊がいた時でさえ敵はじりじりとこちらに近づいていたのだ。俊がいなくなった今では距離は100めーとるもない。幸いにどらごんたちが復活したお陰で俊ほどまではいかないが抑え込めてる。\n'],['騎龍隊はすいすいとぞんびたちの間を抜けていく。どらごんたちも行きは爆弾を持っているため落とさないようにそこまですぴーどを上げなかったが、今はそんなものはないのでとても速い。騎龍隊の者達はいくら身体能力向上の魔法がかかっていてもどらごんの全速力はしがみつくだけが精一杯だと理解したのか。必死にしがみついて、振り落とされないようにしている。\n'],['加奈はぼろぼろな脚を引きずっていって、俺の後ろに隠した。その間にも母さんは俺たちの近くへゆっくりと近づいてきてた。そんな時に聞きなれたえんじん音が聞こえたんだ。このえんじん音は親父の大好きなばいくのものだった。だけど親父は夜勤で帰って来るまでもう少しあったはずだ。\n'],['最初は俊も自分が食料と言われびくびくしてたが、どらごんが自分にくっついてくると魔力が減っていったので、俊は食料は自分の魔力だと結論づいたのだ。\n'],['俊はこの戦いで生まれた疑問をぶつぶつと呟く。\n'],"['しかし今では拠点の広さは何倍にもなり、畑やさまざまな建築物が建ち並んでおり、それに比例して土壁はどんどん大きくなり、その壁上には立派な見張り台もある。さらには拠点内の自給自足もある程度進んでいる。人々も日が経つことに増えてきている。この調子で規模が大きくなればいずれ国が作れるのではないかと思ってしまうほどだ。そして人々もまだ組織をつくって数日しか経っていないが少しずつだが組織として行動できるようになってきた。\n', '彼らは防ぐ術もないため、どんどん倒れていく。\n', '「そうですね…まぁ考えても仕方ありませんし、充分に強そうですしね。これならまだまだ魔力があるのでどんどん創造していきます」\n', '「てか原田さんがどんどん脳筋化してる気がするんだけど気のせいか？」\n', '頭の中に１つの疑問が生まれるとそれは皮切りにどんどんと疑問が出てきた。\n', '「俊くん！やっぱ魔法はすごいのー。急に廃材が飛んできたと思ったらどんどん建物が出来上がっていったのじゃ。しかも釘も使っていないとはすごいのー。」\n']","['近くにいた1人が救出するために壁から飛び降りようとする。しかしぎりぎりで原田が捕まえて、留まらせる。\n', '「あっそうだ俊。もう少しこっちに人数回せないか？24時間監視に、物資の確保、それとあれをこなすには結構人数ぎりぎりなんだよ。」\n', '「それもそうだったな。今回も人数２倍にしてぎりぎりだったな。ならやっぱり改善も必要なわけか」\n']",['原田はどらごんをばしばし叩きながら言う。\n']
