かちかち,ぐちゃぐちゃ,ちらちら,でかでか,ぞろぞろ,ひやひや,がみがみ,そろそろ,おいおい,びくびく,じわじわ,きらきら,ごくごく,ぶつぶつ,どんどん,ぐだぐだ,ぎりぎり
['\u3000残弾は意識していなかったようで、とりがーをかちかちとやって焦るれな。\n'],['\u3000真希が大通りを指差したが、先ほど僕達にらいふる銃を向けていた機甲兵は、装甲がすくらんぶるえっぐのようにぐちゃぐちゃに壊れていて、内部からはもうもうと｜どす黒い《・・・・》煙を上げていた。\n'],['\u3000僕を含め、数人の男子がそちらをちらちらと見ていた。\n'],['\u3000軍事施設と勘違いした――なんてことは無いだろう。国際的に通用する病院のまーくが建物の看板にでかでかとあるのだから。\n'],['\u3000射撃訓練の途中でろいど隊長が言い、しみゅれーたー室へ新兵がぞろぞろ移動する。\n'],['\u3000試し撃ちでもしないかとひやひやしたが、でぃらんもそこは常識があるようでやらなかった。\n'],['「んー、基礎体力訓練はちょっときつかったかなぁ。あと、がみがみ怒鳴る教官に当たるとまじ最悪。でも、優しい教官も結構いるし、映画みたいなしごかれ方はしないよ？\u3000殴ったりは無し」\n'],['「よーし、全員、やり終わったか？\u3000そろそろ切り上げるぞ。今日の訓練は終わり！\u3000お疲れさん」\n'],['「おいおい…まだ、おれ達は戦えただろうが！\u3000何で降伏なんてするんだよ！」\n'],"['「はは、大丈夫だって。そんなびくびくしなくても、閉まらなきゃ、自動で安全装置が働くだろ」\n', '「大丈夫大丈夫。早見君、きみ、びくびくしすぎ」\n']",['「ああ、そうかよ、くそっ！\u3000分かった。隊長も一人だし、このまま追いかけっこでじわじわやられるより、一か八かだ。乗ってやるよ、その賭けに」\n'],['\u3000きらきらと少年のように目を輝かせ、最高の笑顔でこちらに手を振っている親友のでぃらん。\n'],['\u3000僕はひーろーでは無い。ごくごく普通の人間だ。\n'],['\u3000ぶつぶつつまらなさそうに言ってるれなだが、自分の機体も壊れるんだから、そりゃ上もだめって言うだろう。\n'],['「よーし、どんどん撃墜して、ろいどをびしばし鍛えてやるんだから。うちの今のえーす、撃墜数一番はあたしだし」\n'],['\u3000甲板の上ではぐだぐだだったろいどもしゃきっとして真顔で言う。\n'],['\u3000空港のこんてなに囲まれたすぺーすを、大きくぎりぎりで回り込むれな。減速するどころか加速しているが…。\n']
