ことから,わなかっ,しくこと,にたすく,くること,からふわ,ちょんけちょん,ぶかしげ,ちかかっ,ばしゃつや,わいとぼ,じんぐさ,ころから,がりびん,わいどし,たらこと,するから,かったど,かったぷ,ことすら,がみつか,おいてく,かーから,かっちり,きーぼー,たらどん,どくりーん,とんかつ,からびー,じくする,とこうか,ちかけた,するとこ,ぴーどろ,えんなよ,ぐらすか,ちんぴら,めたばか,うとしな,りんから,ぽりかー,くるがち,うとこん,もそこそ,くつもり,しなかっ,かーへと,にこびり,ひくつか,とんちか,ばたつか,するちー,めたはー,からごー,しとけば,たってく,うとする,すべきこ,げたこと,ちんくり,しっくり,かってく,こったら,がぶちま,からぴっ,たったら,すいしゅー,しゃんぷー,ぽーちか,からどん,めちゃくちゃ,がつけば,ばんばか,なよがん,からこそ,だらしな,くってく,ずたぼろ,くらしっ,たっぷり,はっきり,きんこと,ひーはき,するくら,かったら,りんぐら,からする,ばんから,からもお,おいたら,うところ,ばしきら,ちまくる,からのお,くたばった,くるめた,よろしく,ちまけた,かってら,すくちー,しながら,こんぱく,すること,ちりする,どしてく,すくわー,からすれ,おちてか,からばら,ざっくばら,じゃんぱー,にこもり,けたから,たらしく,がぶつか,すごくつ,うだから,こっきり,もくふか,はたすく,ぶるたっ,たらくり,わんから,うますく,ことばか,するめり,こんでん,どたばた,ちまけら,ざわめき,りんくさ,わくちん,けたこと,ことしな,てくるん,くらうと,するぼた,しっかり,ことくら
2,2,1,2,2,1,1,1,1,1,3,1,1,2,2,1,3,1,1,2,1,3,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,16,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,3,1,2,1,1,1,6,1,1,7,33,2,31,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,4,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,18,2
