ことから,わなかっ,くださら,とことん,べたばか,きこちら,しとする,もしゃべら,からこち,けばよろ,くるひー,うともお,くること,がつきり,ぽんこつ,あーのお,かするん,ぱりすご,くるぴん,くすへと,ころから,つけてく,からくる,するから,わいいじ,ころとぼ,くらいそ,ことすら,おいてく,ふんぞり,しくする,しくしな,もそちら,けたとこ,がつけた,でぶつけ,はっぴー,ばらくす,くたびく,ちらりちら,でこちら,けばぱー,からさら,ぶりから,からんちっ,つけてか,しこちら,べたとこ,からあー,もそうだ,うとしな,うかすら,じんじゃー,どかちり,くすのお,もそこそ,くんから,どすこっ,くつもり,せかけた,しなかっ,づけてか,いちゃうよ,すらもた,ぶつけた,めたから,ちっくだ,ちらこち,にたどた,うとする,たらひた,てくだら,しっくり,かってく,おんもそ,がらぽろ,ふわのお,くっきり,かちんとく,にこちら,ぶすぴか,ひたすら,どきする,がつけば,からぼー,わくしな,どしばら,がらあー,からこそ,きんごと,ぽいとこ,からちらり,がーでん,むらから,いそうだ,はっきり,まること,かすこっ,からひょい,かったら,ちらにや,からする,くるとこ,かすごく,うところ,ずきする,もそうじ,からのお,ぽろりぽろ,めそする,よろしく,ぶつけら,かってら,くっきー,くすから,りんぐす,ぽたりぽた,しながら,すること,つけくだ,さくぱた,ぷらすか,くりとこ,あーすた,こっとく,からすれ,しとしな,うだしな,すらしな,ぬくしな,げたあー,けたくら,くすもお,ぽつりとこ,けたあー,がらくつ,くすがち,めたくら,かんばか,けたから,たらしく,ふかのお,どーくだ,ころでこ,すごかっ,じりから,ぶつかっ,なみにや,もたくさ,こんなみ,ぶーめら,くりする,おんから,ちらへと,がらすれ,みしめた,がりばか,うともや,わないじ,こんちく,どたばた,しくくだ,ざわめき,からくっ,うかあー,ちんばか,ちらから,わんばか,ぶつから,しっかり,ごちゃごち,ことくら
1,7,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,4,2,1,1,1,1,11,3,1,1,14,1,1,2,1,1,1,1,1,3,4,1,1,1,1,1,1,2,1,1,7,1,1,1,1,1,1,3,1,21,1,1,1,2,2,1,1,1,1,10,1,8,1,1,1,1,1,2,19,1,1,1,1,1,4,5,1,3,1,4,1,1,2,2,6,1,1,1,1,1,15,1,1,12,4,1,1,22,7,1,1,1,1,1,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,7,1,1
