パックリ,バシャバシ,コンクリ,エンノタ,コッキン,ハッキリ,コツンコツ,ガチャガチ,パラベラ,プスピー,ブラジャー,コロジー,シャンプー,ピンキリ,ガーベラ
['\u3000あぁ、確かに綺麗だ。仲間が誰一人生きちゃいない。みんな殺されている。首元を見てみろ、パックリと切り裂かれている。地面が真っ赤に染まっちまってる。\n'],['\u3000バシャバシャと水を体にかける音、久しぶりに体の汚れが落とせることに喜ぶ吐息。余すことなく耳にする。\n'],"['\u3000息をつく暇がないほど敵が押し寄せてくる。もう援軍が来ることはないと悟り退却の時を見計らっている。レザーコートを羽織った少女は冷たいコンクリート壁に背を預け、弩に矢を装填すると巻き上げ器を回した。\n', '\u3000岩は適格に舞が立てこもっていたコンクリート壁の建物目がけて投げられている。だが安心はできない。周囲を倒壊させるように無差別に飛び始めた。\n', '\u3000爆撃痕に晒されて残るコンクリート壁を背中にガルバニス地点を観測する。\n', '\u3000第2大隊が籠っているコンクリートに覆われた建物に入るとやつれた短髪の女性が現れた。\n', '\u3000時は暗闇。崩壊した世界に華やかさの欠片はなく自然の成り立ちで形作られる。舗装されているはずのコンクリートはひび割れ隙間から雑草が生え渡りまるで人間が存在しない旧時代へと向かっているようだ。\n', '\u3000二人はゆっくりと第2大隊が立てこもるコンクリートの建物から離れていく。沙耶は黙って二人について行くことしかできなかった。何度か声を掛けようかと思うが今は自分が手を出すところではないと判断したのだろう。\n', '\u3000場所は名古屋近郊の市街地。何百年と時を重ねてもなお立ち続けるコンクリートの建物。鉄筋が丸出しで天井が抜け落ちた建造物まで存在した。\n', '\u3000綾崎が構えていた『R3-カルセドニー』を肩に掛けると近くのコンクリート片を拾って戦場痕がないか調べ始めた。\n']",['「コチラ……ダイニダイ……タイ、カザマ。ナカマノキュウエンノタメ、トツゲキスル」\n'],['\u3000沙耶はボルトアクション拳銃、H6-改双を指さした。まだ一度も発砲をしていない新品だ。左手でコッキングするため右足のホルスターに閉まっている時はレバーを縦に遊ばせている。\n'],['\u3000余りにもハッキリとしない沙耶の言葉に突っ込まざるを得ない。だが沙耶もうまく説明できない。むしろしにくいだろう。\n'],['\u3000合図を出した瞬間轟音と爆風が吹き荒れた。沙耶の被っているヘルメットには弾け飛んだ瓦礫の破片がコツンコツンと当たる。粉塵が消え去った後に立ちあがり光が入る出口へと向かった。\n'],['\u3000恐る恐る聞いた。ガチャガチャとケースを開けて注射器を取りだした宮内はニタァと笑った。\n'],['\u3000沙耶は頷いて賀堂がやったように銃を構える。そしてトリガーを引くと毎分約千二百発の九ミリパラベラム弾が銃口から飛び出す。発射された弾は樹木の幹に着弾しそれをえぐる。\n'],['\u3000一人でに呟きトップスピードで走る。ガルバニスは賀堂を目の前にすると死期を悟ったのか防御を捨て一気に攻撃を仕掛けてくる。近づけさせまいと猛攻を繰り広げた。\n'],['\u3000沙耶はソファに腰を掛けると邪魔というワードが頭に強く残る。ふと綾崎の方向を見るとなぜかタンクトップを脱いでブラジャーを外す手前だった。\n'],"['・ロストエコロジー(LE)\n', '\u3000『ロストエコロジー』と。\n', '\u3000賀堂は沙耶に話しかけた。沙耶が手にしているのは日本が崩壊したロストエコロジーの起こったLE以前に製造された『エムナイン』\n']","['「こ、これって結構値段が張る物ですよね。しかもシャンプーとトリートメントがセットの女性用です。ん？\u3000女性用？」\n', '\u3000沙耶も久しぶりに体の汚れを落とせるとあって機嫌が良い。高価なシャンプーのボトルをプッシュして泡立て始めた。\n']",['\u3000報酬はピンキリだが時々おいしい依頼もある。以前賀堂も護衛の依頼を受けたが外敵からの襲撃はなく護衛対象を村に送り届けたことがある。もちろん危ない仕事もあるが報酬が高く見積もられるので見分けることは容易だ。\n'],"['・S１-ガーベラ\n', '\u3000S1-ガーベラで酷評された故障率低下と装弾数向上を設計思想に掲げられて開発された。結果、改善はされたのだが重量が増加し、射撃時の反動が大きくなった。制御さえできれば優秀な火器である。パンマガジンを採用し装弾数は42発。バイポットも装着できる。\n', '\u3000賀堂が手にしたのは拳銃弾を使用する短機関銃だ。『S2-アジアンタム』と呼ばれる。『S1-ガーベラ』で酷評された故障率の多さを改善すべく設計された短機関銃。その代わり重量が増加し射撃時の反動が大きいことでも知られる。ただ、制御さえうまくやれば命中率もよく優秀な火器として扱える。装弾数は42発。パンマガジンを採用しバイポットまで取り付ける軽量化を無視した設計である。\n']"
