ドーザー,コンクリ,バンパー,チックス,ポリカー,コンクー,エンジン,カーペッ,カランカラ,ジャンパー,ペットボ,パンプス
['\u3000暴走車やら暴徒が突っ込んで来たらドーザー戦車で轢き潰してでも通すなと言われていた。\n'],['\u3000勢いよくコンクリートの分離帯に衝突した青い車は部品をまき散らしながら跳ねて反対側の歩道のほうへと飛び込んでいった。\n'],['\u3000先輩は車を発進させ、事故車が落としたバンパーを踏みながら横を抜けて行く。\n'],['\u3000少女を助けたコンビニで拾った食料をバックパックから出すと、パック入りの白米にレトルトカレーを掛けて、コンビニから取ってきたプラスチックスプーンで食べる。\n'],['\u3000機動隊員たちがポリカーボネイト製の大盾で暴徒を押さえつけて現行犯逮捕する。\n'],['\u3000ティア・ホールは7000人を収容できる建物で、講演会やコンクールなど様々な催しに使われる白い大きな建物であった\n'],"[' まず、エンジン音で感染者達を呼び寄せるかわりに今回のような長距離移動には適した自動車のキーを探す。\n', '\u3000近寄って中を覗き込むと鍵も刺さっていたので恐る恐るエンジンを掛ける。\n', '\u3000エンジン音が安い車に比べて静かだが、真中は周囲を見回す。\n', 'どうやら探知範囲もかなり狭くなっているようで、40m～50mの位置でエンジンをかけても集まってくる様子がない。\n', '\u3000それはさておき、エンジンを掛けて車で脱出するにもエンジンを掛けた瞬間にこちらに集まって来る。\n', '\u3000それはさておき、エンジンを掛けて車で脱出するにもエンジンを掛けた瞬間にこちらに集まって来る。\n']","['\u3000ドアのガラスは砕け、壁やカーペットの至る所にどす黒い染みが見える。\n', '\u3000真中や店内にいた40人ほどの客はぞろぞろとカーペットの敷かれた通路を歩く。\n']",['\u3000カランカランと言う甲高い音に振り向くと、男は真中の方に向かってきた。\n'],['\u3000ジャンパーにブーツといった冬物の服に、薄いナチュラルメイクのポニーテールの女性が駆け寄ってきた。\n'],"['\u3000事件発生から冷蔵庫や冷房の電源が入りっぱなしだったようで、ペットボトルはよく冷えていた。\n', '\u3000進路上に立ちふさがった感染者に間中は中身の入ったペットボトルを投げつける。\n', '\u3000時速20キロほどの自転車の速度とペットボトルの重量が打撃力となって感染者を襲った。\n', '\u3000とりあえず、床に散乱している食べ物とペットボトル飲料数点をバックパックに詰めるとレジに代金を置き、袋入りのスプーンを貰う。\n']",['\u3000車の陰に血にまみれたスカートとパンプスを履いた足が見え、覗き込むとうつ伏せの死体が転がっていた。\n']
