ばりばり,ころころ,ぽろぽろ,ちょんちょん,じょりじょり,うねうね,もぞもぞ,ぎざぎざ,ぐずぐず,しゅるしゅる,ぷるぷる,そろそろ,もじもじ,くりくり,ばたばた,さらさら,するする,おずおず,ぴくぴく,だらだら,もそもそ,すやすや,ぶらぶら,きょろきょろ,にょろにょろ,ぴょこぴょこ,よちよち,きらきら,もやもや,ぶつぶつ,にこにこ,どんどん,ぎりぎり,ぺたぺた,はらはら,うようよ,かりかり,つやつや,ぱんぱん,にやにや,とげとげ,かさかさ,ざくざく
['\u3000ばりばりとすさまじい音を立て、建物ががれきに変わる。\n'],['\u3000代わりに小さなきゅーぶが、ころころとたくさん姿を現した。\n'],['\u3000あやめの目から、ぽろぽろと涙がこぼれていた。\n'],['\u3000ちょんちょんと水面をつつけば、温かった。\n'],['\u3000ひげがじょりじょりするよといいながら、仁葉は嬉しそうだ。\n'],['\u3000うねうね、にょろにょろ。\n'],['\u3000てーぶるの上からもぞもぞと移動する。\n'],['\u3000その内側にそって、ぎざぎざした歯があった。\n'],['\u3000ぱんをぐずぐずにして上にふりかけて、おーぶんで焼けばぐらたんは完成。\n'],"['\u3000あやめの手に、しゅるしゅると触手を絡める。\n', '\u3000蜘蛛がしゅるしゅると糸を放ち、出会うもんすたーを糸巻きにしていく。\n']",['\u3000ちょっと一口いただこうかなと、湯飲みをぷるぷると支えながら傾ける。\n'],"['\u3000そろそろ時間だしと、ていすとこぴーした肉を食べたもんすたーを呼び寄せる。\n', '≪竜でいい。おれ以外の竜なんてみたことないし、本名とか忘れた……そろそろ寝ていいか？\u3000体力使ったから眠い≫\n', '\u3000俺もそろそろ寝ようかな。\n', '\u3000そろそろ仁葉は起きる時間かもな。\n', '『まぁ、そろそろ痺れを切らす頃だろうけどな。端末を作ったのも私なら、この街の設備を整えたのも私だ。それゆえ、機関は私達に甘い。だからどうにかなってきたが、さすがに限界があるだろうよ』\n', '\u3000そろそろ仕事に戻らなきゃねと、桃山さんがお会計をする。\n']",['\u3000丸くなったところで、仁葉がもじもじしながら話しかけてきた。\n'],"['\u3000色素の薄く長いついんてーるに、くりくりとした瞳が素直そうな女の子だ。\n', '\u3000目はくりくりしてて、どっちかっていうと俺似な気がする。\n']",['\u3000感謝の気持ちが伝わるように、とりあえず触手をばたばたさせておいた。\n'],['\u3000黒くてさらさらした前髪が、目を隠していた。\n'],['\u3000潰されることもなく、するするいけた時点で、これはおかしいなって俺も気づいてた。\n'],['\u3000端末で尋ねれば、少年がおずおずと尋ねてくる。\n'],['\u3000しょたえるふの眉がぴくぴくと動いている。\n'],"['\u3000あいつはこまめに帰ってきては、俺とだらだら自室で過ごした。\n', '\u3000俺は次の日にばいともなく、次の日もだらだらとあやめの家ですごすつもりでいた。\n', '\u3000ただ、だらだらと過ごしてきた二十数年よりも。\n']",['\u3000でもそもそも、どうしてこんなにもんすたーがいるんだ？\n'],"['\u3000ぱじゃまを着て、お行儀よくべっどですやすや寝ている。\n', '\u3000仁葉はあやめに任せて、すやすやと寝息を立てている真にくっついた。\n']",['\u3000公園の入り口にある石に腰掛けて、足をぶらぶらさせている。\n'],['\u3000きょろきょろとあたりを見回してる。\n'],"['\u3000うねうね、にょろにょろ。\n', '\u3000にょろにょろ。\n']",['\u3000まるでぴょこぴょこと跳ねるうさぎのように、元気いっぱいで落ち着きがない。\n'],['\u3000こう、足を一歩一歩よちよち歩いてるみたいな、そんな感じでじれったい。\n'],['\u3000てーぶるのふちに頭を置いて、きらきらとした目で見つめてくる。\n'],['\u3000もやもやしていたら、幼女が俺をてーぶるの上に置いた。\n'],['\u3000ただ、きゅーぶを今まで通り通貨のように使いたくても、ぶつぶつ交換してくれる相手がいないんだけどな。\n'],['\u3000にこにこと笑いながら、仁葉は惜しげもなく俺を見せてしまった。\n'],"['\u3000少年に頼んで、どんどん肉を落としてもらう。\n', '\u3000街がどんどんと小さくなり、風が俺の体に当たる。\n', '\u3000幼い頃から側にいたのに、知らない面をどんどん見つける。\n']","['\u3000それから、指定範囲ぎりぎりまで送ってもらった。\n', '\u3000腕立て伏せできるかぎりぎりって感じだったよ。\n']",['\u3000ぺたぺたと自分の体を確認する。\n'],['\u3000背もたれによりかかり桜を見上げれば、はらはらと白い花びらが降ってくるのが見えた。\n'],['\u3000蜘蛛の背にのって近くまで行けば、うようよともんすたーがいる。\n'],['\u3000このふれんちとーすとにかりかりに焼いたべーこんを乗せ、さらに出来上がったぐらたんを載せる。\n'],['\u3000でもつやつやの黒髪は、あやめ譲りかな。\n'],['\u3000ぱんぱんと触手でてーぶるを叩けば、仁葉がこっちを見る。\n'],['\u3000電話の向こうでにやにや笑っていることくらい、見てなくてもわかる。\n'],['\u3000とげとげ付いてて痛そう。\n'],['\u3000お肌がすぐかさかさになる。\n'],['\u3000ざくざくと掘り進めて、どりるのほうがいいんじゃないかと思いつく。\n']
