からちょこ,がつけば,げろちょこ,まるごと,ふさがり,しないら,がらぴし,うとする,ちょこがり,ぶつかっ,ひらりひら,のおばさ,ぴーぽーぴー,けたちょこ,からすぽ,しながら,すらしな,わなかっ
['ちょこは柴犬だ、黒い柴犬でちょこれーとを連想したからちょこ。いや本当は柴犬と何かのみっくすなんだが良く知らない。\n'],['気がつけば二階の俺の部屋のかーてんは開け放たれている。\n'],['『逃げろちょこ！まだ間に合う、ここから離れて！』\n'],['爆発などは無かったが、家が一軒まるごと潰れてしまっている。\n'],['何も動かせないし、声も聞こえない。八方手ふさがりだ。\n'],['この身体は、随分自分勝手にできているようだ。何者にも触れられないが、地面を通り抜けて落ちたりはしないらしい。\n'],['我ながらぴしっと決まっている。俺は、今日から大学生になる。\n'],['あらーとが耳元で鳴り響く。俺は天井を見上げていた。無力感から俺は、すまほを手に取ろうとする事すらしなかった。\n'],['ちゃちゃちゃっちゃとちょこがりびんぐで走る音。はいはいと、尻尾を振りながらまとわりついて来るそれを手で制しながら、受話器を取った。\n'],['それどころか、ぶつかっても身体は何事も無かったかのようにすり抜けてしまう。\n'],['向こうが透ける手のひらを、ひらりひらりと仰ぎながら、そう語りかける。それは彼に対してか、自分自身に対してなのか。\n'],['となりのおじさんも、もう一つとなりのおばさんも、帰って来なかった。人間に呼ばれて、連れていかれて、帰って来た仲間は居なかった。\n'],['ぴーぽーぴーぽー。あの不安な音ではなく、今度は救急車のさいれんが聞こえて来た。\n'],['薄っすらと目を開けたちょこは、嬉しそうに俺の手を、ぺろっと舐めた。\n'],['冷蔵庫からすぽーつどりんくを取り出して、こっぷに注いだ。寝起きで喉がからからだ。\n'],['ちゃちゃちゃっちゃとちょこがりびんぐで走る音。はいはいと、尻尾を振りながらまとわりついて来るそれを手で制しながら、受話器を取った。\n'],['あらーとが耳元で鳴り響く。俺は天井を見上げていた。無力感から俺は、すまほを手に取ろうとする事すらしなかった。\n'],"['あらん限りの大声で、肺の中の一滴の空気すら絞り出す大声で、叫んだ。しかしそれは彼の髪の毛の一本すら動かす事は叶わなかった。\n', '間に合わなかった。\n']"
