ガーデン,シーズン,クッキー
"['「あの、お恥ずかしいことですが、今から１２年前の沢山の貴族の子供たちを招いたガーデンパーティーを覚えていますか？」\n', '「はい。王妃様主催の確か５歳位から１７歳位の子供達を招待したガーデンパーティですよね。でも、後にも先にも一回しかなかったんですよね。」\n', '\u3000１２年前のガーデンパーティー。\n', '「ガーデンパーティーの時の子供達の中にクロエがいたことは先程まで知りませんでした。\n']","['\u3000１２月には社交シーズンが始まるため、タウンハウスへ向かわなくてはいけない。王都にいるアナ側妃からも、早く孫の顔を見せなさいと言う督促状が何通も来ている。\n', '\u3000シーズンの始まりを知らせる王宮舞踏会に参加したくない。\n', '\u3000ちなみに、これは確定ではないけど、この社交シーズン中に妊娠しなかったら離縁という情報もあるのだけど。」\n', '\u3000社交シーズン前にマリアから手紙がきた。\n', '\u3000それから、出来れば今シーズン中に結婚したい。\n', '\u3000リオネルが生まれてはじめての社交シーズン。\n', '\u3000ところが、社交シーズンが始まってからウィリアムがいつも『とある女性』と一緒にいる姿を、舞踏会、晩餐会などで目撃されるようになる。\n', '\u3000社交シーズンの時期は警備が忙しくて大変なのか、少しやつれた顔をしている。\n', '「そうか。まぁ仕方ない。最近は領地運営の勉強も少しおろそかになっていたし、この前のオフシーズンには領地に来なかった。」\n', '「兄様、本当に申し訳ない。もっと早く気付けばよかった。今回の社交シーズンもすでに始まって２ヶ月もたっている。クロエも迷惑をかけてすまない。」\n', '\u3000たしかにウィリアム兄様には腹が立ちます。もっと早く言っていただければ、私も社交シーズン始まりの舞踏会からもっと気合の入ったドレスを準備できましたもの。\n', '「ほら、一昨年の社交シーズンに、フローラ様、何かやらかした見たいで急に舞踏会に来なくなったでしょう。」\n', '\u3000オフシーズンに結婚するなら８月から１２月の間のみ。これを逃すと来年まで結婚できない。\n', '\u3000社交シーズンに王都で結婚式をする場合もあるが、親族全員が社交シーズンに王都にいるとは限らない。\n', '\u3000社交シーズンに王都で結婚式をする場合もあるが、親族全員が社交シーズンに王都にいるとは限らない。\n', '\u3000社交シーズン半ばの５月に入ってクロエはコルベール領に戻ることになった。結婚式のための料理の手配、新婚の二人のための新しい寝室などの改築の手配等のためにである。\n', '「きっと次の社交シーズン、王都に戻って来たら何かあるかも？」\n', '「わかりました。次の社交シーズンは新婚なので子作りに励むため領地から出ないことにします。社交には父である伯爵が参加すれば問題ないので。」\n', '「ジョベール侯爵の母親が余命いくばくもないそうよ。それでどうしても今回の社交シーズンで婚約者を決めて、母親に紹介したいそうよ。\n', '「言いにくいことですが、その、従兄の方が今回の社交シーズンに入ってから他の女性をエスコートしているのも有名でした。だからこそ、蔑ろにされているのに耐え忍ぶ素晴らしい女性だと。」\n', '\u3000その為従兄のウィリアムは生まれも育ちも王都。毎年オフシーズンになるとコルベール領に遊びに来ていた。\n', '「でも、兄には子作りのため、次の社交シーズンは王都に行かないと言ったのでしょう？」\n', '\u3000気付いたら社交シーズンも終わりに近付いた６月、クロエは再び体調を崩した。医者の見立ては三ヶ月。いま、馬車で領地まで移動したら、間違いなく流産する。\n', '\u3000妊娠を理由に次の１２月からの社交シーズンは不参加。父親が一人寂しく社交シーズン始まりに王都に向かう。\n', '\u3000妊娠を理由に次の１２月からの社交シーズンは不参加。父親が一人寂しく社交シーズン始まりに王都に向かう。\n', '\u3000パメラも現在妊娠中。今期の社交シーズンは不参加。領地でゆっくり過ごしている。\n', '\u3000楽しい情報入手。社交シーズンに入ったのにエリザベート様を見かけないので、ちょっと探りを入れたら妊娠中とのことでした。\n', '❮❮ところで、この前のシーズンの終わり頃の６月にクロエが悪阻で参加しなかった舞踏会があったの覚えている？クロエの旦那様が一人で参加したブランシュ伯爵家の舞踏会。確かアナ側妃様と縁のある家なのよね。\n', '\u3000１２月に入り社交シーズンが始まると、コルベール伯爵は一人寂しく王都へ向かった。\n']","['\u3000用心のため持ってきたアーモンドクッキーはすでに第一側妃の前に置かれている。\n', '\u3000事前にアレクシスに確認済み。アナ側妃は胡桃とアーモンドが大好物。そのため胡桃のパウンドケーキとアーモンドのクッキーを昨日の夜に慌てて作って用意をした。\n', '「まあまあ、私の大好きな胡桃のケーキにアーモンドクッキーをありがとう。さあ、ソファーに座って。」\n', '「あら、このアーモンドクッキーは初めて見たわ。」\n', '\u3000第一側妃がそう言って、立ったままクッキーを食べる。\n', '「おいしい。アナ様、こちらのクッキーはどちらで購入したのかしら。」\n', '「だから、私のために今度アーモンドクッキーを作って。お願い。こんなおいしいアーモンドクッキーは初めて。」\n', '「だから、私のために今度アーモンドクッキーを作って。お願い。こんなおいしいアーモンドクッキーは初めて。」\n']"
