ギリギリ
"['「まず、空の高さからかあ。えーと、穴のサイズが……どのぐらいに見えるか、でいいか。ん。じゃあとりあえずここから空の向こうが見えなくなるギリギリまで後退して、その時の角度と空落下地点までの距離を測っといて……後は地図でいいか」\n', '\u3000制服に着替えるギリギリ前に連絡が来て、肩透かしを食らう。\n']"
