ブラウン,コンクリ,ゴチャゴチ,ピンコン,ピンポー,ピーカー,ハッキリ,ブリワン,エンジン,パシャパシ,カップル,テクノロ,パチクリ,デコボコ,ゴーグル
['\u3000映っていたのは、ミディアムヘアに燃えるような黒色をした髪の毛。目の色はダークブラウンで、誰がどう見ようと顔は童顔に近いような顔立ちだ。\n'],"['\u3000道路は砂によって埋もれていた。が、タイヤはコンクリートを捕らえたようで、空回りすることなくしっかりと回転をした。\n', '\u3000所々に、コンクリートの道路が顔を出している。\n', '\u3000トレーラー車から、軽くジャンプをして飛び降りた。足元にコンクリートの固い感触が伝わる。凄い。地面もしっかりと舗装されている。\n', '\u3000灰色の硬いコンクリートの塊ではなく、茶色と緑色の何かが目の前に姿を見せた。\n', '\u3000そっと茶色の部分に手を当てると、ごわごわと硬い感触手に広がる。だけど、この硬さはコンクリートや石の硬さと違って、冷たいけど温かみを醸し出しているような感覚がする。\n', '\u3000中は、コンクリートむき出しのだだっ広い空間が広がっていた。そんな、広いホールを通り抜けて、スタジアムの中へと足を進める。\n']",['\u3000スカートのはずなのに、ゴチャゴチャとしている装飾が腕や手にあたり、うまく袖を通らない。\n'],['\u3000機械音が止まると、「ピンコンッ」という音と共に、閉まっていた扉が静かに開いた。\n'],['\u3000冷蔵庫擬きの冷風で遊んでいると、「ピンポーン」と何処からともなく音がするのが聞こえた。\n'],"['\u3000スピーカーのような物と、短くなったアンテナが付いている。これは、多分だけど動かなくなったラジオだろう。\n', '\u3000スピーカーで大きくなった声が耳に飛び込む。続いて視界が晴れ、大勢の人がトラックに溢れている。円形状に囲われた観客席からは、溢れんばかりの歓声が響いている。\n', '\u3000私の叫び声は、音から電気信号になり、それが何倍にも拡張されてスピーカーから外へと飛び出していく。\n', '\u3000彼はフールの元からゆっくりと離れると、スピーカーの近くまで近づいていく。そして、その目の前で立ち止まって目を凝らしている。\n', '\u3000その場所は、拡声器と繋がっているスピーカーの上。\n']",['\u3000ほとんどの人は、水の反射を使って、顔を映す程度のことしかできない。だから、こういった機会でもないと、自分の姿をハッキリと見ることは、ほとんど出来ない。\n'],['「ウェルカム、エブリワン。己の欲を知らない者共よ。さーさー大会の始まりだ」\n'],"['\u3000バイクのエンジンをかけると、私もハンドルを握り、バイクへとまたがる。\n', '\u3000エンジン音が辺り一面に響き渡る。\n', '\u3000風とエンジン音が、私の声をかき消したらしい。\n', '\u3000ゆっくりと後に後ずさりをしながら、バイクのエンジンをつける。\n', '\u3000とエンジンを切る。\n', '\u3000そうだな、いったん街の端まで行ってしまおうか、と心の中で決めたとき、不意にバイクのエンジン音に、違和感を感じた。\n', '\u3000親指でアクセルのレバーをグッと押すと、静かな街にバイクのエンジン音が響き渡る。\n', '\u3000しぶしぶとバイクから降りると、エンジン切った。\n', '\u3000そんなことをしていると、遠くからエンジン音が聞こえてくることに気が付いた。\n', '\u3000彼女がアクセルを押すと、グォオとエンジンが唸る。タイヤが砂を絡める音がして、ちょっどずつ前へ前へと動き出した。\n', '\u3000ゆっくりとバイクに乗り込み、頭につけていたゴーグルを目の所まで引っ張りそうちゃくすると、エンジンをかけた。親指でアクセルのレバーをグッと押した。\n', '\u3000バイクのエンジンが、大きな機械音を上げる。\n']","['\u3000それにしても立派なタンカー車だ。これだけの大きさの動いている乗り物を見たのは初めてだ。記録の書物を取り出すと、パシャパシャと写真を取った。\n', '\u3000私は無言で、パシャパシャと写真を撮った。\n']",['今日ってクリスマスイブらしいのです。駅がカップルで溢れかえっているのを見ると…世界平和の感情を抱きますね。死にたくなります。\n'],['\u3000ですが、製造方法が分からなくなった、ロストテクノロジーの品や絶滅した危惧種..etc..を作品ではオーパーツとして扱います。正規の意味ではないです。\n'],"['\u3000目をパチクリとさせたボルドは\n', 'と再び叫び、その姿に目をパチクリとして強く首を横に振った。\n']",['\u3000崩れた箇所が坂になっているとはいえ、デコボコとしていて降ろすのには一苦労する。\n'],"['「ゴーグル」\n', '\u3000ゆっくりとバイクに乗り込み、頭につけていたゴーグルを目の所まで引っ張りそうちゃくすると、エンジンをかけた。親指でアクセルのレバーをグッと押した。\n', '\u3000目を細めてゴーグルを取り、\n', '「ゴーグルっていうオーパーツよ」\n']"
