がったか,さんのし,ぱっちり,ざわめき,がつかつ,しおこう,ことくら,うしてか,ついとこ,つーぴー,するとこ,ぽっかり,くいめー,はっきり,ちらから,めたこと,こんぱく,うとする,ことかす,よろしく,じたかっ,げたこと,がつけた,すっきり,しながら,もこちら,かさぶらん,からさん,うところ,いがする,するから,ぐらかさ,わーくす,くらする,くださっ,ふさがり,からもそ,しくかっ,だったら,さっくす,からだっ,さくころ,ごわつい,からすっ,かりしな,くらさく,しなくちゃ,どかしく,のさばら,ことだっ,ふっとぼ,のーぶる,こしばら,くすぐっ,いがくす,のこちら,ことぐら,くすこと,ころだっ,からしゃー,だったか,いじけた,すっかり,わしかっ,はきつい,かっぷる,しくてく,おいてく,さんから,びかけた,がっかり,けたとこ,こうから,するなよ,ひそめた,くいくよ,さんのこ,しばたた,めたとこ,ぶようだ,ことにこ,がってく,とくから,かりだっ,すること,からぷつ,かっごろ,つけてく,ばっかり,くさする,ことから,するにた,がらぶつ,しないら,じたこと,うしてく,しなかっ,からころ,ついさっ,からずっ,わいどし,だらしな,かすから,ことする,もたつい,ついてく,ひたすら,しくもさ,がやたら,めたから,ことこそ,がつくだ,かさから,ほっぺた,のそうし,たかもそ,しばかり,がくすっ,からこそ,するくら,するおー,かったら,びしゃびし,もそうし,もこうし,おいてか,はたくさ,わなかっ,さっぱり,かったか,うとしな,ひそめら,ずっとこ,こんくー,うしたら,いそうだ,げたかっ
1,2,1,1,1,1,2,1,1,4,2,1,1,4,1,3,5,24,1,2,2,1,1,2,28,2,1,1,2,1,8,1,1,1,2,1,1,1,4,1,2,1,1,1,2,2,1,1,1,6,1,1,1,1,1,1,1,1,6,1,3,1,13,1,1,2,1,5,2,1,1,2,6,1,4,1,3,1,1,1,1,3,1,2,21,1,1,1,1,1,2,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,2,1,1,1,1,1,9,2,18,5,2,1,1,1,1,2
