トロノー,コントロ,スーパー,ホットコ,ツーピー
"['\u3000ピアノ室に籠っていた亜衣は窓の外を見て、青を確かめる。それから何となくアップライトの上に置かれた真紅のメトロノームに目を遣った。大学に入ってから長年、通っていたピアノ教室を辞める亜衣を、先生は惜しんでくれた。今でも目を閉じるとメトロノームの硬質にリズムを刻む音が聴こえてくるようだ。ドアを開けて黄吉が顔を覗かせた時には心臓が跳ね上がった。まるでスタッカートだ。今日はラグビー部の練習はなかったのだろうか。\n', '\u3000ピアノ室に籠っていた亜衣は窓の外を見て、青を確かめる。それから何となくアップライトの上に置かれた真紅のメトロノームに目を遣った。大学に入ってから長年、通っていたピアノ教室を辞める亜衣を、先生は惜しんでくれた。今でも目を閉じるとメトロノームの硬質にリズムを刻む音が聴こえてくるようだ。ドアを開けて黄吉が顔を覗かせた時には心臓が跳ね上がった。まるでスタッカートだ。今日はラグビー部の練習はなかったのだろうか。\n']",['\u3000歪だと思うから、瑠璃の弱さを知っているから、好き勝手にしているようで、その癖、欲望をコントロールする余地を残しているのだろうか。\n'],['\u3000合宿のような雰囲気で、四人揃って夕方、スーパーに買い物に行き、材料や、夜に食べる菓子、それからアルコールなども買った。アルコールはスリルを味わうちょっとしたアイテムだ。もちろん家にもあるが、四人で缶酎ハイなどを買う行為自体がわくわくして楽しいのだ。この経費は黄吉たちの親から出ている。お世話になるのだから、という言い分かららしいが、実際に世話をされているのは瑠璃たちのほうであることは、一目瞭然だった。\n'],['\u3000丸い座面の椅子に座らされ、しばらくしてマグカップを差し出される。カンディンスキーの絵が描いてあって、好きなんだろうかと思いながら受け取る。カップにはホットココアにマシュマロが浮いていた。坂崎の意外な濃やかさだった。溶けるマシュマロの朧な白。捕まえるようにカップに口をつける。\n'],['\u3000普段はクリーニングに出さなくても済むような素材と仕立ての服しか着ないのだが、今日はクリーニングに出す服にしても構わない。考えた瑠璃は濃紺で絹のパフスリーブワンピースを手に取った。部屋を出て洗面所に向かうと、亜衣も起きてきた。亜衣は生成り色のツーピースで光沢がある。絹地を纏う日の特別。\n']
