ガッチリ,ハッキリ,スッキリ,ガッカリ,サッパリ,バッチリ
['\u3000それが静止したのは、刀がガッチリ噛み合い、引いたほうが斬られるという緊迫した状態になった時だ。\n'],"['\u3000二年前と変わらぬ眼差しの慎太郎だが、保倉で振るっていた剣の面影など微塵も見せない。それが意味することを考える時、天にそびえる皓白の牙が漆黒の影を落とすように、心の明暗がハッキリと浮かび上がってくるのである。\n', '\u3000やや遠慮がちに、だがハッキリと尋ねる慎太郎に、紫苑は微笑んだ。\n', '\u3000部屋は百二十畳もあるのに、縦二畳並べたほどしか離れていない近距離での謁見である。一段高い場所で片膝を立て、厚めの座布団に腰を下ろしている塔主の姿や表情は、ハッキリとうかがえた。\n', '\u3000店主は最後の台詞だけみなに聞こえるようハッキリ言い、ひとまず立ち去った。だが慎太郎が安堵したのも束の間、紫苑をのぞく全員の視線が集まった。\n']",['\u3000軽く肩を回す慎太郎は、スッキリとした顔をしていた。保倉柴門の前で本当の力を存分に振るったおかげだろう。まさしく、憑きものが落ちたという感じである。\n'],"['\u3000手合い初日から一夜明けた慎太郎は、朝から紫苑に誘われ庭を見て回った。そこで、残り九日の手合いがなくなったことを告げられ、ガッカリした。\n', '\u3000ガッカリする紫苑を見て、みなもガッカリした。すると慎太郎が遠慮がちに発言した。\n', '\u3000ガッカリする紫苑を見て、みなもガッカリした。すると慎太郎が遠慮がちに発言した。\n', '「そうか。実物に会ってガッカリしただろう」\n', '\u3000三宅は単純に、はるばる西の都からやって来る慎太郎をガッカリさせたくないと思う心で言った。しかし聡馬は、「万に一つの勝ち目もないが、次の帝になる男の期待に応えるくらいはしろ」と言われた気になって、宙を睨みながら固く拳を握った。\n']",['\u3000しかし本当の悩みどころはそこではない。一番大事なのは、慎太郎と紫苑の行く末である。紫苑の心はほぼ傾いているようなので問題ないのだが、慎太郎はといえば……これが不思議なことに、サッパリ分からなかった。\n'],['「ああ。この目でバッチリ見て来たんだから間違いねえ。一体全体、なにがどうなってやがるんでい」\n']
