もそのこ,からこそ,のーぶる,かつおー,ことだっ,ざわつい,こんくー,かっさら,するから,めたから,かったか,てかかっ,だったじ,ばっかり,ことはた,ぞくする,すること
['\u3000何よりもそのことが、私にとっての重要な事柄だった。\n'],['\u3000だからこそ、同時に認めて欲しかった。\n'],['\u3000高貴さ≪のーぶる≫をまとわせていた。\n'],['\u3000これまでおーけすとらの添え物のような役割だったぴあのが主役となり、かつおーけすとらと対話するように交互に演奏する、当時としては珍しい曲だ。\n'],['\u3000また、どれだけやる気を引き出せるかが、大会が始まる前の準備として重要なことだった。\n'],['\u3000その男が控え室に入ってきた途端、部屋が一瞬にしてざわついた。\n'],"['\u3000ぴあのこんくーるの控え室、高鳴る心臓を深呼吸で抑えながら、私、坂口美緒は何度も自分に言い聞かせる。\n', '\u3000正確性が第一のこんくーるにおいて、みすは致命的だ。\n', '\u3000こんくーるの熱い浮ついた空気が、湿った重たいものに変わる。\n', '“こんくーる荒らし”\n', '\u3000こんくーるの王者、芦田響。\n', '\u3000だがこんくーるの舞台が大きくなるに連れて、目の前にはいつも芦田の姿があるようになった。\n', '\u3000芦田のいないこんくーるなら、いつも優勝を手にしてきた。\n', '\u3000だけど、この男がいないこんくーるに何の意味があっただろうか。\n', '\u3000今回のこんくーるは表現力も問われるものだ。\n', '\u3000私が今回に勝機を見出しているのは、このこんくーるの特徴故だ。\n']",['\u3000本当に最初から最後まで、大会を荒らし回って、優勝をかっさらって、王者のまま国外に逃げてしまった。\n'],"['「ああ。誰かさんがのーみすの演奏をするからぷれっしゃーがすごいよ」\n', '「坂口さんは感情のこもった良い演奏をするから、期待してるよ」\n']",['「……私、決めたから」\n'],"['\u3000悔しかったからではない。\n', '\u3000いくらいい演奏をしても、「今日は芦田がいなかったから」なんて言われて、満足できるほど自分は甘い性格をしていないのだ。\n']",['\u3000本当にぷれっしゃーなんてかかっているのかしら？\n'],['「そんなこと言って余裕そうだったじゃない」\n'],"['「今回ばっかりは負けを覚悟したんだけどね」\n', '「嘘ばっかり」\n']",['\u3000決めるべきことはたくさんある。\n'],['\u3000全身をぞくぞくするような興奮が走る。\n'],"['「僕はこの大会を最後に、べるりんに留学することになったんだ」\n', '\u3000多少のみすなら表現力で挽回することが出来るだろう。\n', '\u3000彼が現れたことで、自分が優勝することはほぼ絶望的になってしまうような存在だから。\n', '\u3000倒すべき相手を明確に意識することで、考えるべきことが明確になったのだろう。\n']"
