がしたか,からする,ふさわし,うずたか,かったか,どやけち,さんのこ,からだっ,さくすい,すること
['\u3000そういうことで、もちろん養育費は支払っている。ただ、その養育費を盾に子供との面会を要求しているわけではなくて、どちらの責で離婚となったとしても、子供を養育している側にもう片方は養育費を払うのが親の義務であり、面会をするのは子供側の、親に会う権利によるものなのだと弁護士さんに話を聞いてから、なるほどそこには私の気持ちが介在する余地はないのだと納得した。むしろそのときは安堵さえ覚えたような気がする。子供の両手を綱引きの綱みたいに引っ張って、いつまでもいがみ合ったりお金のことで争ったり、あるいは子供を連れ去ったりする親の気持ちは、決して正しいものなのではないと法律というものはそう解釈しているのだと、世の中の正常性を垣間見たような気がしたからだ。'],['\u3000せっかくの面会時間を使って映画を見る。もしかしたら、家族の触れ合いを是とする世間からするとその行為は糾弾されることであるかもしれない。子供たちの話を、もっと聞いてあげるべきなのかもしれない。'],['\u3000私は、その手紙をそっとこーとのぽけっとにしまった。二人の前でその封をきることは、ふさわしくない行為だと思ったからである。'],['\u3000新幹線の止まる駅から、いつも子供たちと会うしょっぴんぐもーるまでは、歩いて10分ほどだけれど。雪は現在もひどく降り、そして歩道にもうずたかく積もっているようだったので、今日は停留所１つ分だけの距離をばすに乗ることにした。映画館はしょっぴんぐもーるの中にある。'],['\u3000物思いにふけりながら、車窓の外を眺めていると、いくつかの山を越えた先、降りしきる雪と、一面の銀世界、雪景色が広がっていた。ああ。そういえば今日は数年来の大雪なのだと朝のにゅーすで言っていたっけ。この土地で雪を見るのは久しぶりだ。数年来、この北の土地を訪れるときは、どうしてだか雪は降っていなかったからだ。'],['\u3000それでも私たちが話すのは、映画を待つ間の食事の時間くらいである。ほっとどっくやちゅろすをお昼ご飯代わりに食べて、私は二人の口の端につくますたーどやけちゃっぷを、そっと紙で拭ってあげたりする。それは私といる時間の残り香を、片端から拭っていく作業に似ていた。'],['「お母さんは、お父さんのこと嫌いなの？\u3000一緒に暮らさないの？」'],['\u3000元夫に別れを切り出したのは私からだった。大恋愛の末の結婚で、夫の浮気の末の離婚だった。事由はほかにもいろいろあるけれど、説明すると長くなるし、元夫にも本当のところは伝えていないのでそのようにする。親権を主張しても良かったのだけれど、そのときの私は疲れ切っていたのかもしれない。元夫は親権は渡さないと言い、元夫の実家と話すのも面倒であったため、私は一切合切を元夫にくれてやることにした。'],['\u3000でも、もしもただ一つだけ、春になったそのときに、誰も知らない野の先に、小さくすいーとぴーが咲いたなら。ねえ、雪さん、私が優しいあなたに祈るとすれば、そんなつまらないことが一つだけなのです。'],['\u3000入り口付近の花屋に立ち寄って、私はしょっぴんぐもーるの外に出た。融雪と溶け切らなかった雪で水たまりになった広大な駐車場を抜けると、人気もない、駅へと続く田舎道であった。降り積もった雪でその道がどこにあるのかさえ、正確に判別することは難しい。そこに来て私はようやっと、ふーどの隙間からどこまでも見晴るかす彼方に広がる雲から絶え間なく降りしきる、水気を帯びた雪を見上げた。鼻先を掠めた雪はかすかに流れて、この世界の罪を覆い隠していく。音はない。']
