ブルドー,ブラドー,ゴブラン,カサブラ,コントロ,カリフラ,ランカシャ,ペットボ,スーパー,クッキー,サーカス,トッパー,タッパー,ズルゲー,ヒーカッ
['\u3000ブルドーザーでも持って来ないとてこでも動かん気か、こいつは。\n'],['\u3000だが俊介は犬で言うならシェパードよりラブラドールか柴犬。私の気分は買い物ついでの犬の散歩。\n'],['\u3000ゴブラン織りのカーテンから洩れる曙光が、俊介の｜眼《まな》｜裏《うら》までを微かに明らめた。\n'],"['\u3000カサブランカと同室で紅茶を飲む重音嬢をとやかく言えない。\n', '\u3000やはりアール・ヌーヴォー調の、恐らくエミール・ガレの模倣であろう花瓶には大輪のカサブランカが豪勢に飾ってある。\n', '\u3000百合の香りは総じて強いものだが、カサブランカは華やかさに比例して群を抜いているのではあるまいか。紅茶を飲む際には不適だと思える。\n', '\u3000この令嬢に必要なのはアール・ヌーヴォー調の品でもカサブランカでもない。\n']","['\u3000隼太の双眼は据わっているが、短気に走らず自分をコントロールする克己心を備えている。\n', '「―――――――音ノ瀬こと。情報と人心の操作。世論と戦争のコントロール。コトノハを用いればそのいずれも、叶えるは容易いぞ」\n']",['\u3000法蓮草のお浸しに、豆腐とえのきの味噌汁を作り、人参とカリフラワーを茹でた物に柚子味噌を合わせて食べる。\n'],"['「……コトさん。私の故郷はね、イギリスの湖水地方なの。知っているかしら。ランカシャー。美しいところよ。五月には青いブルーベルが一帯に咲き乱れるわ。淡い青の霞に取り囲まれている気分になる…」\n', '「ビクターも同じ。ランカシャーの出身なの。同じ故郷を持つことで生まれる連帯感は、組織に属していても特別なものよ。否めるものじゃないわ。コトさんにとっては、キョウジという少年も、同じ。特別になってしまっているのね」\n']",['\u3000秀一郎も珍しく背広ではない。靴も皆、登山靴とまでは行かないが、長時間の散策に向いた物を選んで履いている。私は足を締め付けず、それでいて歩きやすいミドルブーツを選んだ。聖の背中にはペットボトルや、念の為の非常食等が入ったリュックがある。リュックから飛び出た木製の三十センチ物差しについては、私も秀一郎も用途を知っているので触れない。ちょっと変な奴に見えるのは確かだが。\n'],"['\u3000四六時中戦っているような男だと、俊介は隼太を見ていた。スーパーで最初に逢った時、彼は〝涼しいですね〟と俊介に呼びかけた。\n', '\u3000二人でスーパーに向かっていると、買い物袋を持って楓と手を繋いだ俊介が道を戻って来た。\n', '\u3000昼前にスーパーが混雑するよりも早い時間帯を狙い、照る日の下を俊介にガードされながら買い物に行く途中である。\n', '\u3000スーパーの中の冷房は消極的で、強い陽射しを受けて歩いて来た身には暑かった。\n']","['「おじいちゃんには、時々、お菓子を作ります。クッキーとか。一番、喜んでくれたのは、シュークリームかな。おじいちゃん、歯が弱いから、あんまり硬いのは作りません。クッキーも、ガチガチなのとかは作らない。…この和菓子、可愛いですね」\n', '「おじいちゃんには、時々、お菓子を作ります。クッキーとか。一番、喜んでくれたのは、シュークリームかな。おじいちゃん、歯が弱いから、あんまり硬いのは作りません。クッキーも、ガチガチなのとかは作らない。…この和菓子、可愛いですね」\n', '\u3000ルイボスティーがブレンドされた、ルビーのように赤い紅茶を飲みながら、紫芋が練り込まれたクッキーを二人でつまんでいると、呼び鈴が鳴った。\n']",['\u3000コトノハを受けた烏は、円らな瞳をくり、と動かすと羽ばたき、男が伸ばした腕に従順に留まった。サーカスのような一幕だ。\n'],['\u3000だが、私はキャロラインから得た情報を隼太にも伝えた。隼太本人も言っていたように、荒事であれば隼太程頼れる人間もそうはいないのだ。いざとなれば私や聖が隼太のストッパーになれば良い。これから忙しくなる。秀一郎にも連絡を取り、大海にも来てもらう必要があるかもしれない。楓のことは千秋に頼むしかあるまい。\n'],['\u3000冬瓜のそぼろあんかけが入った、まだ温かいタッパーを受け取り、こともお節介だ、と千秋は思う。\n'],"['\u3000厳重に梱包されてあった物は、ソリティアと言うパズルゲームだ。\n', '\u3000指はほとんど惰性で動き、聖の思考はパズルゲームとは遠いところにあった。\n']",['\u3000マスターがかちゃ、とコーヒーカップとソーサーを秀一郎の前に置く。\n']
