ピリピリ,ガタガタ,パクパク,バラバラ,パチパチ,ドキドキ,トントン,ポロポロ,ギリギリ,キラキラ,イチャイチャ,パンパン,ダラダラ,バサバサ,ポンポン,バタバタ
['\u3000小夜の会う前から、誰彼構わず攻撃してしまいたいほど、ピリピリしている。\n'],"['\u3000野本がこの世の終わりのような顔で、テーブルをガタガタと揺らした。\n', '\u3000ちら、と野本が見た先には、先ほどの野本の再現のようにテーブルをガタガタ言わせているツインテールの女子がいる。\n']",['\u3000失礼なことを言いながら、水城がパクパクと食べ進める。\n'],"['\u3000季節的にはすでに暑いくらいなのだが、パーカーの前を閉じてしまえば中のＴシャツが違っていてもわからないし、撮影日がバラバラでも統一性が出せる。\n', '\u3000これ以上授業妨害をすると教室の外につまみ出されそうな雰囲気に、立ち上がっていた学生たちがバラバラと席についていく。\n', '\u3000バラバラと遅れてやってきた学生も、スクリーンを見上げなくてもいい席から順に埋めていった。\n']",['\u3000小夜の中から零れ落ちてしまった思い出が、パチパチと爆ぜ、笑い声を立てた。\n'],['「心臓。ドキドキいってる」\n'],['\u3000彼女の観察をやめたタイミングで横から手が伸びてきて、トントンと机を叩いた。\n'],['出会った当初は随分とポーカーフェイスな奴だと思っていたが、最近その仮面がポロポロと気持ちいいくらいに剥がれている。\n'],"['\u3000雰囲気は出ていたかもしれないけれど、ギリギリセーフというか、小夜が断ち切った。\n', '\u3000三年の間に流空の成績は留年すれすれのところまで落ちていたし、出席日数すらギリギリだった。\n', '\u3000ギリギリの時期に進路変更をした流空に、担任教師は随分と親身になってくれたものだ。\n']","['\u3000そんな風に期待して待ち構えている目は、夜空の下でさえもキラキラと輝いて見えた。\n', '\u3000いつだってキラキラと輝いていたその瞳は、深い穴を覗き込んだように真っ暗だった。\n']",['「やー、渡会がこんなイチャイチャするタイプだとは思わなかったっつーか」\n'],['\u3000パンパン！\u3000と病室に似つかわしくない音が響いて、病院の許可は取ってあるのにみんなで首を縮めた。\n'],['授業もないというのに、飽きずにこの四人で大学に集まってはダラダラと過ごしている。\n'],['\u3000スタジオの収録ブースの中で、小夜がバサバサと台本を捲る。\n'],"['\u3000もうちょっとこっちに来て、と布団をポンポンと叩かれて、パイプ椅子を寄せる。\n', '\u3000少し照れ臭そうに言いながら、小夜がエトのお腹を指先でポンポンと触る。\n']",['「明日はきっとバタバタしてて、渡しそびれちゃうと思うから」\n']
