しっくり,ことしな,しなかっ,かってく,じゃんぐる,がつけば,ぱっちり,からがた,わんぴー,のたくさ,すーぱー,すること,ひたすら,ことすら,まるとこ,からぶす,くっきり,めちゃくちゃ,ことばか,しくしな
['\u3000髪型は、相変わらずのしょーとかっと。ぼーいっしゅな女の子といえば聞こえはいいけれど、男に見える女子ぷろれすらーと言ったほうがしっくりくる。'],['\u3000母親に相談してみたものの、「中学生のくせに、そんなことしなくていい」と一蹴されてしまった。'],"['\u3000この地区には、まともな教師が存在しなかったので仕方がない。', '\u3000だが、会社には私よりも不細工で仕事のできない「ごりら」と呼ばれる女子社員がいる。「ごりら」は、可愛くなる努力や、苦痛なばいとや、ぷち整形をしなかったらなっていたであろう、私の姿そのものだった。']",['\u3000私の目つきは生まれついてのものだし、眼を細める癖があるのは視力が悪いからだ。なのに、誰もそれをわかってくれない。'],['\u3000小学校は、私にとって厳しい野生のじゃんぐるそのものだった。'],['\u3000気がつけば、私は退職金を片手に美容くりにっくの前に立っていた。'],"['\u3000手始めに、私は再び目をいじることにした。もっと、くっきりぱっちりした「きゃ○ー○みゅ○みゅ」のような目になりたかった。', '\u3000医者は私の「派手でぱっちりした二重」という要望に頷き、手術を開始した。手術後の顔は妖怪のように腫れている。']",['\u3000爪は噛み癖からがたがたになり、鬱屈した気持ちをどうにかしたくてりすとかっとするものの、両親に気づいてもらえないという不毛な日々を送る。'],['\u3000丸い大きな目に鼻筋の通った、典型的な「可愛い女の子」である親戚の子。彼女はもちろんりぼんのついた可愛らしいわんぴーすすかーとを履いていたし、髪は長く綺麗な三つ編みだった。'],['\u3000男の子向けの服を着せられている私とは違い、妹は女の子向けのふりるのたくさんついた可愛らしい服を着せられ、女の子扱いされている。'],['\u3000中学生の頃に私を「不細工」だの「きもい」だの馬鹿にしていたまいるどやんきーの男女が、汚い格好をして子供を三人も連れてすーぱーのれじ袋に特売品を詰めて踏切を渡っている。'],"['\u3000私はまだ、自分の不細工さを客観的に認識することができていなかったのだ。', '\u3000私が優しく注意しても、妹が私の作業を邪魔したり、体を叩いたりすることは止まない。', '\u3000髪を茶色く染めた私は、大学でびゅーをすることに成功。', '\u3000それ以来、私は親戚の集まりに参加することをやめた。']",['\u3000そうして、ひたすら大学入学のための受験勉強に追われるだけの日々を過ごす。'],['\u3000これでは、普通に外を歩くことすらできない。'],['\u3000当時の私にとって、妹は愛する家族などではなく、ただの外敵だった。「何をしても自分は怒られない」ということを知っている妹の行動は、えすかれーとする一方でとどまるところを知らない。'],['\u3000思えば、私は小さな頃からぶすだった。'],['\u3000手始めに、私は再び目をいじることにした。もっと、くっきりぱっちりした「きゃ○ー○みゅ○みゅ」のような目になりたかった。'],['\u3000のちに当時のびでおを見ると、めちゃくちゃ浮いているのがわかる。女の子達の中に、男の子が迷い込み女装をしているようだ。'],['\u3000気は利かない、仕事を覚えられない、作業を間違える、余計なことをする、そのうち職場にいづらくなって転職する。そのようなことばかりを繰り返していた。'],['「お姉ちゃんなんだから、妹に優しくしなさい。どうして、年下の子を大事にしてあげられないの！\u3000妹が可愛くないの!?」']
