くしゃくしゃ,ぐちゃぐちゃ,ふらふら,すらすら,そろそろ,ばさばさ,ぐりぐり,さらさら,おずおず,だらだら,ひらひら,ぼろぼろ,ぱらぱら,きらきら,もやもや,がりがり,じめじめ
['\u3000亮司はくしゃくしゃっと涼音の頭を乱暴に撫でまわした。\n'],['\u3000涼音はしっかりと頷いてくれた。涙でぐちゃぐちゃの顔を見ながら頭を撫でる。泣き腫らした眼は腫れぼったく、鼻先は赤くなっている。どう見ても酷い状態のはずなのに、不思議と美しく見えた。それはまるで一枚の絵画のように亮司の心にしっかりと刻まれた。\n'],['\u3000そんな亮司がふらふらとたどり着いたのは、奴隷販売所だった。\n'],['\u3000これは想定されていたようで、全員がすらすらと喋っていた。内容はそれぞれが持っている知識や技術についてがほとんどで、そのどれもが亮司にとってはどうでも良かった。\n'],['\u3000お菓子作りがひと段落したところで時計を見れば、そろそろお風呂にお湯を張って、夕飯の準備を始めなければならない。\n'],"['\u3000ぺっとのように首輪を付けられ、鎖で繋がれた四つん這いの女性。胸と下腹部だけを申し訳程度の布で覆って、剥き出しになったがりがりの身体には多くの痣と卑猥な落書き。ばさばさの髪の毛に筋張った頬と落ち窪んだ眼。それは人間としての尊厳を完全に奪われてしまっていた。\n', '\u3000女性は、胸と下腹部を申し訳程度の布で覆っているだけだった。剥き出しになっているがりがりの身体には、いくつもの痣とまじっくのような物で書かれた卑猥な言葉があった。傷んでばさばさになった髪で顔が見えないのが救いだろうか。\n']",['\u3000言うと同時に涼音の眉間の皺を指でぐりぐりとする。\n'],['\u3000亮司の言葉に笑顔は戻ったが、午後からと聞いて再び落ち込んでしまった涼音の頭を優しく撫でる。涼音のさらさらの黒い髪は、非常に手触りが良い。しおらしくなった涼音が少し可哀想に思えてきた。\n'],['\u3000涼音がおずおずと亮司に話しかける。\n'],['\u3000のんびりとそふぁーに座って読書を楽しむ。そうやってだらだらと過ごしていると、一通りの家事を終えた涼音が隣に座った。\n'],['\u3000僅かに頬を朱に染めながら涼音が頭上の桜を仰ぎ見た。それに釣られるように亮司も満開の桜へと視線を向ける。そこでは青空をばっくに咲き乱れる薄ぴんく色の花びらが、風に揺られてひらひらと舞っていた。\n'],['\u3000様々な社会保障制度や公的さーびすはすでにぼろぼろであり、いつ破綻してもおかしくない。\n'],['\u3000ぱらぱらとぺーじを捲り、ここまでの記録を読み返せばこの三か月の出来事が思い出される。\n'],"['\u3000照明に照らされた瞳がきらきらと輝いて見え、吸い込まれてしまいそうだ。\n', '\u3000既に散ってしまった花びらの代わりに、生い茂った緑。その隙間から零れてくる太陽の光がきらきらと輝いていた。\n']",['\u3000胸の中のもやもやは綺麗に消えて、大切な家族と心から幸せだと思う家庭を築く事ができたのだから。\n'],"['\u3000ぺっとのように首輪を付けられ、鎖で繋がれた四つん這いの女性。胸と下腹部だけを申し訳程度の布で覆って、剥き出しになったがりがりの身体には多くの痣と卑猥な落書き。ばさばさの髪の毛に筋張った頬と落ち窪んだ眼。それは人間としての尊厳を完全に奪われてしまっていた。\n', '\u3000女性は、胸と下腹部を申し訳程度の布で覆っているだけだった。剥き出しになっているがりがりの身体には、いくつもの痣とまじっくのような物で書かれた卑猥な言葉があった。傷んでばさばさになった髪で顔が見えないのが救いだろうか。\n']",['\u3000亮司は、暗くてじめじめした牢屋のような場所をいめーじしていた。\n']
