ニコチン,ハッピー,マザコン,コントロ,ブラウン,フラワー,シーザー,ピンポー,ワンピー,ブラボー,ピーカー,ダラパー,エンジン,カリカチ,ジャンパー,バンチュー,スクリーン,シャンプー,カップル,コンピュー,クスクリ,パンプス
"['\u3000空いていた椅子に腰かけバッグからガムを取り出した。煙草の匂いを消すためである。お偉いプロデューサーに声を掛けられたとき、さすがにニコチン臭いのはまずいかも？と考えたのだ。\n', '「アルコール依存に、ニコチン依存。それがあなた」\n']",['「ハッピーバースディ、順子」\n'],['「マザコンだったんだ、矢田君」\n'],"['「矢田君。アル中にお酒の量は関係ないの。500mlのビールでもアル中はアル中なの。アルコールが入ると自分でコントロールができない、問題行動を起こす。それがアル中なの。それがアルコール依存症なの。それが否認の病なの」\n', '「自分の感情がコントロールできない。どうしたらいいのかわからない。自分で自分がわからなくなることがあるんだ」\n', '「私は読んだの。ありとあらゆる依存の本を読んだの。でね、『危ない薬』を書いた青山正明さんという人がこんなことを言ってるの。『依存物質があるのではなく、依存体質があるだけだ』。依存体質の人は何にでも依存してしまう。何が対象であってもおかしくない。ある人は甘い物に依存するし、ある人はギャンブルに依存する。ある人は恋愛に依存する。自分の中にコントロールするプログラムがないの。わかる？矢田君」\n']","['\u3000静香のブラウンの瞳が僕を捉えた。\n', '\u3000静香が僕を見た。薄いブラウンの瞳におもわず吸い込まれそうになった。\n', '\u3000とりあえず着替えの服を用意した僕は、ソファーに戻るとリモコンでテレビのスイッチを入れた。そしてぼんやりとブラウン管に映る今日のニュースを眺めた。\n']",['\u3000サイクロン。コークスクリュー。フラワーエンジン。\n'],['\u3000僕が父の容態を説明しても沙耶は何も言わなかった。悲しそうな顔をしただけだ。あまりお腹は減っていなかったが、何かを胃に入れないと悪酔いしそうだったので、メニューを開いて沙耶に「何か食べない？」と訊いた。彼女はメニューを手に取ると少しの間考えていた。数十秒後、彼女はパスタを指差した。僕はバーテンダーを呼んでパスタとシーザーサラダ、ハンバーガーを注文した。\n'],"['\u3000ピンポーン。\n', '「ピンポーン」\n']","['\u30003月だというのにやけに寒い日だった。約束した時間よりも早く到着した僕は、何とはなしに街の風景を眺めていた。街を歩く人々の服装がこの時期の微妙さをあらわしている。膝までのロングコートの若者に、白いワンピースの女性。カンカン帽を被った十代の女の子までいる。季節感はバラバラ。\n', '\u3000赤い傘に、赤い半袖のワンピース。パンプスも赤。\n', '\u3000河合沙耶はベルサイユ宮殿の貴婦人のようなドレスにゾンビメイクをしていたし、古賀紀代子は映画『キャリー』のヒロインのような血まみれにワンピースを着ていた。\n']",['「ブラボー！」\n'],"['\u3000車のクラクション、巨大スピーカーから流れるラップミュージック。無数の足音。\n', '\u3000喫茶店のスピーカーから、オリジナルラブの『接吻―kiss』が流れていた。\n', '\u3000構内のスピーカーから事故を伝える放送が流れた。立川駅で人身事故が発生したため運転を見合わせるらしい。仕方がないので駅を出た。\n', '\u3000スピーカーから、Mr.childrenの【es】が聴こえてきた。\n']",['\u3000サングラス越しにスクランブル交差点の人の群れを睨みつける。ウォークマンのヘッドホンから小沢健二＆スチャダラパーが聴こえる。\n'],['\u3000サイクロン。コークスクリュー。フラワーエンジン。\n'],['\u3000間接照明が消え、蛍光灯に照らされた飾りつけのモンスターたちはどこか滑稽で物悲しく、まるで僕たちのカリカチュアのように見えた。\n'],"['\u3000僕は両親のことを思い出した。母は金遣いが荒く、父は貧乏性だった。派手好きな母の服はいつも華やかで、父はお気に入りのグレーのジャンパーを何年も着ていた。父のジャンパー姿を見ると秋の訪れを感じたくらいだ。\n', '\u3000僕は両親のことを思い出した。母は金遣いが荒く、父は貧乏性だった。派手好きな母の服はいつも華やかで、父はお気に入りのグレーのジャンパーを何年も着ていた。父のジャンパー姿を見ると秋の訪れを感じたくらいだ。\n']",['「海辺のアバンチュール」\n'],['\u3000まるで映画のスクリーンのタイトルのように、文字は少しずつ形を明確にした。\n'],"['\u3000ボディシャンプーと体臭の混じった匂いが、煙のように僕のまわりに漂う。\n', '\u3000静香が僕の肩に頭を預ける。シャンプーの匂いがする。静香の肩に腕をまわす。父は話し続けている。僕たちは見つめあう。互いの顔が至近距離になる。\n']",['\u3000僕は時間の許す限り、静香と一緒にアクターズ・スクールにかよった。僕たち二人を見た者は、仲の良い兄妹だと思ったかもしれない。天真爛漫にお互いを信じ切っている兄妹、あるいはカップルだろうと。\n'],['\u3000大方の予想通り、ノストラダムスの大予言は｜大法螺《おおぼら》だったことが判明し、コンピューターの誤作動を懸念された2000年問題も大した騒ぎもなく終わった。\n'],['\u3000サイクロン。コークスクリュー。フラワーエンジン。\n'],"['\u3000赤い傘に、赤い半袖のワンピース。パンプスも赤。\n', '\u3000母親に｜促《うなが》されるまま中に入った。玄関口で女性の靴に目が留まった。細身の赤いパンプス。母親の靴にしてはデザインが若すぎる。弘樹の家族には母親以外の女性はいないはずだ。\n']"
