ごちゃごち,でかかっ,ちらりとこ,がりびん,じんくす,めちゃくちゃ,とんかつ,がぶつか,からぶら,げたとこ,じゃんぷす,ぐらうん,くっきー,がらどん,しゃんぷー,ばらくす,するばん,かっぷる,ぷりにこ,くようだ,ぽつりぽつ,からこっ,こんくり,ぼんから,わいから,ばたつか,でぶつか,うとしな,でかめら,たっぱー,くるから,びたぱー,ぎりこそ,くりする,もしゃわー,はっきり,うとする,うだから,よろしく,がらぽつり,しくぼや,くりびん,きゅーのた,きしめた,にやつら,てくるん,ちまうん,とこちら,ぺっとぼ,ぐすくー,ぱーちー,ちらから,わなかっ,しっかり,かりこっ,うところ,かりくり,かーぼー,すらしく,けたとこ,つけてく,わんぴー,わんばか,からくっ,びたかっ,ぴーかー,たっくる,ぶつかっ,ばらくり,からびー,からしく,たらしく,しくびー,ぶつかり,もそうだ,めたとこ,わんしー,ぱーきん,かりかー,たらこっ,くしゃわー,どかかっ,こっくり,ちんへと,からたっ,するなよ,ちんすれ,すーぱー,きらしく,するから,すること,かったら,ちんから,かんだら,ぱーかー,がらぎく,しなかっ,からしっ,からのそ,めたから,からぐら,くすたっ,たっふが,たっぷり,ぐりびん,きゅーする,おいたら,いちゃうか,こんから,めたばか,じろぎし,ぐらいそ,ふわわん,はらしく,でこちら,からこん,かってく,がやたら,くるめら,ぶりにこ,からこそ,ころげー,かんでこ,そろりそろ,のためら,あっぷする,そろおい,ちらこち,ぐすかー,しっくり,こんもり,みしめた,ちらへと,するぐら,にこびり,はきちん,こんとろ,もそうは,こんくー,もりぼや,にこちら,かさずし,けたばか,しながら,ぼやけた,ぺっとく,ぽーかー,ぱんじー
1,1,1,4,1,2,1,1,1,2,1,1,43,1,1,1,1,3,1,1,1,1,3,1,1,2,1,2,1,1,1,1,1,1,1,10,4,2,5,1,1,4,1,1,1,1,1,2,1,1,2,1,5,22,1,5,1,1,1,3,1,4,8,1,1,1,1,2,1,1,1,3,1,1,5,3,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,10,1,1,3,1,14,1,1,2,1,1,5,17,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,9,2,1,1,1,1,1,2,2,1,1,2,1,1,4,4,1,1,1,1,3,1,2,50,2,1,1,6
