ことがば,はたぶん,くださら,うとしな,すること,めらわな,わなかっ,うきから,ぱんにた,くったっ,うとする
['\u3000私があのとき、気軽な気持ちで癒しの魔法なんて使ってしまったから、先生が魔女であることがばれてしまった。先生は、人間にはもっと長い成熟が必要だと言っていた。先生にはきっとわかっていたんだ。この世にあまねく悲しみが、その堰が切れたときどこに向かうのか、何を引き起こすのかということについて。'],['\u3000朝の新聞を読みながら、どんな人だったんですか？\u3000とばいおれっとが問いかけてきた。私は、苦くないこーひーを一つ含んで考える。先生のことを褒められて、少し得意になってしまった。先生はたぶん魅力的な人だった。'],['\u3000私は先生に尋ねたことがある。それは、この世界の理について。この戦や病あふれる世界を、どうして神様は救ってくださらないのかと。神様が本当にいるのなら、戦を終わらせ、病めるものを癒し、貧困をなくし、捨てられる子供をなくすべきなのではないかと。教会では、それを神の試練として、悔い改めよと諭してくる。その試練を与える神は、本当に正しいのか、信じるに足りるものなのか、と。'],['\u3000私には、それが不満だった。先生は、何でもできる魔法の力を持っているのに決してそれを使おうとしない。先生の力を使えば、きっともっとみんな幸せになるはずだっていうのに。'],"['\u3000そして、先生の魔法なら、そんな世の不条理から人々を救うことができる。世界を平和にすることはできないかもしれない。でも、目の前の傷ついた人たち、病める人たちを癒やすことはできる。先生にはそれだけの力があるのに、どうしてそれを行わないのか。たくさんの人を幸せにすることができるのに。', '\u3000そして、先生の魔法なら、そんな世の不条理から人々を救うことができる。世界を平和にすることはできないかもしれない。でも、目の前の傷ついた人たち、病める人たちを癒やすことはできる。先生にはそれだけの力があるのに、どうしてそれを行わないのか。たくさんの人を幸せにすることができるのに。', '\u3000この子たちの言葉よりも、奴隷市場にいたことに大人から浴びせられた言葉のほうが、何倍も汚いものだった。別に気にすることなんてない。この赤毛は、先生が素敵だと言ってくれた自慢の赤毛だ。魔女にぴったりの赤毛だと。', '\u3000先生の力なら、街の人たちの手をかいくぐって脱出することも容易である。でも、あの人がそれを望むだろうか。もしかしたら少しでも誰かを傷付けるかもしれない、あのどこまでも心優しき魔女がその選択を進んで行うとは思えない。それに、私を眠らせて、隠し部屋に隠しておいた先生の意思を汲むならば。']",['\u3000それは、あなたが一つだけ、使うことをためらわなかった魔法だ。'],['\u3000魔法一つ使わなかったから、そんな魔女に似合わぬ理由で、先生が死ぬ必要なんてこれっぽっちもないのである。'],['\u3000私の風の魔法を受けながら、先生の所へ行かせるまいと男が振り回した棒が私の腹部をとらえて、激痛とともに私はほうきから転げ落ちた。私が落ちたのは、衆人が作る輪の先、炎に焼かれる先生の正面であった。転げ落ちた私に、男たちが次々と覆いかぶさってくる。抵抗する魔女の弟子である、私のことも捕らえようと。'],['\u3000私は眠い目をこすりながら、ばいおれっとの作った朝ごはんを食べる。ぱんにたくさんのじゃむ、豆の煮物、そーせーじに目玉焼き、よーぐるとと、それからこーひーをたくさん。'],"['「それでも！\u3000それは先生が負うべき業じゃない！\u3000先生がいなくったって、あの人たちは勝手に心を焼かれてそれで！」', '「渡さない。これだけは、先生にだって渡せない。これは、私の罪の証、私が先生を好きでいた証明なんだ。先生の優しさがなくったって、私は強く生きるから。――だから」']","['\u3000そう言ってしーつの中に消えていこうとする先生から布団を引っぺがし、私は毎朝の儀式をする。', '\u3000だから、自身に関する記憶を消すことで、私を魔法のことなんて知らない、市井の一人に返そうとする。それがきっと幸せなのだと。先生のことなんて忘れて自由に生きていってほしい、それが、先生の願いでもある。', '\u3000そう言ってしーつの中に消えていこうとする私から布団を引っぺがし、弟子は鬼のように毎朝の儀式をする。']"
