どさどさ,まるまる,ごたごた,かんかん,そろそろ,ごろごろ,ばたばた,ちまちま,ぼろぼろ,きょろきょろ,ごくごく,ぼちぼち,どんどん,がんがん
['\u3000待ち合わせ場所である店内の書籍売場に向かった完爾は、そこでもどさどさと重い荷物を押しつけられることになった。\n'],['「十八年分の記憶が、まるまるないんだ。\n'],['\u3000実家に相談したら、すぐにでも帰って来いっていわれたから……まあ、それなりにごたごたはあったけど、今では落ち着いている」\n'],['\u3000ばーなーとかで焼いて、かんかん叩けば……」\n'],"['「そろそろ、あれ、処分したいんだけど」\n', '\u3000その甥も、来春には小学校にあがるわけだし、そろそろおれの世話も必要としなくなる頃合いだろう、と、最近は完爾は思いはじめている。\n']","['\u3000それじゃあ、今は実家でごろごろしているのわけか」\n', '\u3000ようするに、気心の知れた完爾がごろごろしているのなら、自分の事務所でこき使いたいというわけだった。\n']",['\u3000記憶が戻ってから今までは、各種手続きとか病院とかでばたばたして、感慨にふける余裕もなかったし」\n'],['\u3000日雇いとか短期の契約の仕事なら、完爾のようなあやふやな経歴の者でもなんとか仕事にありつけるのだが、「別にお金に困っているいるわけでもないし、そんな半端な仕事をちまちまするよりはしっかりしたところに就職した方がいいよ」との姉の忠言に、今のところは従っている。\n'],"['\u3000気がついたらぼろぼろの服装で自宅の庭先につっ立っていた」\n', '\u3000それに、半年前に無事こちらに帰還した完爾は、着の身着のままの状態で身につけていた衣服や荷物も伴っていた。ぼろぼろになった甲冑や衣服、魔除けの護符、薬草や毒消し、勇者専用の剣などは、こちらでは使いようがないごみでしかなかったが、巾着にぎっしりと詰まった金貨や銀貨は、こちらでも貴金属としての価値を有している。\n']",['\u3000中学の卒業式の帰りに、気がつけばこんな場所にいた完爾はきょろきょろと周囲を見渡す。\n'],['\u3000前述の理由で経済的にはまるで困ってはいない完爾だったが、向こうで波瀾万丈な生活を強要されていた反動もあり、こちらでは控えめな、ごくごく普通の一市民として暮らしていきたいという強い願望がある。\n'],"['\u3000うちの事務所も、ぼちぼちいい具合に割れてきたし。こっちがなにもしなくても、どんどん窮屈なことになりそうだし……。\n', '「似ている人を見かけたとかいうはなしは、ぼちぼち耳に入ってきてはいたんだけどね。\n', '\u3000ぼちぼち独立しようかなーって思っていたところだし、思いがけず腹心の部下が出来るのならば、それもまたよし」\n']","['\u3000うちの事務所も、ぼちぼちいい具合に割れてきたし。こっちがなにもしなくても、どんどん窮屈なことになりそうだし……。\n', '\u3000意味のある情報、価値のある情報の比率がどんどん小さくなる」\n']",['\u3000ねっとに書き込みをすることの敷居が低くなって、低脳とか低学歴とか電波とかめんへらが、自分の発言がどういう意味を持つのか考えるまでもなく、暇に飽かせてがんがん書きまくる。\n']
