しながら,どんぐり,ひそめた,がぶつか,うところ,きゃっちー,いらうん,ひたすら,しゃーぺん,しくまご,いらしく
['穂乃果は混乱しながら、「うん」と半ば生返事をした。'],['壁に耳あり障子に目あり、とか早口言葉みたいにてんぽ良いし、馬の耳に念仏って、逆に訊くけど馬に念仏唱えることとかある？\u3000豚に真珠をあげる気にはならないし、どんぐりを背比べさせて何になるのだろう。犬が西を向けば尾が東を向くのは当たり前で、当たり前のことを当たり前だと言うためにわざわざことわざを作るのも、また、何とも言えないしょうもなさを感じるというか。'],['まゆをひそめた穂乃果は、しかし、これは忠宏の冗談だろうと思った。'],['忠宏と穂乃果の視線がぶつかった。'],['おばあちゃんにもらったお守りを大切にしてるところ、こういうところが本当にかわいらしくて、優しさを感じるのだ。'],['どれも物のたとえであること、物事を端的に言い表したものであることに変わりはない。戒めだったり、先人の教えだったり。ついつい覚えてしまうくらいにきゃっちーなものまであるのだから、考えた人はすごいな、と思う。'],['騒々しいらうんじのなかで、男女がふたり向かい合っている。'],['「たおるを持ってきて、ひたすら腕を磨いたんだ」'],"['忠宏はしゃーぺんを片手に持ったまま、目線を下げた。こんたくとれんずに手を伸ばさないで、口をもごもごとさせた。「しまったなぁ」と小さな声で呟いた。', '忠宏は「笑うなよー」と片手でしゃーぺんを回した。', '穂乃果はしゃーぺんを手に取って、代数学の問題を解いていたぺーじをめくった。真っ白なそこへ書き込んでいく。']",['好きな彼が珍しくまごついているのだから、それはもちろん気になる。'],"['忠宏は頭の回転が速く、ほとんどの事において頭ひとつ抜けていた。かりすま性があり、りーだーしっぷをいかんなく発揮する上に協調性もあって、思いやりもある。他人にも自分にも誠実で、おまけにそれを鼻にかけない。講義は真面目に出席するが、羽目を外すことも忘れない。運動でも勉学でも超完璧人間なのに、ふとしたときの言動がかわいらしくてずれていて、そこがまた好かれる理由になる。', 'おばあちゃんにもらったお守りを大切にしてるところ、こういうところが本当にかわいらしくて、優しさを感じるのだ。']"
