コントロ,キーパン,チンピラ,ワイドシ,ツープラ,パーリン,トンピン,ペットボ,メリカン,バカボン,スカウト
['\u3000さらに、相手に当てた後も足を振り切らず、体重を完全に乗せ切らない。したがって、見た目は派手だが効かせないようコントロールすることが可能なのだ。\n'],['\u3000格闘技は怖いものだ。リングの上では、何が起きるか分からない。まして、マルコのような打撃系は危険である。ヘビー級の選手は、たった一発のパンチやキックで試合を終わらせることが可能なのだ。一発のパンチで吉田が倒れた場合、ほとんどのファンは吉田を「弱い」と評するだろう。それがラッキーパンチによるものであったとしても。\n'],"['\u3000金と手間隙をかけずに儲ける……この部分だけを聞くと、世間の底辺を蠢くチンピラの意気がった戯れ言にも似ている。少なくとも、多少なりとはいえビジネスを知っている人間の言葉とは思えない。\n', '\u3000しかし石川は、単なるチンピラとは違う。よく回る頭と行動力と多方面の人脈を持ち、さらに運が味方している。これまでの彼は、やることが全て上手くいっていた。\n']",['\u3000ある日、テレビのワイドショーに黒崎の名前がでかでかと報道される。川原で若者たちと口論になり、五人を素手で病院送りにしてしまったのだ。結果、傷害事件で逮捕される。最終的には、懲役十年を言い渡されてしまった。\n'],['\u3000ザ・マッドマックスの必殺ツープラトン攻撃だ。高津はリング中央で大の字になり、すかさずウエズがフォールしにいく。\n'],"['\u3000東京の外れにある真・国際プロレスの道場には、かつて大勢の若者たちが汗を流していた。コーチ役のレスラーの指示により、スクワットや腕立て伏せ、さらには受け身の練習やスパーリングなどといったハードな合同練習をしていた。昔は、合同練習こそが主であったのだ。\n', '「もともとは、武想館拳心道空手の選手でした。高校卒業後、アルバイトをしながら空手を続けていたようです。ところが二十五歳の時、真・国際プロレスにスカウトされたのを期にプロレスに転向しました。その後は、パッとしない前座の悪役としてプロレスラーを続けているようです。ガチのスパーリングは強いって話は聞きましたが、今とはレベルが違いますから」\n']","['\u3000しかし、元司はなおも攻撃していく。脳天にチョップ、さらにストンピング……一方、元司のパートナーであるグレート高津は、覆面のヒューマンガスと場外で乱闘中だ。\n', '\u3000ストンピングを落としながらも、元司は冷静に計算していた。そろそろ、ウエズに逆襲させなくてはならない。外人レスラーというのは、やりづらい部分がある。初顔合わせの相手だと、言葉による意志疎通が出来ないのは厄介だ。果たして、こちらの思惑通り逆襲してくれるかどうか……。\n', '\u3000ウエズに投げられ、リング下に落ちる元司。高津はヒューマンガスのストンピングを受け、リング上で倒れている。\n', '\u3000元司の攻撃に、小杉はコーナーで崩れ落ちて膝を着く。だが、元司は容赦しない。倒れた小杉に、ストンピング攻撃を加える。足の裏で、何度も踏みつける――\n', '\u3000リング上では、元司が一方的に小杉を痛めつけている。ストンピングを振らし、頭にチョップを叩き込んだ。\n']","['\u3000元司はといえば、用意していたペットボトルの水と一緒に、ビタミン剤などのサプリメントを流し込む。近頃は、健康にも気を配らないといけなくなってきた。四十五歳にもなると、ちょっとした油断が体に響いてくる。\n', '\u3000元司は、その場に座り込んだ。ペットボトルの水を飲み、改めて周りを見回した。\n']",['\u3000他の格闘技との明確な差別化を図り、さらに、アメリカンドリームならぬＤー１ドリームという幻想を与えられる。その上、仮に失敗したとしてもダメージは少ない。何せ、ギャラがただ同然の素人をマルコと闘わせるだけなのだから。\n'],"['\u3000かなりのエリートなのだが、同時にかなりの変人でもある。社員やレスラーたちから、陰でバカボンと呼ばれていた。言うまでもなく、バカなボンボンが縮まったものである。\n', '\u3000もっとも、バカボンと言えど呼ばれれば行かなくてはならない。元司は、すぐさま事務所に向かった。\n', '\u3000元司は思わず顔をしかめる。まさか、バカボン社長にまで伝わっていようとは……。\n', '\u3000その言葉には、さすがの元司も絶句した。このバカボンは、いったい何を考えているのだろうか。\n']",['「もともとは、武想館拳心道空手の選手でした。高校卒業後、アルバイトをしながら空手を続けていたようです。ところが二十五歳の時、真・国際プロレスにスカウトされたのを期にプロレスに転向しました。その後は、パッとしない前座の悪役としてプロレスラーを続けているようです。ガチのスパーリングは強いって話は聞きましたが、今とはレベルが違いますから」\n']
