ニヤニヤ,オイオイ,ボコボコ,プルプル,ゴニョゴニョ,ジクジク,ゾロゾロ,スカスカ,キラキラ,フラフラ,チラチラ,ゴタゴタ,ツルツル,テクテク,ニタニタ
['\u3000本物の女性ならば何か思うことはあるのかと辺りを見回してみたら、騎士達を剥いたご婦人方や女騎士達が、腕を組みゲフフグフフといったご様子で、ニヤニヤニタニタと全裸の騎士達を眺めながら何やら熱い評論を交わしていた。'],['\u3000ミレーの笑顔を思い出し失恋の痛みに再び涙があふれ出す。モーリィは一人きりの孤独な部屋で椅子に力なく座り机に突っ伏しってオイオイと泣いた。'],['\u3000ほっかむりに作務衣姿という何だかよく分からない格好をした、やたらと美人なその魔族女性は騎士達を全員ボコボコにし、女騎士達の合体奥義トライアタックすらも弾き返した。魔王ちゃん（仮）は手を叩いて大喜び、モーリィは自らの顔を両手で覆った。'],['\u3000などと、やたらと古風で男前なことを言いながら、男色家を教育(ふみつけ)していたご婦人方が非常に気になった。恐怖でプルプルと母親に抱きついていたモーリィには、怒り狂う彼女達の言葉を訂正することはできなかった。しかも彼女達はモーリィの幼い頃からのご近所さんのはずなのだが？'],['\u3000本来なら治癒の術はゴニョゴニョと呪文を唱える必要があるのだが、聖女の能力だと対象を軽く触るだけで治癒させることが可能だった。正直この時だけは聖女になってよかったとモーリィは心の奥底から思った。これだけの数の男尻を目の前にして呪文を唱えながら治療していたら確実に精神が病んでしまったはず。それ以前に魔力が持たないだろうが。'],['\u3000唐突にミレーの笑顔を思い出して、ジクジクとした痛みが下腹部にはしる。'],['\u3000困惑するモーリィを置いて二人とも修練場に歩いていく、修練場の外にいた騎士達もゾロゾロと集まってきていた。そろそろ訓練の開始だろう。'],['\u3000昨晩は部屋に戻ってきてからそのまま寝てしまったので、服は昨日着ていた物と同じ筈なのに、丈が合っていない気がして着心地が良くなかった。胸やお尻が少しきつく、逆に裾周りや腰は少し緩く余って股間などはスカスカして、朝から妙な違和感があるのだ。'],['\u3000ミレーは鳶色の大きい目をキラキラと輝やかして、嬉しそうに下から上へとメイスを振る動作。角度が酷くエグかった。ナニかがキュとなり、モーリィは自分の太ももをすり合わせた。'],['\u3000ルドルフの家で失恋の自棄酒をしこたま飲んだモーリィは、そんな言葉を心の中で繰り返し、砦の宿舎までフラフラ酔っぱらい戻ったのだ。'],['\u3000治療した騎士達がモーリィと会うたびに、頬を染め俯きチラチラと上目使いで乙女(メス)の顔をしてくるのが、酷く酷く苛立たしかった。'],['\u3000今日は朝からゴタゴタしていて手洗いにも行ってない、モーリィは治療部屋に戻るのを止めて手洗い所に向かうことにした。'],['\u3000ツルツルと綺麗になった筋肉質で四角いが様々な形状のお尻が並んでいた。'],['\u3000処置用の道具を背負い袋につめ折り畳み椅子と一緒に持つと、治療部屋の扉に『外出中：野外修練場』と書いた看板をかけ、テクテクと歩いて向かった。'],['\u3000本物の女性ならば何か思うことはあるのかと辺りを見回してみたら、騎士達を剥いたご婦人方や女騎士達が、腕を組みゲフフグフフといったご様子で、ニヤニヤニタニタと全裸の騎士達を眺めながら何やら熱い評論を交わしていた。']
