ニヤニヤ,ヨレヨレ,ガチガチ,ニコニコ,ヒクヒク,ズバズバ,ムカムカ,ガタガタ,ブツブツ,モサモサ,グチャグチャ,イライラ,ギリギリ,クタクタ,ベチャベチャ,ペコペコ,キラキラ,ゴクゴク,ポツポツ,チラチラ,ヒラヒラ,ポタポタ,バラバラ
['\u3000お父様は、ニヤニヤとして家に着くまで何度もからかってきたのだ。\n'],['\u3000連日徹夜してヨレヨレのスーツきてをはやしてながらパソコンに向かいキーボードを叩き続ける負のオーラ漂う男が目に浮かぶ。\n'],"['\u3000あまりにガチガチに変装して職務質問を受けて現場に遅れた人が役者には結構な数いる。\n', '\u3000私にはガチガチのお嬢様は似合わない。\n']","['\u3000普段はカメラが回らないとあまり笑わないママがニコニコしながらスマホをいじり、数分ほど画面を眺めていたかと思えばまたニコニコとする。\n', '\u3000普段はカメラが回らないとあまり笑わないママがニコニコしながらスマホをいじり、数分ほど画面を眺めていたかと思えばまたニコニコとする。\n', '\u3000ずっとニコニコされてても心臓に悪いだけだし。なんだかんだで絶対習い事見学だろうとお食事会だろうと行く羽目になるわけだからさっさと終わらせた方がいい。できる大人は嫌なことから先に片付けるものだ。\n']",['\u3000お父様の表現から読み取れるのはからかい混じりのにやつきをなんとか隠そうとして広角がヒクヒクとしていることのみだ。\n'],['\u3000いや気にかけてくれるのはありがたいんだけど、流石に霊能者ばりにズバズバ体調を当てられるとすごいっていうより怖い。\n'],['\u3000頭よくわからんダメ出しをしてくれやがる講師を頭に浮かべると、自然にムカムカしてセリフと表情が自然に怒りに変わる。\n'],['\u3000冒頭の殺陣にうっとりしていると、テーブルに置いていたスマホがガタガタと音を立てた。\n'],"['\u3000監督とスタッフはこちらをチラチラ見ながら、なにやらブツブツと話し込み始めた。\n', '\u3000エレベーターが上がり始めるとサトーさんが急に、ブツブツとつぶやき始めた。\n', '\u3000お母様は1人でなにやら懐かしいものでも見るような目つきでブツブツつぶやくと、僕の手を取って歩き出した。\n']",['\u3000冷えきってパンが少しモサモサするけど、食べられなくはない。\n'],"['\u3000サトーさんと会話していると、涙で顔をグチャグチャにしたメイクさんがやってきた。\n', '\u3000それに、撮った写真はそのままカメラマンと撮影スタジオの評判にも繋がるので、どんだけメイクをグチャグチャにしていてもメイクさんは全力でヘアメイク直しをする。\n']","['\u3000テレビドラマで自分と同じくらいの年の子が父親と楽しそうに遊んでいるのを見る度にイライラしていた。\n', '\u3000しかし睡眠不足によるイライラと徹夜開けのよくわからないハイテンションが合わさり星川監督はヒートアップして噛み付くように言い返した。\n']",['\u3000一応川の流れは緩やかにしてあるとはいえ、流されては困るので、ギリギリまで川に入れないらしい。\n'],['\u3000クタクタで家に帰ってきたら何もしたくない気持ちとか共感しまくるよ。\n'],['\u3000「床、ベチャベチャになってる。拭かないとママ怒りそうだな」\n'],['\u3000後、ひ弱マネージャーよペコペコ頭を下げる暇があったら持って帰ってくれ。\n'],['\u3000オークはなんだかキラキラした目でこっちを見てきて、とっても気持ち悪いから睨んで退散させた。\n'],['\u3000ゴクゴクと喉を鳴らしてオレンジジュースを飲んでいると、片付けを終えたママがリビングに入ってきた。\n'],['\u3000ホテルが思ったより広くて寂しい事とか、撮影終わりに演者の皆で居酒屋に行って騒ぎになって、タダで飲めたとか、そんな面白い、たわいもない話をポツポツと聞かせてくれた。\n'],['\u3000監督とスタッフはこちらをチラチラ見ながら、なにやらブツブツと話し込み始めた。\n'],['\u3000渡されたフリフリヒラヒラした服に着替えさせられ、鏡の前に座らされ、髪をとかされる。\n'],['\u3000ポタポタを水滴を床に落としながらリビングに戻って顔を拭きカバンを閉める。\n'],"['\u3000ここ最近、お互い仕事の終わる時間がバラバラで、作り置きを温めて食べることが続いていたのだが、たまたま今日は私の仕事が早く終わったのだ。\n', '\u3000ドラマはバラバラに撮ることが基本なので、日焼けしてしまうと、夏でもないのに急に日焼けしたかと思ったら、また戻ってみたいな事になってしまって、視聴者を混乱させる事になりかねない。\n']"
