がさしこ,からこそ,こうふく,だったら,ゆらめき,つらかっ,はたくさ,さんはた,ころから,いそうだ,かったか,ぼくのこ,けっこん
['\u3000雲のすき間から光がさしこみました。天上の音楽が聞こえてきます。'],['「人生には、幸福（こうふく）の真珠（しんじゅ）がひつようです。でも、それだけでなく、悲しみの真珠（しんじゅ）もひつようなのです。だからこそ、あなたのお話はみんなに愛（あい）されました。これから先も、愛（あい）されつづけるでしょう」'],['「人生には、幸福（こうふく）の真珠（しんじゅ）がひつようです。でも、それだけでなく、悲しみの真珠（しんじゅ）もひつようなのです。だからこそ、あなたのお話はみんなに愛（あい）されました。これから先も、愛（あい）されつづけるでしょう」'],['〈ぼくには娘（むすめ）はいなかったはずだけど。どういうことだろう？\u3000それに子供だったら、ぼくをおじいさんと呼（よ）ぶんじゃなくて、お父さんと呼（よ）ぶはずだ〉'],['\u3000しかし夏になると、短い間ですが、あたたかくなります。うつくしい草原は、太陽のやさしい光にゆらめき、小鳥たちは青空のもと、すずやかな風にのって飛びます。'],['「とても寒くて、いたくて、お腹（なか）がすいて、つらかったの。どうして、たすけてくれなかったの？」'],['\u3000はんすじいさんは、むかしはたくさんの恋（こい）をしました。でも、その恋（こい）が実（みの）ったことは、いちどもありませんでした。はんすじいさんは、自分が、みにくかったから結婚（けっこん）できなかったと思っていました。'],['\u3000はんすじいさんはたずねました。'],['「そうです。わたしは苗木（なえぎ）のころから、大きく、りっぱになることを夢（ゆめ）見ていました。なのに、若木（わかぎ）のうちに切られて、くりすますつりーにされました。そしてくりすますが終わると、屋根裏（やねうら）にしまい込まれ、枯（か）れたら、薪（まき）にされて燃（も）やされました。どうしてです？」'],['\u3000はんすじいさんは、よく分かりませんでした。でも、そのことを考える前に、はだしの女の子が凍（こご）えているのを見て、かわいそうだと思いました。そして、自分のこーとを女の子にかけてあげようとしました。しかし、近づくことができません。'],"['\u3000はんすじいさんは、もっと分からなくなりました。なぜなら、はんすじいさんは結婚（けっこん）をしたことはないし、子供もいなかったからです。', '\u3000はんすじいさんは、むかしはたくさんの恋（こい）をしました。でも、その恋（こい）が実（みの）ったことは、いちどもありませんでした。はんすじいさんは、自分が、みにくかったから結婚（けっこん）できなかったと思っていました。']",['「おじいさん。ぼくのこと、おぼえてる？」'],"['\u3000はんすじいさんは、もっと分からなくなりました。なぜなら、はんすじいさんは結婚（けっこん）をしたことはないし、子供もいなかったからです。', '\u3000はんすじいさんは、むかしはたくさんの恋（こい）をしました。でも、その恋（こい）が実（みの）ったことは、いちどもありませんでした。はんすじいさんは、自分が、みにくかったから結婚（けっこん）できなかったと思っていました。']"
