バタバタ,ペラペラ,サラサラ,キラキラ,キョロキョロ,ポタポタ,ブルブル,フラフラ,ガタガタ,パクパク,カサカサ,ゴソゴソ,ブクブク,カラカラ
"['\u3000スライムさんが、上の方だけでバタバタしていたら、ぐらっ、と。\n', '\u3000スライムさんはバタバタ動いた。\n', '\u3000スライムさんはよっぽどあわてているのか、いつも以上によくわからないことを言いながらバタバタ動いていた。行ったり来たりしているだけで、特になにをしているというわけでもなさそうだ。\n']","['\u3000薄くて、ペラペラしていて、軽い。テーブルクロスよりはちょっと小さいか。青っぽい、透き通った色をしていた。まんなかあたりに、目のようなものと、口のようなものがある。\n', '\u3000指先がくずれてしまったのは、乾燥が原因ではないか、と考えた。そうすると、ペラペラになってしまったものは、本物のスライムさんなのではないかという気がしてきたのだ。\n']",['\u3000指先がカサカサにかわいていた。人さし指、中指、親指の一部が、古い紙のようにカサカサになっている。そして、砂がついているのかと思って指先をこすり合わせると、指がサラサラと砂のようにくずれた。三つの指の、第一関節部分が削れてしまった。まったく痛みはない。\n'],"['\u3000雨水が残っている木々が太陽の光でキラキラ光っていた。\n', '\u3000透明で、見ていると、表面がキラキラと光っていた。じっと見ると、表面のキラキラはゆっくり動いているように見えた。\n', '\u3000透明で、見ていると、表面がキラキラと光っていた。じっと見ると、表面のキラキラはゆっくり動いているように見えた。\n', '\u3000スライムさんがカウンターの上に石を置いた。キラキラ光る石だった。ただ光っているのではなく、虹が動いているかのような、いろいろな光り方をしていた。\n', '\u3000男の人の剣は、スライムさんの石のように、キラキラと光っていた。でもこちらは単調な光り方だった。\n']",['\u3000前の道でキョロキョロしている。\n'],['\u3000カウンターの裏、柱スライムさんが最初いたあたりに、水がポタポタ落ちてきていた。\n'],['\u3000スライムさんは、どこか遠くを見ながら体をブルブル震えさせていた。\n'],['\u3000スライムさんはフラフラしていた。\n'],['\u3000ガタガタする地面の上でも、硬い椅子に座っておしりが痛くても、そんなの小さいことに思えた。\n'],['\u3000スライムさんの言葉に、鏡の中人は、パクパクと口を動かす。\n'],"['\u3000指先がカサカサにかわいていた。人さし指、中指、親指の一部が、古い紙のようにカサカサになっている。そして、砂がついているのかと思って指先をこすり合わせると、指がサラサラと砂のようにくずれた。三つの指の、第一関節部分が削れてしまった。まったく痛みはない。\n', '\u3000指先がカサカサにかわいていた。人さし指、中指、親指の一部が、古い紙のようにカサカサになっている。そして、砂がついているのかと思って指先をこすり合わせると、指がサラサラと砂のようにくずれた。三つの指の、第一関節部分が削れてしまった。まったく痛みはない。\n']",['\u3000スライムさんはぴょん、とカウンターからおりると、私から見えないところで、ゴソゴソという音だけが聞こえてくる。\n'],['\u3000しばらく、それ、は水の中でゆらゆらしながら、ブクブクと泡を出していたけれど、だんだんふくらんできた。一度ふくらみ始めるとすぐ大きくなっていく。\n'],['\u3000私は、スライムさんがすっかり乾いてカラカラになってしまったことのことを思い出していた。\n']
