ごぼうは,すっかり,ふがごぼ,もこちら,くどわー,うとする,からこう,べたこと,すること
['「多少腹は立つが、それほどではない。他の種族にはごぼうを木の根呼ばわりする者がいることは知っている。しかしごぼうはこの国の名産品で、ぼくも大好物だ。むしろごぼうの美味さを知らずに木の根呼ばわりする連中を哀れに思うくらいだ」'],['\u3000こうして王子に『悪口の秘訣』をすっかり教え終えた家庭教師は、城を去って行きました。'],['「しかしごぼうを食べたことのないどわーふの私には、それがわかりませんでした。えるふがごぼうを食べているということを知ったはいいものの、それを単に木の根を食べるおかしな連中だとしか考えなかったのです」'],['「うむ――どわーふにとっては侮辱であり、そして言い返されてもこちらは痛くもない。そのような言葉を探す必要がある。そのためには単にどわーふの言葉や文化を知るだけでは足りぬ。我がえるふの言葉と文化もきちんと学び、両者の違いを知る必要がある」'],['「もしそれでぼくを侮辱しているつもりだとしたら、逆にお前が恥をかいているだけだ。――ふむ、つまり上手くどわーふを侮辱するためには、どわーふ語を細かい言い回しまでしっかり学ばなければならないのだな？」'],"['\u3000ときどき他の種族と仲良くしようとする者が現れましたが、そういう人たちは逆に自分の種族から仲間外れにされてしまうのです。', '「おっしゃる通りです、王子。他者を攻撃しようとする者は、無意識に自分がされたくないと思うことをしてしまいがちです。しかしそれでは、相手におうむ返しという手段を与えてしまいます」']",['「お前は、最初からこうなると思っていたのか？」'],['「しかしごぼうを食べたことのないどわーふの私には、それがわかりませんでした。えるふがごぼうを食べているということを知ったはいいものの、それを単に木の根を食べるおかしな連中だとしか考えなかったのです」'],"['「おっしゃる通りです、王子。では私は王子より一足先にえるふ族の現状を学び、それを用いて王子を侮辱することにします。『この、木の根をかじる虫野郎！』――さあ、腹は立ちましたか？」', '「おっしゃる通りです、王子。しかし私――王子を侮辱したがるどわーふは、残念ながら王子のようにえるふ文化をすぐに理解することはできませんでした。そのため、別の方法で王子を侮辱します。いいですか、落ち着いて聞いて下さい」', '「つまり、もしぼくがどわーふどもに向かってやつらの母親を罵ったなら、やつらもまたぼくを母上のことで罵る。そうなれば連中がえるふの言葉や文化など知らなくても、簡単にぼくを侮辱することができてしまう……。それではぼくは攻撃をしているつもりで、弱みを晒していることになる。いや、それどころか、ぼくが母上を侮辱しているも同然だ」']"
