きらきら,くすくす,いらいら,ひらひら,きょろきょろ,ばたばた,さくさく,じりじり,にやにや,ぼろぼろ,ぶるぶる,ぐだぐだ,ばらばら
['\u3000少女の服を引っ張ったのはえらでした。広場がこんな状況なのに目をきらきらと輝かせ、少女に笑顔を振りまいていました。\n'],"['\u3000王座に座り、くすくすと笑いをもらす少女を、助手が怒りに満ちた表情で見つめる。\n', '\u3000くすくすと笑い、自分の家に戻るのでした。\n']","['\u3000まぎるがとぼけるえらにいらいらとしながら、先ほど起こった事を話した。\n', '\u3000少女はいらいらしながらえらの前に立ちます。\n']",['\u3000ひらひらと舞い降りる雪が少女の長くて金色の髪を覆いました。少女は寒さに身を縮め、ついに我慢ならずその場にしゃがみ込んでしまいました。\n'],['\u3000声がする方に歩いて行くと、そこには少年と少女がきょろきょろと周りを見ながら、小さな声で話していたのです。\n'],"['\u3000少女は隣街へ行く準備をし外に出ると、街の住民たちがばたばたと忙しそうに駆け回っていました。\n', '\u3000えらは足をばたばたさせ、自分と葛藤していた。\n']",['これからはさくさくと更新していきます！\n'],"['\u3000少女がじりじりと男に近づく。\n', '\u3000少女は王子を小馬鹿にするように笑い、じりじりと王子に近づく。\n']","['\u3000少女がにやにやと笑いながらよみの顔を見つめる。\n', '\u3000主人が言った値段は、明らかに子供が出せる値段ではありません。これで諦めるだろうと思った主人はにやにやと少女を見ます。\n']",['\u3000すると、もうぼろぼろだったのか袋が地面に落ちた衝撃で、洞窟が崩れ入口を塞いでしまいました。\n'],['\u3000顔を真っ青に変え、女性がぶるぶると震えだしました。\n'],"['「しつけぇよ……\u3000こっちが下手に出てたらぐだぐだ文句を言いやがって、さっさと出せ」\n', '「知っているからどうした？俺はただ買い物に来ただけだ。お前も死にたくはないだろ？だったらぐだぐだ文句を言うんじゃねぇよ……」\n']","['\u3000氷をのっくするように軽く叩くと、氷がふれいずと共にばらばらに砕け散りました。\n', '\u3000少女はばらばらになったふれいずの肉片を眺め、静かにそう呟きます。\n']"
