ワクワク,カタカタ,トコトコ,サラサラ,ガサガサ,ポコポコ,ポカポカ,サクサク,キラキラ,ハラハラ,ボサボサ,ケロケロ,ピチピチ,プルプル,ペタペタ,クラクラ,ポキポキ,ギラギラ,テクテク,ピコピコ,ウキウキ,カチカチ,チラチラ
"['\u3000ワクワクです。\n', '「旅の準備が着々と進んでいるのですね！\u3000わたくし、不謹慎なのですけれど、ワクワクします！」\n']","['「カタカタカタ」\n', '「カタカタ」\n', '「カタカタ！」\n', '「カタカタカタ」\n', '\u3000後ろからは、カタカタという軽い音が聞こえてきます。\n', '「カタカタカタ」\n', '「カタカタカタ！」\n', '「カタカタカタ」\n', '「カタカタ」\n', '「カタカタカタ」\n', '「カタカタカタカタ」\n', '「カタカタカタカタ」\n', '「カタカタカタカタ」\n', '「カタカタカタカタ」\n', '「カタカタカタ！」\n']",['\u3000そして、わたくしの横までトコトコと歩いてきました。\n'],['\u3000ウサギさんは肉球が無いので、髪に触れるとサラサラと音がします。\n'],['\u3000わたくしが、ピョンスロット様とヴィヴィアンさんを両手に抱えてもふもふしていると、目の前の茂みがガサガサと鳴りました。\n'],['\u3000ぴょーんとジャンプしたピョンスロット様が、ポールの頭をポコポコポコっとニンジンさんで叩きました。\n'],['\u3000動けず、叫ぶばかりのベジマイの頭に、キャロンダイトがポカポカと当たった。\n'],['\u3000彼は予備の釣り針を使って、お魚のエラのあたりをサクサクと突いています。\n'],"['\u3000オマール様は、わたくしの返事を期待して、目をキラキラさせて待っておられます。\n', '\u3000青と黄色と緑が混じった鱗が、陽の光にキラキラと照り輝いてとっても綺麗です。\n']",['\u3000ポールがハラハラしているらしい声で、止めてきました。\n'],['\u3000わたくしが川で見た、喋る灰色のボサボサした大きい動物さん。\n'],"['「ケロケロ」\n', '「ケロケロ」\n']","['「あれ、入りたいですよねー。絶対お肌がピチピチになりますよ」\n', '\u3000岩の上に落ちて、ピチピチするお魚を前に、ピョンスロット様が褒めて下さいました。\n']",['\u3000ウサギの髭がプルプル震えた。\n'],['\u3000手綱の使い方はよくわからないので、右側を引っ張って、さらにお馬さんのお尻をペタペタして声を張り上げます。\n'],['\u3000クラクラしています。\n'],"['\u3000ポキポキと、まとめて槍がへし折れる。\n', '\u3000彼が背負った大きなニンジンを振り回すと、周囲の枯れ木がポキポキと砕けて舞い上がりました。\n']",['\u3000サルミックの目が、ギラギラと輝く。\n'],['\u3000先頭を、テクテクとピョンスロット様が歩いておられます。\n'],['\u3000これを耳にして、ピョンスロット様は長いお耳をピコピコ動かしました。\n'],"['\u3000わたくしがウキウキとして答えます。\n', '\u3000わたくしはウキウキして来ました。\n']",['\u3000ミルクレープさんが細長いものを咥えて、それにピョンスロット様が前歯をカチカチと金属で……。\n'],['「チンチラ・チラチラ・カリフラワー！」\n']
