だったら,はっきり,たかぼちゃ,はらどき,からさっ,おろする,かりはら,おいたど,うとしな,すらつら,すっぽり,おいたか,かったか,おいてく,もわから,ついてく,すっきり,ひたすら,けっこう,がっちり,うとする,しながら,くさかっ,ちらこち,すること
['「だったら、もう一回魔法で人間にならないと！」'],['\u3000庭園の明かりはらんぷが所々につり下げられているぐらいで足下は真っ暗ですが、月明かりもあって、植わっている木々の輪郭ははっきりと見えました。'],"['「お城に行く足は家の前に用意してあるから。そこのてーぶるに置いてあったかぼちゃを馬車にして、さっきまでそこにいたねずみを馭者と従者と馬に変身させてつけておいたからね」', '\u3000しかし、家の前にどーんと現れたかぼちゃの馬車。時計を見るとけっこう眠っていたようで既に夜も遅い時間ですが、それでも魔法が解けるという夜中の十二時まで置いておいてはご近所に目立ちます。それに、もし魔法が解ける前に義母たちが帰ってきても、この状況を説明できません。それぐらいなら家を留守にしていたと叱られた方がましです。']",['\u3000早速、王子の前で姉二人は件の靴を履いてみせようとしますが、さいずが合いません。それでも無理矢理に足を合わせようとして頑張ります。それはこれまで訪問したどの家でも繰り広げられてきた光景で、がらすの靴が壊れてしまわないか従者ははらはらどきどきしますが、魔法でできた靴なのでそこは頑丈でした。'],['「別にいいよ舞踏会は。疲れてるからさっさと帰ってくれない？」'],['\u3000従者はおろおろするばかりです。'],['\u3000庭園の明かりはらんぷが所々につり下げられているぐらいで足下は真っ暗ですが、月明かりもあって、植わっている木々の輪郭ははっきりと見えました。'],['\u3000準備で慌ただしい姉二人の前に、しんでれらは今日のために仕上げておいたどれすと靴を広げます。'],['\u3000正体がわかるはずがないと高を括り、しんでれらは最初から別人を装うとしなかったばかりか、王子を王子として敬う態度も取っていませんでした。そのことが王子にはどうしても昨夜のやりとりを思い出させて仕方ないのです。'],['\u3000必死に耐える様が哀れだったので、呼吸すらつらそうな一番目の姉は放っておいて、しんでれらは二番目の姉のへあせっとを進めました。'],['\u3000魔法使いが杖を振ると、しんでれらの姿が昨晩のように女の子になってしまいました。つま先で引っかけたままだったがらすの靴にも足がすっぽりと収まっています。'],['「お城に行く足は家の前に用意してあるから。そこのてーぶるに置いてあったかぼちゃを馬車にして、さっきまでそこにいたねずみを馭者と従者と馬に変身させてつけておいたからね」'],"['「破かなかったか？」', '\u3000丁寧に案内されましたが、しんでれらはかまわず通路を逸れました。やはり舞踏会には出たくなかったからです。']",['\u3000しんでれらにとってはだんすなんて数年ぶりですし、習ったのは当然りーどする側の動き方ですが、基礎が身についているので女性としても踊れました。生前に一通りの教養を叩き込んでおいてくれた母に感謝です。'],"['\u3000昨夜は城を出た直後に魔法が切れ、同時に元に戻ったはずのかぼちゃとねずみたちの行方もわからなかったので、しんでれらはそのまま走って帰ってきたのでした。', '「決まりそうだったけど、その女性が靴だけ残して帰ってしまってどこの誰かもわからないから、その靴が合う女性を探しているんですって」']",['\u3000当たり前のように横に並んだ彼にしんでれらは困惑しましたが、先ほどああ言っていた人をすぐに疑うのも失礼だし、言葉自体に嘘は感じられなかったので、ついてくるままにしました。'],['\u3000新しいどれすをすっきりと着こなしているように見えますが、背筋を伸ばして肩を怒らせ、呼吸が浅く苦しそうです。'],['\u3000やがて王子は首を振ると、ひたすら腰が引けているしんでれらを見つめながら深くうなずきました。'],['\u3000しかし、家の前にどーんと現れたかぼちゃの馬車。時計を見るとけっこう眠っていたようで既に夜も遅い時間ですが、それでも魔法が解けるという夜中の十二時まで置いておいてはご近所に目立ちます。それに、もし魔法が解ける前に義母たちが帰ってきても、この状況を説明できません。それぐらいなら家を留守にしていたと叱られた方がましです。'],['\u3000慌てて体を離そうとしますが、組んだ腕にがっちり力がこめられていて離れられません。'],"['「この暗闇を利用しようとする者がいないとも限らないのだよ」', '\u3000なりふりかまわず走り出そうとするしんでれらの肩を掴み、王子はなお訊ねます。']","['\u3000つんけんしながら自分のへあせっとも頼む一番目の姉もきれいに仕上げてやり、二人の姉の準備が整った頃、父母も帰ってきました。', '\u3000感心しながら散歩します。', '\u3000ようやく顔を出したしんでれらに首だけ振り返り、手を動かしながら義母が言います。']",['\u3000しんでれらは面倒くさいと思いましたが、これ以上問答するのはもっと面倒くさかったので、言われた通りに男の腕に腕を絡めました。'],['\u3000宮廷楽団の生演奏に合わせて二人が踊り出すと、その優雅さにあちらこちらで溜め息が漏れます。'],"['\u3000息子を残されたお父さんは再婚することになりましたが、相手の女性は顔を合わせたその日からしんでれらをいじめるようになりました。', '\u3000一人きりの家の中。誰に遠慮することもないので、しんでれらはそのまま眠り込んでしまいました。', '\u3000しんでれらはねずみたちとの会話を切り上げ、着替えに集中することにしました。']"
