ゴクゴク,ドキドキ,パチパチ,サクサク,カチャカチャ,ドバドバ,パクパク,ピカピカ,スースー,ボコボコ
['\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、クッキーをサクサク食べる。かみくだく前にホットミルクを口にふくむと、あまさがほろりと広がってすごくおいしい。サクサク。ゴクゴク。パクパク。'],['\u3000ぼくがどんなにドキドキしているか知りもしないで、お母さんはドラムロールの口真似をして、ぼくらの背後を行ったり来たりしている。ぼくはギュッと目をつむった。'],['\u3000ぼくら三人を見たお母さんは、両手で口元をおおって、目をパチパチさせている。'],"['\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、クッキーをサクサク食べる。かみくだく前にホットミルクを口にふくむと、あまさがほろりと広がってすごくおいしい。サクサク。ゴクゴク。パクパク。', '\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、クッキーをサクサク食べる。かみくだく前にホットミルクを口にふくむと、あまさがほろりと広がってすごくおいしい。サクサク。ゴクゴク。パクパク。']",[' \u3000すると、窓の辺りでカチャカチャとなにやら硬いものを吸いこむ音がした。なにか大事なものを吸いこまれていたら大変だ。'],['\u3000後ろからギューッと抱きしめられた。閉じたまぶたのすき間からお湯みたいに熱い涙がドバドバ流れた。'],['\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、クッキーをサクサク食べる。かみくだく前にホットミルクを口にふくむと、あまさがほろりと広がってすごくおいしい。サクサク。ゴクゴク。パクパク。'],['\u3000三号はといえば、マンガやおもちゃ、携帯ゲームなんかをきちんとしまって、いつの間に持ってきたのか掃除機までかけ始めた。部屋がピカピカになっていく。'],['\u3000おなべがボコボコいって、お母さんはぼくから離れてコンロの火を止めた。さっきまでお母さんとくっついていたところがスースーする。'],['\u3000おなべがボコボコいって、お母さんはぼくから離れてコンロの火を止めた。さっきまでお母さんとくっついていたところがスースーする。']
