つけたら,どくしく,おいしく,つけあわ,だったら,ばってく,のろうじ,うしたら,はたくさ,くってく,からころ,つけてく,やいたか,くっきー,とっくに,だったか,もさみし,たっぷり,するふる,つけてか,きらめちゃ,どしてく
['「あんも見つけたらわたしたちに知らせるのよ。ぜったいに退治してやるんだから」'],['\u3000あんがその曲がった腰をみあげると、そこにどくどくしく赤く光るるびーをみつけました。'],['\u3000調理場のおばさんはみんなのために毎日おいしくて栄養たっぷりのごはんを作ってくれます。'],['\u3000もうお城の人たちが傷つけあわないように、王子さまがころされてしまわないように、この幸せをかえさせてください。'],['「王子さまが隠れている間に、わたしはお城のみんなを説得してみます。だめだったら、魔法を解く方法がないか探してみます。だから王子さまは泣かないでください」'],['「いつかかならず魔法はとけます。だから王子さまもがんばってください」'],"['\u3000ある日、城にひとりのろうじんがやってきました。', '\u3000ねずみにこまっていたお城の人たちは、そのろうじんをお城にまねき、方法を教わることにしました。']",['「でも、僕はこれからいったいどうしたらいいんだろう。お城の人に見えるようになったけど、体がねずみになってしまった。こんな姿ではみんなに嫌われて、ころされてしまうよ……」'],['\u3000数日後、お城ではたくさんの抜け穴がふさがれてしまいました。'],['\u3000布があまったときは、お城の女の子たちにもそれでお洋服をつくってくれます。'],['「あのねずみは王子さまなんです！だからころすのはやめてください！」'],"['「こないだあんが見つけてくれた薬草、とっても良く効いたわ」', '「おお、それは無くしたと思ってためがねじゃないか。見つけてくれたのかい？ありがとう、とても助かったよ」']",['「あん、お昼にふるーつたるとをやいたからお食べなさい」'],['「ありがとう。今日はくっきーなんだね。とてもおいしそうだ」'],['「おかしいねぇ。わたしはこの城のみんなにげんわくの魔法をかけたはずだよ。誰からも見えなくなって忘れられた王子は、とっくに飢え死にしてもおかしくないころと思ってたのに。あの王子はなぜ生きてるんだい？」'],['\u3000ほんとうは気づいていました。でも、幸せだったから気づかないふりをしていたんです。'],['\u3000とてもさみしくひもじい思いをしていた王子さまですが、あんが王子さまを見つけてからは笑ってくれるようになりました。'],['\u3000調理場のおばさんはみんなのために毎日おいしくて栄養たっぷりのごはんを作ってくれます。'],['\u3000調理場のおばさんが、あんに香ばしい匂いのするふるーつたるとをくれました。'],['\u3000とてもさみしくひもじい思いをしていた王子さまですが、あんが王子さまを見つけてからは笑ってくれるようになりました。'],['「あきらめちゃだめです、王子さま。きっと魔法は解けます」'],['\u3000あんのはげましもあって、王子さまは元気をとりもどしてくれました。']
