しわだら,すっかり,りゅーはた,さっぱり,かったら,じめから,ぱりとく,りゅーから,のしちゅー,いそうだ,ひそめた,するから,ほったら,くつもり,からぽか,うとする,しながら,からずっ
"['\u3000隣村の治療師はしわだらけの手を、お祖母ちゃんの額にかざした。\n', '\u3000あしゅれいはしわだらけの顔の中に埋もれた茶色い瞳が暗く陰るのを見て、この薬草が無ければお祖母ちゃんは亡くなるのだと悟った。\n']","['\u3000あしゅれいが森から枯れ木を拾って帰る頃には、すっかり日は暮れてしまった。\n', '\u3000すっかり元気になったお祖母ちゃんを、べっどで寝ているように説得するのはいるまにも無理だった。\n']",['\u3000りゅりゅーはためらっている時間はないと、きらめく魔力を持った人間を自分の元へと引き寄せることにする。\n'],['\u3000と叫んだものの、あしゅれいはどうやって孵したら良いのかさっぱりわからなかった。\n'],['「私達で孵せなかったら、弟子達に引き継ぎます」\n'],['\u3000あしゅれいが優れた治療師だという噂が近隣の村に広がる頃には、はじめからいるまではなく弟子の往診を頼むことが多くなった。\n'],['\u3000いるまは祖父母のことを思いやるあしゅれいの優しさにはほだされたが、治療師の弟子はきっぱりとくびにした。\n'],"['\u3000押し寄せる敵軍を、りゅりゅーから受け継いだ魔力を使って押し返したのだ。\n', '\u3000さりゔぁんを去る決意を固めたあしゅれいは、りゅりゅーから託された卵を眺めた。\n', '\u3000自分の魔力とりゅりゅーから貰った魔力は一緒になっていて、全てを注ぐのは無理だし、卵が孵る時期になっていないのかもしれないとあしゅれいは考えた。\n', '\u3000多分、りゅりゅーから貰った魔力で、防衛魔法を掛けているからだろう。\n']",['\u3000働き者のお祖母ちゃんは、もう大丈夫だからと朝食を作ると言い張ったが、昨夜のしちゅーとぱんを温めて食べることにした。\n'],['\u3000白く変色した羽根は薄くなり、冬の弱い光にも透けてしまいそうだが、竜の魔力で強化されている。\n'],['\u3000顔色の良くなったお祖母ちゃんを見て、お祖父ちゃんは喜んだが、あしゅれいはまた影におおわれてしまうと眉をひそめた。\n'],['「ねぇ、俺がお祖父ちゃんの代わりにするから、しなきゃいけないことを教えて」\n'],['\u3000無理だろうと、畑仕事をほったらかしたら雑草だらけになるし、地代を納められないのだ。\n'],['「祖父には兵役は無理だから、私が行くつもりです。\n'],['\u3000あしゅれいはいるまが薬草を煎じるのを眺めながら、冷え切った手で温かいかっぷを持って、はちみつ入りのしょうが湯をすすると、お腹の中からぽかぽかしてきた。\n'],['\u3000魔法で風を呼び寄せて、霧を吹き払おうとするが、ますます濃くなっていく。\n'],['\u3000いるまは煎じ薬を冷ましながら、あしゅれいを見つめなおした。\n'],['\u3000私はそれからずっと卵に魔力を注いできたが、孵る様子もない。\n']
