ばっちり,からかた,からこそ,するしね,たたたっ,かったら,めたかた,しとする,がらせか,ひそめた,するから,もわかっ,だったか,にためら,すっきり,もそもこ,もりだっ,もそもり,かったた,すること
['「お得ですよ。僕？\u3000かたりーな様の好みは大概知ってますし、平民の暮らし方もばっちり分かるので、ちゃんとお教えできます」'],['\u3000かたりーなの女性としてのぷらいどはずたずただが、借金の帳消しは大きい。だからかたりーなは、甘んじた。それに悪くはない、むしろ紳士な対応とも言えよう。'],"[' かたりーなの言葉に鏡は眉をひそめた。彼女の言葉の意味が分からないからではない。解るからこそだ。大人しくしていれば、数年で自由となるのにあえて破滅へ向かう。', '\u3000心細い異国へついて来てくれた。それだけでもかたりーなは本当に有難かったのだ。だからこそ、鏡にも幸せになってもらいたかった。']",['「ぜ、是非。本当にりんごは体に良いんだよ。疲れをとったりもするしね」'],['「いたたたたっ……。一体、何なの？」'],[' 彼女は迷ったものの、意を決して食べてみるが、日頃の行いがよかったらしくせーふだった。'],['\u3000それでも、一度決めたかたりーなの意志は曲げられない。曲げられないから、今彼女はこの国に居るのだ。彼女を愛する多くの者が反対したにも関わらず。'],['\u3000嫁いですぐ、かたりーなは王に言われた。前王妃を忘れられない。だから、貴方を抱くことはできない。その代り仕事さえこなしてくれれば、数年後には離縁し、国に貸した借金も帳消しとすると。何なら、かたりーなの結婚相手も探してもいいとまで言った。'],['\u3000白雪姫は、無事森の奥へと逃げ延びた。猟師はかたりーなの思惑通り、適当な獣を殺し内臓を持ってきたのだ。その臓物が、何故か鍋料理となってかたりーなの食卓に並んだのは予想外だったが。これは嫌がらせからなのか、それとも魔女だと思われているからなのか。分からないが、彼女は残さず食べた。食べなければ獣に申し訳ないからだ。'],[' かたりーなの言葉に鏡は眉をひそめた。彼女の言葉の意味が分からないからではない。解るからこそだ。大人しくしていれば、数年で自由となるのにあえて破滅へ向かう。'],['「悪役なんてなれない事をするからです」'],['\u3000真顔で聞き返され、かたりーなは怯んだが、それでもわかったふりなどできなかった。'],['\u3000それはここまで綿密に計画を立てた完全犯罪を覆しかねない情報だったからだ。'],['\u3000かたりーなはそんな彼を解放したかった。だから魔女となる事にためらいがなかったのだ。もっとも、魔女として処刑されず、生き残ってしまったのだけれど。'],['「死体って？\u3000まさか本気で白雪姫を殺す気になりました。分かりました。今すぐ殺しましょう。その方が憂いもなく、僕もすっきりです」'],['\u3000そもそもこんな事になるまでに、色々あった老婆は、これまでの事を思い返した。'],['\u3000独り言をつぶやいたつもりだったが、想像と違い返事が返って来る。声の方を見れば、椅子に座った鏡が肩をすくめていた。'],['（えっ？\u3000なんで？\u3000そもそもりんごのじゅーすは、料理の時に作ってはいなかったはず）'],['\u3000そんな情報は知らない。今まで一緒に住んでいたにも関わらず、まったく聞いた事がなかったため、かたりーなは焦った。'],['\u3000しかし、かたりーなの様子など気にすることなく、白雪姫はこんぽーとをひょいと食べた。']
