バカバカ,タッタッ,チビチビ,ガタガタ,カタカタ,バラバラ,パチパチ,ドカドカ,カンカン,ピカピカ,ギシギシ,ガラガラ,ベタベタ,ギチギチ,ガチガチ,バチバチ,キンキン,ビリビリ,カチャカチャ,ギリギリ,ズタズタ,バリバリ,ガチャガチャ,イチャイチャ,バシバシ,ベコベコ,ビュンビュン
['「うそうそうそバカバカバカぁぁぁ―――っ！！」\n'],['\u3000タッタッタッ……。\n'],['「ふっ。１５５センチ以下。チビチビチビ！」\n'],['\u3000一個の鉄の塊が、石畳をガタガタと踏みつけながら、こっちに近付いてくる。\n'],['\u3000ミノーグ教官が疲れた溜め息をつきながら、カタカタとキーボードを叩き続けていた。\n'],"['\u3000鉄骨が外れる。剥がれ落ちる。遙か３００メートルを落下し、地面に激突してバラバラになる。\n', '\u3000｜小人・巨人の末裔《トーリア》の影響が強い地区は、家の大きさがバラバラで乱雑だ。\n']",['\u3000彼の闘志を示すように、土色の肌からパチパチと火花が弾けている。そして、そんな彼を守らんとするように、何機ものドローンが頭上に侍っていた。\n'],"['\u3000ドカドカドカドカッ！！\u3000と校舎の屋根に次々と穴が空く。しばらく雨漏りに悩まされることは間違いなかった。\n', '\u3000ドカドカドカドカッ！！\u3000と校舎の屋根に次々と穴が空く。しばらく雨漏りに悩まされることは間違いなかった。\n']",['\u3000デリックは、カンカン、と｜機巧馬《バイク》の表面を軽く叩いてみせた。\n'],['\u3000入口を封鎖するように蠢くドラム缶状のロボットたち。赤いレンズをピカピカと瞬かせて、こちらに敵意を感じる視線を送っている。\n'],['\u3000床に固定された机がギシギシと軋む。アンニカは無言で、なびくストロベリーブロンドの髪を手で押さえた。\n'],['\u3000ふらついて研究室の中に入った直後、ガラガラピシャンッと背後で扉が閉じる。\n'],['「あなただってそうでしょ？\u3000覚えてるわよ、ペイルライダー！\u3000元≪七天の勇者≫の中でも、とりわけゼウスにベタベタだった甘ったれっ！！」\n'],['\u3000ネクロキメラの２倍はあった――病院の廊下になど収まりきらない巨躯。それでもギチギチとダストシュートを軋ませながら、そいつは自らをひり出していく。\n'],['\u3000アンニカは慌てて扉に飛びつく。が、内鍵は糊のようなものでガチガチに固められていて、回すことができなかった。\n'],"['「ああもうっ！\u3000静電気で髪めちゃくちゃなんだけど！\u3000このバチバチ男！」\n', '\u3000目を押さえて悶え苦しむエーヴェルトの前で、デリックはバチバチと帯電するヴォルトガ弐式を振り上げる。\n', '\u3000バチバチと殺人的に帯電したヴォルトガ弐式を、轟然と振り上げる。\n']",['\u3000耳元で爆発したキンキン声に意識を引っぱたかれた。\n'],['\u3000ビリビリと肌を叩かれながら、それでもデリックは不敵な笑みを崩さなかった。\n'],['\u3000カチャカチャカチャ、という音が数秒。\n'],"['「ギリギリ射程範囲だぜ。どうする！？」\n', '\u3000庇から投げ出されかけたところで必死に左手を伸ばし、ギリギリ、屋根の縁を掴むことに成功する。\n', '\u3000ギリギリギリ、と糸が全身を締め上げる。\n', '\u3000ギリギリで回避し、髪を数本持っていかれる。\n', '\u3000ここは一応、感染圏のギリギリ外だが、万が一にも倒れるわけにはいかなかったので、作業中も腕を組むような形で魔力を融通してもらっていたのだ。\n', '\u3000ギリギリギリ、と手に力を込めながら、アンニカは人殺しの眼光で睨んでくる。\n', '\u3000車を停めたのは黒死病感染圏のギリギリ外。教官まで倒れさせるわけにはいかないので、中に入ることまではできなかった。\n']",['\u3000言葉の刃が、思いの刃が、デリックをズタズタに傷付けた。\n'],['「だぁーからもうっ！\u3000傍にいるときにバリバリしないでよっ！\u3000また髪に静電気！」\n'],['\u3000ガチャガチャとパズルのように形を変えて、できあがったのはピンと突き立つ大きな針。\n'],['\u3000なのに、ねえ！\u3000わかる！？\u3000わかるかしら、｜ぺい《・・》の気持ち！\u3000あなたたちが何の変哲もない学生のフリをして、イチャイチャ婚約者なんかやっているとわかったときの気持ちをッ！！」\n'],['\u3000後ろの許嫁がバシバシ背中を叩いてくるのには気付かない振りをして、前のスポーツカーに視線を向ける。\n'],['\u3000ゴリラの胴体が中身のないペットボトルのようにベコベコになって、各部に穴が開く。\n'],['\u3000放置された車や馬車をビュンビュンかわし、赤いスポーツカーを追いかける。\n']
