わなかっ,とことん,いらしく,ごとうか,くるから,からこち,がらこっ,まじすか,のしかつ,からげー,つーこと,かっぷる,わいとぼ,ちらこそ,くっつか,ぶりわん,めたうろ,ぽーずし,がりびん,つけてく,ごとうま,しくよろ,するから,きんしっ,しっくす,がらもそ,なみにこ,うかばん,からこん,ばしたっ,たらぼた,たらどん,はっぴー,るんすか,とんかつ,ばらくす,にたくさ,しとくよ,でこちら,からうろ,からぶら,しくかっ,もさぽー,すかうと,くらしく,はーいら,ことがば,するとこ,こんぐら,たらちー,もそうだ,うとしな,ずしもそ,たらべた,くつもり,しなかっ,まじでか,ぶつけた,ぱーかー,めたから,からかん,つーかす,しとけば,すーぱー,うろぼろ,とんかち,ちまくっ,うとする,わーぱち,からがん,かすこと,かってく,ことはら,からどん,うんはら,にこちら,めちゃくちゃ,もそうね,どきする,がーどし,からぼー,でこのた,からこそ,たっぷり,いそうだ,はっきり,するくら,かったら,たらかっ,こんくり,うますた,ちらにや,たらがち,かんから,がやばか,うところ,ぼりじゃん,ちまくる,たらとん,よろしく,ことする,かっこつ,かってら,しゃーぺん,かったっ,まじつん,するなよ,しながら,すること,ちますか,がりくだ,きりぶん,ぱっくだ,くだうん,からすれ,うだしな,めたこと,ほかにや,ぴーかー,こんぷり,とくこと,ことぐら,こりしな,がーどす,がやたら,たらしく,ことかっ,てくのろ,つーから,うだから,がつるん,ぶつかっ,なみにや,ぱーかっ,からいら,たらこん,ぬるげー,ぴんぽい,あーうん,かすめた,どきちん,ぱーくら,まじでこ,こんちく,どたばた,まるとこ,ばしてく,とこから,けたこと,いらする,もそうか,ちらから,ことしな,てくるん,からかっ,しっかり,ことくら
8,1,2,1,1,1,1,3,1,1,1,3,3,1,1,1,1,1,1,3,1,1,2,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,17,1,1,1,1,1,2,3,2,1,1,2,6,1,1,1,1,1,2,2,4,73,1,2,10,1,1,4,2,1,1,1,1,6,1,1,1,1,1,1,2,2,1,2,9,1,4,1,1,1,1,1,1,1,1,2,16,2,1,1,4,7,1,5,4,41,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,2,1,1,2,1,1,1,1,1,4,1
