パーカー,バシャバシ,フラワー,ポリシー,スクリーン,ハッキン
"['\u3000服装は、昨日と同じで制服にブレザーではなくパーカー。なんだかんだ言って、礼仁はこのスタイルが気に入っているのだ。\n', '\u3000雪野は手に持ったパーカーを礼仁の前にかざして、それを着た時の様子を想像していた。\n', '\u3000そのパーカーは、白を基調としていて、所々に灰色や黒が入った、明るいとは言えないようなものだった。だからこそなんにでも合わせられると言えなくもないが。\n', '\u3000そう言って雪野がパーカー一着だけ持って会計に行こうとしたのが、礼仁には意外だった。\n', '\u3000制服を着てはいるのだが、一つだけ決定的に違うところがある。それはブレザーではなく雪野に買ってもらったパーカーを着ているということだった。\n', '\u3000ブレザーは着れなくもなかったのだが、さすがに破けたブレザーを着るほど鈍感でもない礼仁は、視界に入ったパーカーをちょうどいいと思い、それを着ることにしたのだ。\n']",['\u3000水を思いきり出して、顔をバシャバシャと洗う。たびたび跳ねる水だが、それで床や制服が濡れないように、ちゃんと力を使って水を制御する。\n'],"['「アイドルグループ『フラワーシスターズ』のメンバー、波城桃花だ。資料がこれだ」\n', '『今週の土曜日のコンサート日、アイドルグループ・フラワーシスターズの波城桃花を誘拐させていただく』\n']",['\u3000他の誰であっても、雪野から言われたら、礼仁には向き合う以外の選択肢がないのだから。向き合わなければ、それは礼仁自身のポリシーに反することだ。\n'],"['\u3000だが、その前に説明しておくことがある。頭上にあるスクリーンを見てくれ」\n', '\u3000翠の言葉で、生徒たちは一斉にスクリーンを見上げた。\n']","['「敵がどのような先覚者であるか、そしてどう対処すればいいのかは、僕個人の見解を伝えました。ですが、ハッキングの件に関しては、僕は関わっていません」\n', '『まぁ、話が速いのは助かるがな。それで、本当にハッキングには関わっていないのだな？』\n', '「僕はただの学生です。そう周りに気を使うこともないでしょう？それに、僕にとっては、彼女たちが何をしているのかは興味がないので、注意は向けていなかったんですよ。とはいえ、向けていたとしても、ハッキングを予想できたかどうかは微妙なところではありますが」\n', '「それにしても、連盟にハッキングなんて、バレたらどうなるかわかったもんじゃないわ」\n']"
