たらこん,わいてく,からする,わなかっ,からこそ,すること,しなかっ,あっぷのた
['詳細な計算はなろう読者の中でも理系のぷろのみなさんが上記に書いた内容かられぽーとを探してもらい、自分たちで計算してもらうとして、あんまり数字が得意ではない筆者でもちょっと調べてみたらこんなことがわかったのだ。'],['亀裂は「溶接した部分」または「溶接した部分付近」ということで「あれ？」と思う疑問がわいてくるが、それは後でまたまとめるとして、次に１についてだが、'],['筆者からすると「鋼を用いて加工することに関しては川崎重工は国内でも屈指の技術力を持つ企業」という認識があり、特に昨今のばいくにおいては「NinjaH2」といった、他社には絶対真似できないような「鋼のふれーむ」を作っているような会社が、そんなみすをするだろうか？と思ったのだ。'],['よって筆者はこれらの状況から「運用上の問題」は「当日、すぐさま車両点検を行わなかった」という部分以外に無いのではないかと思っている。'],"['だからこそちょっとそこいらの技術関係の文書を漁ってみたが、やはり「16万km」という話は記憶違いではなかった。', 'だからこそ価格も高いが、「新幹線に使うと長持ちする分こすと削減になる」と従来より重用されてきた背景がある。', 'だからこそ今回の問題はJR東海にとっても痛手であろう。']","['筆者からすると「鋼を用いて加工することに関しては川崎重工は国内でも屈指の技術力を持つ企業」という認識があり、特に昨今のばいくにおいては「NinjaH2」といった、他社には絶対真似できないような「鋼のふれーむ」を作っているような会社が、そんなみすをするだろうか？と思ったのだ。', 'こういうのは秘密にしておくから優位に立てるのであって、なんでもかんでも鉄道系技術を出願する中華人民共和国の場合は「他国の技術を購入して盗んでそれを公知にすることで他社の出願を妨害しつつ」「特許化したら他国へ特許侵害として訴えよう」というあくどい野望があってそのような行動をしている。']",['理由としては特許は公開情報なんで、全世界に公開するものである一方、特許は「その国ごとに保護する」という状況があるため、一度公開した上で他国で出願しなかったという事になると容易に技術が盗まれるわけだ。'],['新日鉄住金と鉄道総合研究所は今後の速度あっぷのための台車の開発も目的とした、日常的に行われている試験と台車や部品交換に対する疲労度の設定がどのようにして行われているか解説していた。']
