うとする,うとしな,しながら,きしてく,ぼーりん,つけてく
['\u3000再び森友問題が燃え上がっている様に見える。しかしこの問題で首相や大臣のくびを狙うには弱すぎるという根本的な部分は何ひとつ変わっていなかった。この度改竄された決裁書を読み解くと、公文書改竄という大事件の割にそれで隠そうとしたことは何ともしょっぱい内容であるとわかる。隠蔽する必要も無いような事を改竄してまで隠そうとする財務省の隠蔽体質が明らかになっただけであった。（まあその原因の一端は野党の常識の無さであるが）'],['そもそも、この問題も根本的な部分って『航空局の土地に産廃を埋めたのは誰だ』って部分じゃないの？\u3000誰が何時、何をどれだけ埋めたのかも分からない。死体が埋まっていても不思議じゃない。そんな土地が優良物件か？\u3000そこには誰も追及をしようとしない、とっても不思議だね。'],['無実の証拠を振り回しながら「有罪だぁ！」と熱弁しているのを見ていると頭が可哀想だと思うしかない。あべが気に喰わないという精神そのものに何かを言うつもりは無いが、もう少し勝ち目のある戦場を選んでもらいたいものである。'],['\u3000なんか森友学園がぼーりんぐ検査したら地盤が軟弱だとか言って値引きしてくれへんとか言ってきた、あほか。でも実はあの土地、産廃が埋まってんだよね、一応説明したけど。後日、学園が「説明された以上に産廃が埋まってましたわ、これじゃ学校開けませんな。あんさんの説明みすでっせ、瓦礫を即刻撤去してもらいまひょか？」とか言ってきた。航空局に聞いたら予算が無いので出来ませんと言う。'],['\u3000なんか森友学園がぼーりんぐ検査したら地盤が軟弱だとか言って値引きしてくれへんとか言ってきた、あほか。でも実はあの土地、産廃が埋まってんだよね、一応説明したけど。後日、学園が「説明された以上に産廃が埋まってましたわ、これじゃ学校開けませんな。あんさんの説明みすでっせ、瓦礫を即刻撤去してもらいまひょか？」とか言ってきた。航空局に聞いたら予算が無いので出来ませんと言う。'],['そしたら学園は、「ほんとは出るとこ出たってもえぇんやけど、それはお互い困るやろ？\u3000せやから土地の値段に色つけてくれたら許したるわ」と言ってきやがった。断ったら訴えられるし、小学校が予定通りに運営されてないなんて社会問題になるぞ。くそったれ要求を呑む事にする。']
