ブラザー,エンペラ,ワンピー,ブラカー,カップル,ドンシャリ,アーカリ,パクチョン,コンパク,プーチン,ビラコチ,ハッチン,チンピラ,チンコチ,ミシガン,リンピッ,コンドー,ワンバタ,トログラ,コンクリ,ネチカッ,エンジン,メリカサ,シーキン,ピーカー,ビーブー,トンスク,ブルパン,メリカン,バンクー,トコトン,ウンドタ,ハッカー,ブルスタ,ブルガリ,トンパー,パキスタ,パンパッ,ポーツカ,コトバン,クリスタ,クルグズ,パラリン,メリカー,バリゼー,キーゴー,バンドン,クーパー,ヨタミシ,クラシッ,タックス,ワーキン,ピリオド,パラウン,シーザー,ニタリン,ネトウヨ,ブストン,コンシュー,ダライラ,スクワー,コンプリ,グーグル,ブラクラ,ヒラリクー,オングル,スパコン,カーワー,オロチョン,パーカン,タックル,パックス,プラカー,リントン,クリアー,オロギー,カーゴー,プリズン,メキシコ,トンチン,ジャージー,バンカー,クラツー,ジンピン,プリゴロ,ハッキリ,クリブス,スカパー,ドングリ,ピクリン,スタブリ,ドンシャン,パラワン,パラグラ,コントロ,ハッキン,ウラジー,クラシー,コンスタ,メチャクチャ,ズタボロ,ハードカ,スカウン,ハービー,トンズラ,バングラ,リーンカー,スタドー,コンピュー,ボリシー,スパイラ,スーパー,クスカー,ワンクリ,ズシンガー,オンボン,ヨタプリ,クラスタ,ブーメラ,ガンデン,カッシー,ベンジャー,カツオド,ダブスタ,メソポタ
2,2,1,1,1,8,1,1,3,21,6,1,3,1,1,17,3,1,2,13,1,6,2,4,4,1,1,1,1,2,1,1,8,1,1,1,3,1,1,3,1,1,1,3,24,2,1,1,1,1,10,9,1,1,1,2,7,4,1,1,1,1,1,3,1,1,1,1,1,4,1,2,1,9,1,14,1,2,24,2,7,1,1,1,2,28,1,3,1,1,7,1,1,2,8,4,1,8,1,4,1,3,1,1,1,1,1,3,4,1,4,13,1,1,1,1,5,1,3,6,1,2,1,2,1
