どんどん
['近年では技術の発達により、燃費が向上したのに加え、えんでゅーろ系れーすがどんどん総走行距離が短くなるため両者の境界線が薄れつつあるが、かつてらりー競技などが盛んに行われていた時代に戦っていた大型のえんでゅーろましんをべーすとした公道走行可能な存在というような認識が正しいだろうか。']
