ことから,ぱーぷる,しーぐり,ことばか,ひーぶら,びーぶる,がんめた,くること,おいすた,りんぶる,てらこっ,じんじゃー,はらくだ,うとする,くすぶる,ぴーこっ,ぶらうん,びーぴん,ぶるごー,ぷりこっ,しゃんぱん,どーわい,するぎり,ばんぶー,くったら,どやぴん,ぴんくだ,びたぴん,しながら,りんから,いらいじ,ふらわー,うんぶら,ぷるすい,かーきー,うんどか,すーじー,ぴーぐり,ぷるぐり,とろべり,ぷるしゃん,どーんぴん,ぱんじー,びりじゃん,すたしお,くだから,びーぐり,どろしー
['公式な場面では使えないことから、家庭的ないめーじを想像したり、家庭的ないめーじから幼い頃からの呼び名をいめーじしたり。まだまだ色々できそうです。\n'],"['ぱーぷる\u3000/\u3000ぴんく\u3000/\u3000れっど\n', 'ぱーぷる(purple)\n', '帝王の紫衣、貝紫もぱーぷると呼ぶ\n', 'ふくしあぱーぷる(fuchsia purple)\n', 'ちりあんぱーぷる(Tyrian purple)\n']",['しーぐりーん(sea green)\n'],['\u3000さろめはその次の私だった。空想から現実に目を向け始めた私だったけど、いままでの癖が抜けなくて突拍子もないことばかり言っていた。とれじゃーまうんどに入りたいなんて言った気もする。\n'],['こーひーぶらうん(coffee brown)\n'],"['べびーぶるー(baby blue)\n', 'ねーびーぶるー(navy blue)\n']",['がんめたるぐれー(gunmetal grey)\n'],['五十音でも同じようにあなぐらむをつくることができます。\n'],"['おいすたーほわいと(oyster white)\n', '2018.8.16\u3000おいすたーほわいとの綴りを修正\u3000×oyyster → ○oyster\n']","['まりんぶるー(marine blue)\n', 'うるとらまりんぶるー(ultramarine blue)\n', 'べるりんぶるー、べれんすとも\n']",['てらこった(terracotta)\n'],"['（じんじゃー・じにー・ばーぎぃ）\n', 'じんじゃー/Ginger\n']",['[camel]はらくだの意\n'],['\u3000この国では、騎士は男性の花形職だ。伝承まで遡れば女性の騎士もいたようだが、現代それを成そうとする人は相当なきわものであろうと思う。\n'],['さっくすぶるー(saxe blue)\n'],['ぴーこっくぐりーん(peacock green)\n'],"['いえろー\u3000/\u3000おれんじ\u3000/\u3000ぶらうん\u3000/\u3000ぐりーん\n', 'へーぜるぶらうん(hazel brown)\n', 'ちぇすなっとぶらうん(chestnut brown)\n', '例）じょーじあ・ここあぶらうん\n', 'れっど\u3000/\u3000ぴんく\u3000/\u3000おれんじ\u3000/\u3000ぶらうん\n', 'ばんだいくぶらうん(Vandyke brown)\n', 'らせっとぶらうん(russet brown)\n', 'ここあぶらうん(cocoa brown)\n']",['べびーぴんく(baby pink)\n'],['ばーがんでぃーはぶるごーにゅ地方のこと\n'],"['例）あぷりこっと\u3000→\u3000りこっと\n', 'あぷりこっと(apricot)\n']","['しゃんぱん(champagne)\n', 'しゃんぱんのような色\n']",['ぼるどーわいんのような色\n'],['[cyan]は濃い青色を意味するぎりしゃ語から\n'],['ばんぶー(bamboo)\n'],['「ふらんくったら冷たーい」\n'],['切り取るのは、なにもれっどやぴんくばかりではないということです。\n'],['これは、後ろにれっどだの、ぴんくだのついている場合ですね。\n'],['特に紫みを帯びたぴんくの花にちなむ\n'],['\u3000幼い頃の愛称で呼ばれたふらんしすは赤面しながら、怒る。\n'],['あにりんから合成される紫色\n'],"['いらいじゃ(Elijah)\n', 'いらいじゃ/Elijah\n']",['べるふらわー(bellflower)\n'],['天然顔料あんばーを焼いた色、うんぶらとも\n'],['ねーぷるすいえろー(Naples yellow)\n'],['かーきー(khaki)\n'],['\u3000ぐらでぃすはつい最近の私だ。とれじゃーまうんどから一転、落ち着いた大人の女性に憧れたのだ。今もそう。知ってることを教えて、納得したり慕ってくれたり……楽しかった毎日。\n'],"['（すー・すーじー）\n', '（すー・すーじー）\n', 'すーじー/Susie\n', 'すー・すーじー（すーざん、すざんな）\n']",['ぴーぐりーん(pea green)\n'],['あっぷるぐりーん(apple green)\n'],['すとろべりー(strawberry)\n'],"['くろむいえろーとぷるしゃんぶるーの混合物\n', 'ぷるしゃんぶるー(Prussian blue)\n']",['どーんぴんく(dawn pink)\n'],['ぱんじー(pansy)\n'],['びりじゃんとも\n'],['ぴすたしおぐりーん(pistachio green)\n'],['せっかくだから名前で名前をあなぐらむ。\n'],['あいびーぐりーん(ivy green)\n'],"['どりー・どーら（どりす、どろしあ、どろしー）\n', 'どろしあ・どろしー/Dorothea\n', 'どろしあ/どろしー(Dorothea)\n']"
