くすくす,じめじめ,ぞくぞく,ふらふら,いらいら,どかどか,ぎりぎり,にこにこ,じりじり,ごろごろ,そろそろ,こそこそ,ぽたぽた,おいおい,がたがた
['な～んてくすくす笑っている弟えあんの微笑ましい様子を、わたくし、れぴは天井裏から覗き見てにまにましていた。\n'],['じめじめとした地下牢だった。\n'],['ぞくぞくした。\n'],['四方を大国に囲まれ、蝙蝠のようにふらふらと何処付かずの外交をしているうちに、内政にまで四大国から口出しされるような、そんな哀れな国でした。\n'],"['［＃中見出し］14.生まれ変わりを信じたはーぴー：らいらいら［＃中見出し終わり］\n', '14.生まれ変わりを信じたはーぴー：らいらいら\n', 'さて、話を殺人鬼のらいらいらに戻しましょう。\n', 'らいらいらはめすのはーぴーでしたが、ある時ある日から人間の男性と愛し合うようになりました。\n', '生まれ変わっても、きっと君を探す。だかららいらいらも。ぼくのことを忘れないで。\n', '愛おしい！\u3000こいつが！\u3000らいらいらが愛おしい！\n', 'らいらいらは愛した男性を失って、直ぐに同族を殺し始めます。\n', 'らいらいらの言った通り、はーぴー族は滅ぶまでらいらいらのことを口伝として残しました。\n', 'らいらいらの言った通り、はーぴー族は滅ぶまでらいらいらのことを口伝として残しました。\n', 'らいらいらのその後は杳として知れません。\n', 'らいらいらは洋上で死んだのでしょうか？\n']",['だってそうだろう？\u3000金がどかどかと入って来るのだ。\n'],['ぎりぎり間に合った！\n'],"['と言って、にこにこと屈託なく笑ったそうです。\n', 'にこにこと偽りの笑顔でごぶの原材料を広めたりっくす。\n']","['それでも、奴はじりじりと俺を追い続けた。\n', 'だから、俺も氷のなかに迷路をきずいてじりじりと逃げ続けたのだ。\n']",['こんな俺如きを｜凌《しの》ぐ才能をもった連中はごろごろしていた。\n'],"['そろそろ１００年。\n', 'だから、そろそろ周りの人たちが、警察が不審の目を向けてくるだろうということが分かっていた。\n']",['村の悪がきたちはなぐりを見るとこそこそと逃げるようになりました。\n'],['皮膚が切れて、血がぽたぽたと石畳におちた。\n'],['おいおい、いどは大泣きしたとされています。\n'],['がたがたと体が震える。\n']
