もわから,うとする,がらのし,わないら,ずってく,にこうは,かってく,がらぶつ,がったら,がりつい,いそうだ,しなかっ,うしたら,だったら,もりだっ,からこそ,ひたすら,がみつい,かったた,かりぱか,だったか,かったら,するとこ,からすっ,ころずっ
['自分と同じものが見える人間に会えたことは嬉しかったが、結局原因も解決法もわからないままだった。'],['高校を出てすぐに、引き留めようとする家族を振り切り、僅かな荷物を持って志帆は家を出た。'],['喚き散らす祖母の背中に、怨嗟の表情を浮かべながらのし掛かっているのは、志帆がほんの子供の頃に亡くなった曾祖母ではないだろうか。'],['母はその子が気にくわないらしい。髪を染めてるだの、格好が派手だったのと色々と文句が飛び出す。'],"['ぐちゃりぐちゃりと水っぽい音を立てながら、女が志帆の方へ這いずってくる。', 'にやっと女は笑い、志帆の方へと這いずってくる。']",['都会から嫁ぎ、祖父母にいびられながら、こんなはずじゃ無かったと毎日の様に泣く母を見て、志帆は絶対にこうはなるまい、と固く誓ってきた。'],['「そりゃ最初は渋られたけど。でも話せばわかってくれたよ。時代は変わるからって。それによってやり方を変えていくべきだって」'],['壁に寄りかかりながらぶつぶつと呟く。'],['そこで家事一つできない男たちは、途方にくれた。困り切った彼らは、母に頭を下げて戻って来てほしいと無様にすがったらしい。祖母の介護は彼らに任せるという約束で、母は家に帰った。'],['一筋の光が見えて、志帆は彼女にすがりついた。そして今まで我が身に起こった一連の出来事を話した。'],['今では、祖父も父も兄も、母に頭が上がらないそうだ。我が家の男どもも、少しは自分の行いを省みたのだろう。'],['「ご両親は反対しなかったの？」'],['そうしたら、無性に幼馴染に会いたくなった。自分から振ったくせに。なんとも自分勝手だ。'],['「志帆、調理師免許とるんだろ？だったらさ、農家直営のれすとらんとかもいいよなぁ」'],['「私には継がせないつもりだったんだろうけど、残念でした。今の日本の法律じゃ相続には娘も息子も関係ない。相続率は一律なの。ああ、遺言残したとしても遺留分てのがあるからね？絶対に許さない。あんた達が大事にしてるものを何もかもぶっ壊してやる」'],"['だからこそ、赤ん坊の時から一緒にいた幼馴染みであり、彼氏だった圭一に「高校を出たら親父の手伝いを始めるんだ。苦労をかけるかもしれないけど、俺と結婚してくれ」などと言われた時、全身が粟立った。', 'おそらくそれをわかっているからこそ、老人たちは必死に子供たちにそう言い聞かせるのだ。']",['目を合わせれば、近寄ってくるので、ひたすら何も見ない様、下を向く癖が付いた。'],['涙が溢れでる。そして泣きじゃくり、泣き疲れて眠ってしまうまで圭一にしがみついていた。'],['このところずっと食事を摂っていなかったため、頭がぼうっとしている。'],['女がずるずると這いずるたび、首がぱかりぱかりと揺れて、肉やら骨やら神経やらの切断面が見える。気持ちが悪いことこの上ない。'],['実家が農家だったからこそ、農家には絶対に嫁に行きたくなかった。'],['つまり彼らと目を合わせないことだと彼女は言う。今まで志帆が本能的にしてきた対応は、どうやら間違ってはいなかったらしい。'],['するところんと赤ん坊の首が取れて、志帆の足元に転がった。次に手、足、胴。'],"['涙が溢れてくる。だが、心の底からすっきりした。', '喉が鳴る。しかし、彼女は一瞬不快そうな顔をして、その場からすっと消えてしまった。']",['このところずっと食事を摂っていなかったため、頭がぼうっとしている。']
