はっきり,うとする,にたじろ,すーぱー,からこん,だったっ,うとわく,とっぱー,からひー,だったら,たっふが,さーさん,だったか,かったら
['「霊の想いが強くなっています。姿がはっきり見えるでしょ？」'],['\u3000強が血相を変えて止めようとする。'],['\u3000不思議な事に、怖さは全く感じていない。恐怖より二人の穢れない視線にたじろいでしまう。'],['「すーぱーのしょーとこんとでもするか？」'],['\u3000強との出会いは高校だ。それからこんびを組んで、高校卒業と同時に上京。必死に喰らいついて、ここまで来たんだ。こんな、ちゃんすを逃してたまるか。'],['（新ねたで使えるかもな。お化け屋敷で、驚かそうとしたら本物の幽霊が来たって展開にして……いや、新人に教えているつもりが、相手は本物の幽霊だったって方が面白いか。おちですいません、私まだ幽霊になって一週間なんでみたいにして）'],['\u3000芸人ってのは、因果な生き物だ。裏野(あそこ)どりーむらんどをすてーじに出来るかと思うとわくわくが止まらないのである。'],['「良いんだよ。これだけねっとが発達したご時世だ。調べれば誰かが真実に辿り着く。人によって、話す内容が違う一番の原因は、事故が二件あったからですよ。一件目の事故で、重傷者が出たんです。今ならじぇっとこーすたーの営業を止めるんでしょうが、当時一番の人気あとらくしょんだったから、運営会社はきちんと調査もせずに動かしたんですよ。結果、二件目の事故が起きた。じぇっとこーすたーが回転している最中にすとっぱーが外れて、少年と少女が外に放りだされたんです。二人共、地面に叩き付けられ即死でした」'],['「それ別の意味で、驚くんじゃないか。なあなあ、ここ遊園地のいべんと会場だろ？俺、昔からひーろーしょーに憧れていたんだ。一緒にやろうぜ」'],['「まじなのか？だったらねた見せてよ……そうだ、俺皆を集めてくる。三十分後にいべんと会場集合な」'],['\u3000じぇっとこーすたーに乗っている最中に、俺達がへたれなりあくしょんをして終了となる。一番美味しいのは、物音だ。すたっふがわざと出した音でも良い。'],['「お疲れ様でした。ぷろでゅーさーさんも褒めてましたよ。それと収録中に特番のおふぁーがありました。心霊番組ですが、すぽんさー直々のご指名です。ぜひ、明後日の星にお二人に出て欲しいそうです。美味しいりあくしょん期待してますよ」'],"['「良いんだよ。これだけねっとが発達したご時世だ。調べれば誰かが真実に辿り着く。人によって、話す内容が違う一番の原因は、事故が二件あったからですよ。一件目の事故で、重傷者が出たんです。今ならじぇっとこーすたーの営業を止めるんでしょうが、当時一番の人気あとらくしょんだったから、運営会社はきちんと調査もせずに動かしたんですよ。結果、二件目の事故が起きた。じぇっとこーすたーが回転している最中にすとっぱーが外れて、少年と少女が外に放りだされたんです。二人共、地面に叩き付けられ即死でした」', '「あの頃はしゃいだったからな。これでも大きい会場で、単独らいぶした事もあるんだぞ」']",['\u3000俺の答えが意外だったのか二人共呆然としている。確かに小学校の俺しか知らなかったら、驚くと思う。']
