ぶらぼー,すっかり,からもた,ぴーがさ,かりだっ,すること,ちょこだっ,ぼくのさ,ことする,ぶらふさ,するげー,ことだっ,ばしいが,がしたた,だったた,うとしな,からわた,すごいじ,がやたら,きろぐら,ちらから,のささや,にやつか,しげだっ,ごとかっ,いがする,うようだ,のこぎり,ぼくさー,かったじ,ぐちゃぐち,ぶらこん,ばっかり,にこちら,びゅーする,じたから,ふっくっ,とろげー,はっきり,うだから,どかしく,しながら,べたがっ,めたげー,すごかっ,とってか,すっきり,けたから,こともそ,にこのこ,にたくさ,のたわい,べたこと,がたんごとん,すらぼや,ぶらのさ,かったっ,からだっ,ことさら,からかっ,ぼくのこ,もこうし,かったた,くすくら,からたら,たっふが,からのこ,のためら,ずかしく,しなくど,こんさー,たらおろ,ぷるとっ,こそしな,くさがり,よろしく,もじしな,からもそ,さっそく,ぶりから,しくぷり,こうする,もこちら,さっぱり,もそうだ,くさがっ,なようだ,うずたか,こんくー,ころから,しなかっ,ぎりのび,くつもさ,ぶりつい,ぶつけち,おーとろ,しなどし,ぶようだ,かさねば,あわさら,ころだっ,がらくた,もそうは,するとこ,くにとっ,からこそ,ごとにこ,すーぱー,きろくら,おいてく,かりしお,ことにこ,げたこと,べたかっ,ころんぶす,ぱりぼく,ぼくもだ,つやもそ,ほったら,わなかっ,ぶつもり,もそうよ,しないが,からこん,でぶだっ,さんぷる,ふやけた,はたくさ,もそもこ,がしきり,うしてく,つけたか,ことがば,がってく,かさだっ,こんこう,ことくら,くにぷら,からぶつ,たっから,うとする,はっぴー,しくまじ,がしたか,たらしく,からぶら,さんのそ,もそこそ,もささく,さんもわ,かりさん,すかうと,すいから,かったら,くらしく,きくくら,するから,ぱくする,めーじと,けたこと,ぱりすご,わないが,げたげー,だったか,つかげー,なみにこ,こうさん,だったら,がりにや,じりのこ,とろべり,ぺっとぼ,こそうと,くっきー,むしゃむし,ひーすく,くっきり,にたかっ,しとがり,からぼく,めたこと,ずっとこ,しなめた,ぐらむし,すっぽり,からさっ,めたいが,かっぷる,しゃったか,ことのた,べたちょこ,ざわめき,ぶること,うとさら,くつもり,するくら,もりだっ,むらする,ずかしな,かってく,めたから,もたくさ,からとっ,たっぷり,どさくさ,わないそ,くらぺっ,くいこと,ぱりずる,げーむか,からこち,めたかっ,さんのこ,にやつい,がっかり,ぶらふや,かっつー,きーぼー,とっくに,うところ,くらいが,わーふさ,ぶりだっ,かすこと,つーとっ,おーくす,うろつい,はらぐた,たっふか,くどころ,かったか
1,1,1,1,2,64,1,1,2,1,1,14,1,1,1,7,1,1,1,4,2,2,1,1,1,2,1,5,2,1,1,1,2,4,1,1,1,1,11,1,2,23,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,3,1,1,2,1,1,1,1,2,2,4,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,3,1,11,2,35,1,1,2,1,2,1,1,1,1,3,5,1,5,2,7,1,11,2,1,1,1,2,1,3,1,2,1,1,31,1,1,5,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,8,2,1,1,5,2,1,1,1,1,1,4,1,11,1,1,3,1,1,5,1,3,2,19,1,4,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,4,6,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,4,8,1,1,1,2,1,1,1,1,1,1,21
