もわかっ,へとたど,すっかり,すること,きりばっ,だったっ,びかけた,のたどた,くようだ,とくする,ことだっ,がつけっ,うとしな,ことばっ,けたとこ,ひらのさ,むかつい,さんがち,さんがた,もりする,しげだっ,さんがぼ,からもぞ,つらのこ,かったじ,もそもぞ,がしてく,くっつい,ばっかり,にこちら,じゃーじた,にこうし,うろする,くらいじ,ぬくこと,もしゃべら,はっきり,うだから,しながら,はきつい,とってか,ふらしな,よろこん,がみつい,ばっとく,かっぷら,するなよ,かったっ,がらかっ,てけぼり,げたかっ,かりしな,がみこん,こうから,からのこ,ずかしく,さんはた,にこしな,のーぷら,よろしく,さっそく,よろめき,こうする,もこちら,さっぱり,つけてく,もそうだ,がらもぞ,がたくさ,さんがじ,ばりつい,とこうし,うしたら,さんだっ,しなかっ,するわく,にやしな,がらにこ,ぶつかっ,うときょと,とこびり,ついさっ,いらつい,たらむし,からこそ,とこちら,すーぱー,とこわい,もこのこ,ばらくす,おいてく,ぼさだっ,べたかっ,けっこう,うきさん,はためら,きりつい,こうめちゃ,ゆるみり,わなかっ,うらぎり,しなくちゃ,ぬくもり,しないが,ぼろだっ,くいのこ,からうろ,からこん,ひたすら,うしたっ,いそうだ,わないじ,はたくさ,はただぼ,さんのび,もそもこ,ちかくに,がりきり,さんにこ,ことくら,さんがつ,がっこう,うとする,さんがや,さんとこ,びしいじ,からさら,こうへと,ぐったか,がしたか,さんのた,ぐだから,かすから,さんのそ,もそのこ,くにふら,うとよろ,くすぴー,すくめた,さんもわ,さんもこ,じたこと,かったら,さんから,てかじり,きくばっ,さんはき,ふさわし,するから,めーじと,さんがし,わたしと,からどー,だったか,げたばっ,だったら,うしてか,ぺっとぼ,びしかっ,ぐっしょり,ぶつから,たらずっ,ずっとこ,からずっ,とこのこ,さんもそ,うとさら,もわから,もりだっ,からする,ぱーとっ,ずかしな,かってく,ぱりかっ,からとっ,ふさがっ,こそこん,たっぷり,あははっ,どたどし,がらさら,ぶつけた,ついてく,がためら,さんがび,めたかっ,さんのこ,さんのめ,くすだっ,ひらすら,とっくに,ことだら,うところ,くらいが,さっくに,からしば,こそじゃー,うろつい,まじうざ,ころすー,べりかた,かったか,どかから
3,1,3,38,1,1,2,1,1,1,4,1,4,1,1,2,1,1,3,1,1,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,22,3,57,1,1,1,2,2,1,12,2,1,1,1,2,2,1,3,3,4,5,4,1,6,8,1,1,2,1,2,2,1,2,1,1,1,7,20,8,2,4,1,1,1,1,1,4,1,21,5,2,1,2,3,1,1,1,1,3,1,1,6,1,9,1,1,2,2,1,1,1,2,4,2,1,1,2,1,1,2,2,1,1,1,1,6,20,3,1,1,4,2,1,1,1,1,1,7,1,1,1,1,1,1,2,1,7,6,1,1,10,1,4,1,2,1,2,6,1,30,1,1,3,1,1,1,5,4,1,5,1,1,2,1,1,2,4,1,1,1,1,1,2,3,1,1,1,1,1,1,58,3,1,1,1,1,2,1,1,6,1,3,1,1,1,15,1
