かったか,はっきり,じゃぶがく,からかっ,ころだっ,へっどろ,こんこそ,すること,さんから,しながら,さんがば,とっぷり,ひたすら,かったた,びかかっ,らんから,こんとろ,ぐちゃぐち,すっきり
['\u3000そして目が覚めると、目の前には何もなかったかのようにお札を差し出す和尚さんがいた。'],['\u3000そして、俺にもはっきりと聞こえるような大声で彼は言った。'],['\u3000出会い頭に和尚さんに殴りかかりもしたが、俺の拳が和尚さんを捉える前に、俺の顔面に和尚さんののーもーしょんじゃぶがくりーんひっとして昏倒した。'],['\u3000懐には、念のためにと寺の台所からかっぱらってきた出刃包丁。'],['\u3000引きずられるように走りながら後ろを振り返ると、海兵たちが散らばりながら木々の中へと消えていくところだった。'],['\u3000へっどろっくする要領で山姥を押さえつけた瞬間、手榴弾の炸裂音とともに彼の意識は永遠に途切れた。'],['\u3000ＦＰＳげーむにどはまりしていた俺にとって、あめりか海兵隊ふぉーすりーこんこそ地上最強の存在だった。'],"['\u3000大学入学を期に１人暮らしをすることになった俺は、実家の自室で引越し先に持っていく荷物の選別をしていた。', '\u3000仕方なく山姥を退治することに決めたが、少しでも状況を有利にすべく、俺はお札以外の武器を探した。', '\u3000この１枚で山姥を倒すことができれば、残ったお札で金銀財宝を召喚することは可能なのだ。', '\u3000すべて使い切ってしまうと、理想の女の子を召喚することができなくなってしまう。']","['\u3000そして、和尚さんから貰った３枚のお札（ふだ）。', '\u3000『３枚のお札』とは、山に山菜採りに出かけた小僧さんが、和尚さんから貰った３枚の呪札を使って山姥から必死に逃げるすとーりーの昔話だ。', '\u3000俺は和尚さんから３枚のお札を受け取ると、山とは反対方向に向けて全力で駆け出した。']","['\u3000俺は勝利を確信しながらも、半狂乱になってひたすら殴り続た。', '\u3000俺ががたがたと震えて失禁しながらその場に尻餅をつくと、突然山姥に背後から何かが覆いかぶさった。', '\u3000俺は涙を流しながら、彼の名前を呼んでいた。', '\u3000まるで神々の戦いのような状況を目にしながら、俺はゆっくりと後ずさりする。', '\u3000俺が涙と鼻水で顔をぐちゃぐちゃにしながら本堂に駆け込むと、和尚さんは火鉢で餅を焼いていた。', '\u3000涙と鼻水、さらには尿を垂れ流しながら、俺は床下でがくがくと震えた。', '\u3000そう口にしながら、俺は固まった。', '\u3000それを見た瞬間、俺は情けない悲鳴を漏らしながら、再び気を失った。']",['\u3000そう考えると、何とも小僧さんがばかに見えて仕方がなくなってきた。'],['\u3000とっぷりと日の暮れた山の中、俺は地面に座り込んでいた。'],"['\u3000絵本の小僧さんを、俺はひたすら馬鹿にし続けた。', '\u3000俺は勝利を確信しながらも、半狂乱になってひたすら殴り続た。', '\u3000その有無を言わさぬ雰囲気に息を飲み、暗い山の中を寺へと向けてひたすら走る。']",['\u3000小僧さんは上手く使いこなすことができなかったために、３枚すべて使っても山姥を仕留めるどころか若干の足止め程度しかできなかった。'],['\u3000絶望の悲鳴を上げる俺をよそに、孫悟空は中国語で何かを叫びながら如意棒をぐるぐると振り回し、山姥に飛びかかった。'],['「覚悟せえよ。楽には死なせてやらんからなあ」'],['\u3000あまりの恐ろしさに、俺の全身が振動こんとろーらーのようにぶるぶると震える。'],['\u3000俺が涙と鼻水で顔をぐちゃぐちゃにしながら本堂に駆け込むと、和尚さんは火鉢で餅を焼いていた。'],['\u3000作業の手を止めてぽてちをつまみながら絵本を読み直してみたのだが、なんともすっきりしない感覚が残った。']
