かったか,うしてか,うとする,わなかっ,ぱっかり,けたこと,しなかっ,うしたら,かさずぼ,がたくさ,しながら,だったら,からこそ,きゃっする,ざわつい,がしがみ,ぱーくに,かっぷる
['\u3000男が叫ぶが、俺はそのへるめっとがないと、死んでも死にきれないんだよ。それを被っていれば、死ななかったかもしれない……'],['\u3000にもかかわらず、どうしてか、誰かの視線を感じる気がしてならない。'],['「肝試しなのは霊にも分かってるんだよ。だから、生きている人間の期待通りのことをしてやるんだ。特にここは『楽しい』思い出の多い場所だ。そういった思いを生きている人間にもまた経験させてやろうとするんだ」'],['\u3000解体作業員の入っていないぱーくがこんなに静かだとは思わなかった。'],['\u3000それはぱっかりと空洞の口をあけ、俺に対してめりーごーらんどを指さす。乗ろう、と誘っているのだとすぐに分かった。'],['\u3000俺は榊に電話をかけたことを心底後悔した。これなら普通に作業仲間に付き合ってもらえば良かったと思った。'],['\u3000そうだ、榊なら見えると思ったから電話をした。だが、こんな風に一緒に入ったら見えるなんて、思いもしなかった。'],['「いきなり扉が閉まって……！\u3000そうしたら電気もないのに……！」'],['\u3000俺がすかさずぼーとから下りると、ぎぃぃと音を立ててぼーとが動く。'],"['\u3000それだけでも気が狂いそうなのに、そのめりーごーらんどには、黒い影がたくさんいた。観覧車と同じだ。', '\u3000裏野どりーむらんどを出ると、弊園の音楽が鳴っているにもかかわらず、黒い影がたくさん楽しそうに遊んでいる。']","['\u3000榊に、腰を抜かしながら男女がずるずると這い寄ってくる。', '\u3000榊の言葉に俺は苦笑しながら、男を漁ったが、俺の忘れ物はなかった。']",['\u3000だったら何なのだと問い詰めると、榊はあっさりと言う。'],['\u3000だからこそ、榊に頼むしかなかった。心霊慣れしているあいつなら、俺もなんとか怖い思いをせずに忘れ物を取りに行けるだろう。'],"['※3\u3000どりーむきゃっする\u3000※', '\u3000俺の忘れ物は、めりーごーらんどの中心にそびえ立つ、どりーむきゃっするの中にあった。']",['「ああ、場がざわついている」'],['\u3000そののり口に何故か男がしがみついていた。'],['「そういうもんだ。このぱーくにとどまる思念に、ぱーくが呼応してるんだろう。人間じゃなくても魂は宿るんだ」'],['\u3000黒い影は、よく見ると、家族連れだったり、かっぷるだったり、と影でありながら個々に形が違った。']
