はっきり,じりから,たらきちん,うとする,うろつい,かってく,しなかっ,だったっ,すること,のさぼて,まじきち,しながら,するふら,だったら,くっつい,てかけた,がしてく,くさぼて
['「工場長は……はっきりと認めるんですね。原料は、同じ人(・)間(・)だって」'],['\u3000やがて、生気溢れる美しいまなじりから、綺麗な涙が溢れ出た。'],['「原料なんかいじってないで、早く学校に行きなさい！\u3000私は病院へおばあちゃんのお見舞いに行ってくるから、戻ったらきちんとそれの世話をするのよ！」'],"['\u3000ちゃんすさえあれば僕の喉元をかみ切って自由を手に入れようとするだろう。\u3000', '\u3000授業が終わり、工場へ向かおうとすると、熱血☆歴史実証研究会の山田副会長に捕まった。', '\u3000逃げだそうとする僕の襟首を掴み、彼女は話を続ける。', '「大人は《原料》をただの加工前のものとしか見ない。奴らは話し、考え、しかも我々と同じように二本足で立っているというのに。一方で『食べ残しを減らし、食料になってくれた命に感謝を』と啓蒙しようとする。おかしいと思わないか？\u3000すろーふーど・自然食・添加物ふりー。どれだけ唱えようとも、人体に栄養があるのかなんて、実際は分からん。結局、そんなものはふぁっしょんにしかすぎん。本当に命に感謝するのならば」', '\u3000それの白い手の平を舐めようとすると、檻の奥から手刀が飛んだ。']",['\u3000これで裸になってうろついても母親に怒られない。'],['\u3000が、教育費のためにぱーとに勤しむ母親に「国公立に受かってくれれば考えても良いけどねえ」と法案はあえなく却下される。'],['「……なんてやつだ。俺は、あくまでお前の躊(・)躇(・)を尊重していた。だけど、まさかそこまで針が吹っ切れるとは思いもしなかったぞ」'],['「君も食育の原料きゃんぺーんに当たったよね。女(・)の(・)子(・)ら(・)し(・)き(・)も(・)の(・)だったって聞いたけど、結局何にして食べたんだ？」'],"['\u3000素人の管理では、原料は栄養を摂取することをせず、劣化してしまうことが多いからだ。', '\u3000ある事(・)実(・)にだけ、目を瞑れば、後者を選択することが出来る。']",['「このさぼてんですよ」'],['\u3000料理の神髄を究めた《まじきち》王一族。'],"['\u3000よろよろと足を乱しながら、僕は工場に向かった。', '\u3000すすり泣く、金髪のそれの声を、思い返しながら。']",['\u3000赤く反射するふらすこが一列に並ぶ。'],"['「工場長。僕だったら発狂しますよ。その状況」', '「これ、君の国(・)の国民食だったらしいね。材料は周(・)辺(・)の(・)国(・)の(・)住(・)民(・)。日本にもたまに侵入して材料にしていたと聞いているよ」']",['『はあ？\u3000腹などとうに空きすぎて、腹と背中がくっついている！\u3000だが私は仲間なぞ、決して――――』'],['\u3000一つ一つが、立てかけた、大きな棺桶のような形をしている。'],['\u3000TOMMI HILFIGERの青まふらーを翻して自転車から降り、転がしてくる。'],['\u3000彼はふらすこの中身を見つめながら、優しくさぼてんを撫でた。']
