ぐちゃぐちゃ,ゆるゆる,ばくばく,おずおず,うようよ,ぎりぎり,ぽろぽろ,ぷるぷる,きょろきょろ,けたけた,ぽつぽつ,にやにや,よろよろ,ずるずる,ばらばら,さらさら,ぱくぱく,もやもや,からから
['\u3000なにせほーむから見える線路の上には、ぐちゃぐちゃになった女性の轢死体がある。\n'],"['\u3000ゆるゆると瞼を開くと、見覚えのある天井が目に入った。\n', '\u3000そうしてゆるゆると視線を上げると、目の前には、今にも泣きそうな女の子の顔。\n']","['\u3000僕は一人心臓をばくばくさせながら、勧められるままにこーひーを啜った。\n', '\u3000僕の方はまだ心臓がばくばく言っている。\n']",['\u3000僕は迷った末、おずおずと口を開いた。\n'],['\u3000途中、人混みを掻き分けていると、あちこちに屍がうようよとしているのが目についた。\n'],"['\u3000うん、と即答しかけたけれど、ぎりぎりで飲み込む。\n', '\u3000運転手は僕の腕から解放されると、ぎりぎりのところではんどるを左へ切り、とらっくとの正面衝突を免れた。\n']",['\u3000その麗しい瞳からはぽろぽろと大粒の涙が零れ落ちていた。\n'],['\u3000一度噴き出してしまうともう歯止めが利かなくなったのか、彼女はぷるぷると肩を震わせて笑っていた。\n'],['\u3000思わず辺りをきょろきょろとすると、一瞬だけ、どこかで視線が合った気がした。\n'],['\u3000そうして再び訪れた静寂の中で、どこからか、けたけたと子どもの笑い声がした。\n'],['\u3000日はすでに没したようで、薄暗い街中には街灯の光がぽつぽつと灯り始めていた。\n'],['\u3000そう言ってにやにやと笑っている男の子の手を、\n'],['\u3000よろよろと歩き出した彼女の身体は、ちょっと足元が覚束ない様子ではあるものの、五体満足で、どこにも怪我をする予定はないように見える。\n'],['\u3000僕はそのまま、ずるずると深い睡魔の波に飲み込まれていった。\n'],"['\u3000ばらばらになった全身のうち、かろうじて原型を留めて転がっている右腕は白く、余計な脂肪の付いていない、肌理細やかで瑞々しいものだった。\n', '\u3000おそらくは今日、ここで一人の女性が電車に撥ねられて、こんな風にばらばらになって死んでしまう。\n', '\u3000ばらばらになった身体は線路上にあるから、こちらは透明人間のように見えてしまうのだ。\n', '\u3000そこから視えたのは、ばらばらになった人の肉片と、かろうじて原型を留めている白い腕だった。\n']",['\u3000反論する気なんてさらさらなかった。\n'],['\u3000よほど驚いたのか、彼女は小さな口元をぱくぱくとさせていた。\n'],['\u3000胸の内でずっともやもやとしていたもの。\n'],['\u3000僕の喉はからからに乾いていた。\n']
