かったか,もわから,かったっ,ふっくら,うだから,くっつけ,こうから,けたいが,すること,がたくさ,うとしな,からひた,するなよ,もこうし,しわだら
['\u3000根元に埋められた時には母親は既に死んでいたが、食べたのは私だ。食べなければ、少女にそのままの状態で返していれば、これほどまでに嘆くこともなかったかもしれない。\n'],['\u3000違う、と言ってもわからないか。\n'],['「たまにね、凄く儲かったって言ってりぼんとかお菓子とかを買ってきてくれることがあるの。ほら、このりぼんもお父さんに貰ったの」\n'],['\u3000特別に作らせた純白の衣装に身を包んだ娘を見つめる。ふっくらとした体、艶やかな肌。娘が人間の中で美女という部類に入ることを知った。\n'],['\u3000土をしっかりと踏みしめる足音、その方向に意識を向ければ少女の父親がやってきていた。この父親は、滅多に私に近づかない。たまに近づくこともあるが、私はこの人間も食べなかった。理由は母娘と同じように痩せているから、それから不味そうだから。なんとなく肉が臭そうだと感じるのだ。\n'],['\u3000式が終われば、妻が望む子供を作るために生殖行為をする。このあたりの知識は、宿主は非常に豊富だった。妻は快感に震え、喜びの声を上げる。植物ならば、おしべとめしべをくっつけてもこのような状態にはならない。人間と言うのは実に不思議な生き物だな。\n'],['\u3000では何故今母親を食べているのか。それは、向こうから食べてくれと言うようにやってきたからである。正確には、母親は今朝やってきた時には既に死んでいる状態で、私の根元に埋められたのだ。\n'],['\u3000娘が望む者を用意してやりたい。さがすのに時間がかかりすぎるのもよくない。手っ取り早く見つけたいが……。\n'],"['\u3000私は心の中で小さく唸る。骨でもいいかと訊きたいが、残念ながら私は喋れない。何故なら木だから。木には口がないのだ。ちなみに食べるというのは根から吸収することを指す。\n', '\u3000仕事をして金を儲けるというのは、なかなか面白い。儲けが増えれば両親が喜び、娘が喜ぶ。いつの間にか私は父親よりも優秀な息子と言われるようになり、ついに娘と結婚をすることになった。\n']",['「街にはね、面白いものがたくさんあるんだって」\n'],['\u3000さわさわ、と枝を揺らして果実があることを知らせる。少女は顔を上げ果実があることに気づいたが、瞬きするだけで手を伸ばそうとしない。仕方なく少女に向けて果実を落とした。\n'],['\u3000葉っぱで上手く風を受け、街を目指す。街の場所はよく知らないが、村からまっすぐ行けば着くことは知っている。だからひたすら真っ直ぐ進む。そうして暫く風に乗っていると、それらしきものが見えてきた。たくさんの建物と、夜を煌々と照らす灯り。更に近づくと、たくさんの人の気配がした。\n'],['\u3000男は「喧嘩するなよ」と笑いながら立ち上がった。用を足しにいくらしい。好機だ。若干不満もあるが、時間がない。この王子で我慢してもらおう。人間の美醜はよく分からないが、見た目は若く私の娘と並んでも丁度よい感じがする。\n'],['\u3000男の記憶では、これまでもこうして好きなものを買っていた。問題ないはずだ。が、娘は戸惑う。\n'],['\u3000私の前の体である大木は朽ちて倒れていた。その横に妻を寝かす。白くなった髪、しわだらけの顔。閉じられた目は二度と開くことはなく、調子はずれの歌を歌うこともない。それらを確かめるように全身に根を這わせ、胸の上で止める。\n']
