辛い
"['\u3000執務室へ連れだって歩くのだが、どうにもやり辛い。\n', '\u3000やり辛いことこの上ない。\n', '「ははは、あなたは手駒にするには使い辛い。今だけの協力でいいですよ」\n', '\u3000背中と肩の痛みで、認めたくないことだが、そろそろ徹夜も辛い年齢になったと実感する。\n', '呪い、祟り、因果、この要素のある怪談は書き辛い。\n', '\u3000歩くのも辛い日々だった。\n', '「辛いことがあったという顔だぞ。お前はもっとふてぶてしい顔をしろ。我らを田舎者と見下しているほうが、らしいぞ」\n', '\u3000女は醜く、男は美しく生まれるのが、しるせん子爵家に仕えるわたしたちの宿命ですからねえ。そりゃあ、辛いですよ。\n', '\u3000辛いなんてもんじゃあないですよ。\n', 'すごく辛い\n', '\u3000経済の最前線で戦い続ける過酷な役目にありながら、同僚からも民からも理解されることは無い。あまりにも辛い立場である。\n', '\u3000少しだけ悪いことをしたと思うが、あんなものを産むのも辛いことだろうと思う。\n', '\u3000安らぎを奪われることほど辛いものは無い。\n']"
