きらきら,いそいそ,ぞくぞく,ぴくぴく,ちりちり,うとうと,どきどき,ごくごく,きょろきょろ,ごつごつ,ぱちぱち,ゆさゆさ,にこにこ,つるつる,がさがさ,にやにや,そろそろ,ぶるぶる,しゃっしゃっ,ざわざわ,ばちばち,おいおい
['炎がきらきらと揺らめき、その度にかぎが鈍く輝いた。\n'],['雅美さんがそういうと、数珠はいそいそと荷物をしょい込んだ。\n'],['背中がぞくぞくとした。\n'],['おれの食指がぴくぴくと動いた。\n'],['と、おれたちがやっていると、ちりちりと音をたてて焦げ臭い匂いに変わって来た。\n'],['眠れないので、体力もなく部屋の隅に腰を下ろし、疲れた体がうとうととさせ、それを頼ってわずかな睡眠時間を得る…。\n'],['超どきどき…。\n'],['1が言っているのはごくごく一部だ。\n'],['完全に緊張してきょろきょろしていた。\n'],['それのため、暑苦しく、ごつごつとした体が当たり、浅い眠りしか取れなかった。\n'],['ぱちぱちと小石をはじく音を立てながら、ゆっくりと数珠の車が止まった。\n'],['ゆさゆさゆさ。\n'],['彼女はにこにこして肉をこね、二人で一緒に丸めた。\n'],['頭はつるつるの坊主にしてある。\n'],['おれたちが歩くと、その草むらががさがさと音を立てる。\n'],['おれはにやにやが止まらなかった。\n'],['「じゃ、そろそろお社に向かうか。不要な荷物はここに置かせてもらおう。まだといれに行きたい人は体を軽くして来い。」\n'],['じゅだいはぶるぶると震えていた。\n'],"['しゃっしゃっしゃっしゃっ\n', 'しゃっしゃっしゃっしゃっ\n', 'しゃっしゃっしゃっしゃっと音をならしながら…。\n', 'しゃっしゃっしゃっしゃっと音をならしながら…。\n']",['ざわざわと外から声が聞こえて来た。\n'],['道の左右に大きな雑草が自分の重みに耐えられず道に倒れ込んでおり車をばちばちと叩いた。\n'],"['「おいおい。坊主を捕まえて…。魂はあるだろ…。」\n', '「おいおい。自分の思想をじゅだいに植え付けるなよ…。」\n', '「おいおい。言葉が悪ぃな。ろまん！」\n', 'おいおい！そんなのがあるのかよ！\n', '「おいおい。いいの？」\n']"
