パープル,ブーメラ,キャッスル,ノコギリ,キーワー,トロゲー,ノータッ,スクドー,バリボリ,シナジー
"['「このジェットコースターの名は、パープルスカイコースター。途中で不安定に照射される〝紫色のライト〟で行う恐怖演出が当時のウリだった。が、結果、得も知れぬ不安に煽られた人が続出した」\n', '『勇気ある探索者のみんな！\u3000ようこそパープルスカイコースターへ！\u3000このアトラクションの謎は……』\n']","['「ボウズ。ブーメランって知ってるか？」\n', '「……ボウズ、お嬢ちゃん。一般的なイメージのブーメランって知ってるか？」\n']","['\u3000ミラーハウスに始まり。ドリームキャッスルへ。終着点はアクアツアー。そして、常人には視えようもない到達点として、観覧車が君臨する。\n', '『ドリームキャッスルには、隠れた地下室があって、しかもそこは拷問部屋になってるらしい』\n', '\u3000そう言って、三郎さんは親指で後ろを指差した。その先にあるのは、宮殿を思わせる園内施設、ドリームキャッスルだった。\n', '\u3000僕は改めて、背後のドリームキャッスルを見上げる。殺された。ということは、すなわち拷問部屋は本当に存在したということか。あるいは、それ以外にも何かがあったということか。真実は……。確かめに行く暇はない。外に出てから、自ずとわかることだろう。\n', '\u3000僕らが座る入り口ゲート付近のベンチから正面には、巨大なお城を模した、ドリームキャッスルがそびえ立っている。その背後には、ジェットコースターのコースの一部や、ゆったりと動く観覧車がよく見えた。\n', '\u3000いつからそこに現れたのだろう？\u3000ドリームキャッスルの方から此方の方に歩いてくる六人の人影に、僕らは無意識のうちに再び手を繋ぎ、素早くベンチから立ち上がる。\n', '\u3000多分メリーゴーラウンドや、ドリームキャッスル。観覧車にもあるんだろう。\n', '\u3000五つ。『ドリームキャッスル』なる場所には、隠れた地下室があって、しかもそこは拷問部屋になってるらしい。\n']",['\u3000片手に血染めのノコギリを持ち、もう片方の手には……。探索者の中にいた、一人。あの黒髪の女性の上半身を引きずりながら、兎はゆっくりと此方を見て。\n'],['「道標は、七振りの刀。竹の根元に人の親指を埋めたもの。でも、刀や竹なんて周りにないし、親指なんて見つけようもない。だからこれは、何かを文字通り指し示すものだと踏んだわ。キーワードをあらゆる形に組み換えて、一番可能性が高そうだったのが、漢字」\n'],['\u3000ゲーム愛好会というだけあり、部室の中には古今東西のボードゲームやカード。レトロゲームにTRPGの教本などが並べられている。中には高価なものだってあるかもしれない。なのに、不用心に扉が開け放たれていたのだ。\n'],['「……ノータッチも手よ？\u3000警察が動いてくれるかはわからないけど、消えたのが秋山君だけじゃないなら、集団失踪事件ともとれる」\n'],['\u3000肩ほどまでの緩めにウェーブがかかった亜麻色の髪と綺麗な青紫の瞳。何処と無く浮世離れした容姿を「お人形さんみたい」と、評する声を聞いたことがあるが、実に適切な喩えだと僕は思う。ビスクドールのような白い肌も、そんなイメージに一役買っているのだろう。もっとも、中身はお人形なんて無機質なものではないとだけ付け加えさせて頂く。\n'],['\u3000奨さんがバリボリと、オレンジ色のおつまみを豪快にかじる音が響く。\n'],['\u3000どうにも僕と彼女の霊的な性質は、絶妙なシナジーを生じさせるらしく、一緒にいるとそういった存在との遭遇率は高くなるようなのである。\n']
