かったか,がってく,かりしゃわ,するらん,にこびり,こうから,すること,ついさっ,ぱーすか,むしゃぶり,うはもた,もそもさ,しながら,ことしな,ずかしく,ことすら,ばっかり,もこうし,きゃっする,がぶつか,かったら,するとこ
['\u3000せんぱいの口調から、ちょっと手が付けられないほどお怒りだってことが分かったから。\n'],['\u3000白衣の袖から覗く指先が、身体の中心に沿って徐々に上がってくる。\n'],['「いやもうそりゃもちろん着替えてきたんですよ！\u3000だって憧れのせんぱいとでーとですよ！？\u3000夜に！\u3000人気のない廃遊園地で！\u3000あのほらちょっとこれ絶対ほら、これから目くるめく青春の一夜の思い出に……あっ、そんな顔しなくても大丈夫です！\u3000しっかりしゃわーも浴びてきてますから！」\n'],['\u3000月光を遮ってそびえ建つ巨大な城――裏野どりーむらんどを象徴するらんどまーく。\n'],['\u3000棘の一本をそっとなぞれば、赤茶けた汚れが指先にこびりついた。\n'],"['\u3000ごくりとつばを飲み込むと、向こうから細い指先が伸びてきて、私の手を取った。\n', '\u3000大概の場合、不幸とは自分から足を突っ込むもの、そして幸福というのは向こうからやってくるものだ。\n', '\u3000ご多分に漏れず、今夜も私の幸福は、向こうから片手を上げて近付いてきた。\n']",['「倉庫と言っても、ここが私だけの城になってから、この部屋は寝室とすることにしたんだ。だから、この部屋にあるのは寝台と、その――そう、見てくれよ。君も文学さーくるの人間なら分かるだろう？\u3000中世よーろっぱの拷問器具として名高いかの｜鉄の《あいぜるね》｜処女《ゆんぐふらう》――」\n'],['\u3000まるでついさっき、せんぱいの白衣についた鉄錆みたいな色。\n'],['\u3000仰る通り、昼間は授業を意識してちょっと清楚に、白の姫袖ぶらうすと花柄のじゃんぱーすかーとでした！\n'],['\u3000何がこわいってさ……同族とも気付かずに、美味しそうに私の血液にむしゃぶりついてるせんぱいはこれで幸せなのかも知れないけど。\n'],['\u3000狩人たる私が、いつまでこの狭い寝室で２人きりなんて暇過ぎる状態にがまん出来るかって言うと……そうはもたないような気もしなくはなくはなくはないかも――。\n'],['\u3000いやそもそもさ、中身入りの棺なんてあとらくしょんには使えないよ？\u3000当たり前でしょ？\u3000いくら間抜けなにんげんでも棺の中くらいはちぇっくするでしょ。\n'],"['\u3000白衣を翻しながら、せんぱいは片手を部屋の奥へと示す。\n', '\u3000足首丈の白衣をなびかせて、両手をぽけっとに突っ込み直しながら、せんぱいはこちらに向かって歩いてくる。\n']",['\u3000ということで、本当はせんぱいはこんなまだるっこしいことしなくても、私と２人、永遠の蜜月を過ごすことが出来るのだ。いぇーい。\n'],['「周囲の状況も調べずに食餌をするなど、思い返せば、あまりにも無節操だと自分でも恥ずかしくなるよ。だがわたしの生命における存続の危機だったのだ、やむを得ぬ。それが原因で、行方不明者が出るだの、事故が起こっただの、謎の生き物を見かけただの……噂が立てば、人が来なくなるなどとは知らなかったのだ。暴食という罪の招いた罰だな……」\n'],['\u3000およそ人間が感じ得るとは思えないような、その恐ろしい快楽の中では、口を開くことすら出来なかった。\n'],"['\u3000せんぱいが言ってたように、皆、人が変わってるみたくなってるはずなんだけど、誰も気付かないんだよなぁ。皆、地方から出てきて１人暮らししてた子ばっかりだからねぇ。\n', '「……？\u3000悪い噂ばっかり随分あるなぁ、とか？」\n']",['「……またか。全く。確かに究極の美は人を沈黙させるが、だからと言って、日に何度もこうして黙り込まれては時間が勿体無い。以降、あまりわたしの美しさに気を取られ過ぎぬように用心しろ」\n'],"['\u3000どりーむきゃっするが、私達の前にあった。\n', '「どりーむきゃっするには、地下に隠された拷問室があると言う噂だ」\n']",['\u3000底の固い編み上げぶーつと錆びついた錠がぶつかり、耳障りな音を立てる。\n'],['\u3000獲物じゃないって分かったら、あっという間に興味なくなっちゃうんだよなぁ。難しい。\n'],['\u3000だって、遊園地なんて子どもが一番出入りするとこじゃない。何かあったらどうすんの？\n']
