すっかり,うとする,ぐっとこ,わなかっ,すること,わたしく,だったら,のしがら,ことごと,からこそ,ひたすら,ばっかり,とこびり,かりだっ,がびくっ,ことから
['\u3000すると、翌日には子供はすっかり回復し、昨日まで病で臥せっていたのが嘘のように元気になった。\n'],['\u3000帰ろうとする客の袖を引いて、客引きは値段を下げる事にした。\n'],['\u3000今よりもひどい事態があるのかどうかは分からないが、それでも弱みに繋がる言葉はぐっとこらえて胸の内にのみ納めた。\n'],['\u3000だが良家の娘として教育を受けた美貌のあんじゅは、店の看板として安売りはされなかった。相手をする男たちもそれなりの地位にあるものばかりだったから、それほどひどい目には合わなかった。\n'],"['\u3000王族の婚姻は、政略結婚と言えども、永遠の結びつきを神へと誓い、決して離縁することはできない。それを破れば天罰が下され、夫婦共に命を失うからだ。\n', '\u3000それでも王族とはいえ、普通は婚約の時点で神誓をすることなどないのだ。\n', '\u3000ておどーるは代々騎士の家の生まれであるが、学園の諸費用や給金を全て返せるほど裕福な家の出ではなかった。剣の腕は良かったので、いずれかの貴族に出仕することができれば良かったのだろうが、職務放棄をした騎士に声がかかる事などない。\n', '\u3000本来であれば護衛対象であるえりざべーたのそばを離れて生徒会の仕事をすることなど許されないが、ておどーるがいなくても身を守るすべのあるえりざべーたがそれを許したのだ。\n']",['「でも、今ではその血も薄れ、神の気配も消えつつありますわね。そこへ命運により、我が母が転生し、再び父神の寵愛を受け、わたくしが生まれた。そのわたしくと王太子殿下との婚約は、再びこの国に神の加護をもたらす為の契約と同じ事。それを一方的に破棄されたのですから、父神が侮られたと感じ、加護を取り上げるのも致し方ないでしょう？そう。誰も怒ってなどおりませんわ。ただ今までの加護全てを消し去っただけ。そして加護をなくした故に、かつて逃れた災いに追いつかれてしまったのでしょう」\n'],['\u3000だったら何の責任もないこのままで、贅沢三昧していればいいんじゃないかしら。\n'],['\u3000国王はえりざべーたの母である妹姫に面会を申し込んだが、妹姫の守護として側で守る大公にそれを拒まれた。神の妻である妹姫を人の世のしがらみから逃れさせる為に守護として隣に置き、名目だけの夫の立場を与えただけのはずであった男は、いつの間にか神の妻へと傾倒し、その一番の信奉者となっていた。\n'],['\u3000けれどあんじゅを買った男たちがことごとく不幸に合うのが知れ渡ってからは、あんじゅを買うものがいなくなった。\n'],"['\u3000王国の、いや、世界の誰よりも強い神気を持つ王族がいるからこそ、この国は栄え、神殿の頂点に立つ事ができたのだ。\n', '\u3000中でもえりざべーたは大公家の娘で、特別高貴な血を持つ。だからこそ、王太子の言う事が理解できなかった。\n', '\u3000だからこそ、少女を傷つけたえりざべーたが許せないのと同時に、この件をうまく使えばえりざべーたを婚約者の地位から廃し、その代わりにあんじゅをつけられるのではないかと思ったのだ。\n']","['\u3000神罰の波及を恐れた貴族たちは王の元に伺候する事もせず、ただひたすらに領地へ籠り、事の成り行きを案じていた。\n', '\u3000仕方なく王弟である神官長と共に神殿へ籠り、ただひたすらに神への祈りを捧げたが、神がその声に応える事はない。\n']",['「さあ、いらっしゃい、いらっしゃい。世にも珍しい蝶女だよ。羽化したばっかりの珍しいもんだ。お客さん、ちょっと見ていなかいかい」\n'],['\u3000気の狂いそうな痛みが全身を襲い、のたうち回る。寝台にこすれた腐肉が血膿にまみれ、寝具にべっとりとこびりつく。\n'],['\u3000だが良家の娘として教育を受けた美貌のあんじゅは、店の看板として安売りはされなかった。相手をする男たちもそれなりの地位にあるものばかりだったから、それほどひどい目には合わなかった。\n'],['\u3000その視線を受けて、王太子の後ろにいる娘がびくっと体を震わせた。柔らかな金の髪に青い瞳の娘は、華奢で愛らしく、庇護欲を誘う容姿の持ち主だった。その青い瞳にうっすらと涙を浮かべ、王太子の背の陰からえりざべーたの姿をうかがう。\n'],['\u3000学園を退学させられたあんじゅではあるが、生家が裕福な商家であったことから、学園での諸費用は難なく返す事ができた。突然戻ってきた娘に驚く両親に、あんじゅは涙ながらに訴えたのだ。\n']
