フルオー,ハッキリ,ノコギリ,ダダダッ,ペットボ,ドタバタ
['\u3000タレットの銃撃音に、一瞬硬直した彼らがボブの裏返るような声でアサルトライフルをフルオートで撃ち放つが、その黒い影はその一瞬で壁から天井へと駆け抜け、\n'],['\u3000私は――なんなの？\u3000さっきまでの事は、まるで夢の中にいたようにハッキリとしないけど、それでも人を殺していたような記憶があった。\n'],"['\u3000遠くに見える城から残りの兵士達が迫ってくる様子を見て、カメリアは折れた剣を捨てると、民衆が残した剪定用らしき二本のノコギリを拾い、両手に構える。\n', '\u3000――月のごとき銀色の瞳に映るは、ノコギリの｜刃《やいば》――\n', '\u3000隣国に保護されたルキウスは、恐怖から老人のような外見になり、夜になると聞こえてくるノコギリの触れあう音に怯え、一生部屋から出ることなく、暗闇の中で狂っていきました。\n', '［＃中見出し］08\u3000ノコギリの鳴る音\u3000後編［＃中見出し終わり］\n', '\u3000見た時それは、縁がギザギザに加工されたリボンのように見えた。だが、そのリボンは柔らかな布ではなく、鉄ような質感と色を持ち、そのギザギザ一つ一つが、ノコギリのような鋭利な刃物状になって陣衛達の咽元に添えられていた。\n', '\u3000キリ…キリ…と、少女と繋がったリボン状のノコギリが刃を鳴らし、陣衛は一つの事柄を思い出す。\n', '\u3000――ノコギリは、引くことで切断する――\n', '\u3000静かに削り取るノコギリの刃が、陣衛と御堂の首をヘリごと切り飛ばし、その身体ごとバラバラに斬り裂かれたヘリの残骸が地表へと降り注ぐ。\n', '\u3000自分の罪深さに顔を上げた村雨が最後に見たものは、迫り来る銀の瞳と、鉄で出来たノコギリの刃だった。\n', '\u3000確か……納屋にノコギリはあったかも。でも私は少しだけ刃物が怖い。ハサミはだいぶ慣れたけど、ノコギリのように沢山の刃のある物はとても怖く感じる。\n', '\u3000確か……納屋にノコギリはあったかも。でも私は少しだけ刃物が怖い。ハサミはだいぶ慣れたけど、ノコギリのように沢山の刃のある物はとても怖く感じる。\n', '次回タイトル\u3000『\u3000ノコギリの鳴る音\u3000』\n', '\u3000鉄のノコギリが首の骨を削る感覚を覚え、ケニーの首はシャララと流れるノコギリの刃に斬られて飛んでいった。\n', '\u3000鉄のノコギリが首の骨を削る感覚を覚え、ケニーの首はシャララと流れるノコギリの刃に斬られて飛んでいった。\n', '\u3000私は奥へ続く長い通路を、立ち塞がる扉や障害をノコギリで切り裂きながら駆け抜けていく。\n', '\u3000私の視界がまた銀色に染まり、キリキリとリボンが“ノコギリ”へと変わっていく。\n', '\u3000ノコギリとなったリボンが、数人の首を一斉に斬り飛ばす。\n', '\u3000だが数が多い。最大で１３本のノコギリをかいくぐり、迫ってきた若い女の頭を掴んで、隣の男の頭にぶつけて頭蓋を砕く。\n', '\u3000迫ってきた少年を蹴り抜き、ノコギリでその周囲の首を斬り飛ばしながら、少年に巻き込まれて倒れた老人の頭を踏み砕いた。\n', '［＃中見出し］07\u3000ノコギリの鳴る音\u3000前編［＃中見出し終わり］\n', '\u3000私の目の前の世界が銀色に染まり、近くでキリキリ…と、ノコギリの刃が鳴る音が聞こえた気がした。\n']",['\u3000ダダダッ！\n'],"['\u3000だが陣衛は愚かなことに、車内冷蔵庫にある、睡眠薬入りのペットボトル水を与えて彼女を眠らせてしまった。\n', '\u3000最後に覚えている記憶は高級そうな車に乗って、ペットボトルの水を貰って飲んだところで途切れている。\n']",['\u3000これ程ドタバタしてもまだ眠ったままの女の子。頬を指先でつつくと可愛らしい声を聴かせてくれた。\n']
